Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,183423,166199,147402,125517
"Revenue 183423 166199 147402 125517  Other Revenue, Total - - - -","Revenue 183423 166199 147402 125517  Other Revenue, Total - - - -","Revenue 183423 166199 147402 125517  Other Revenue, Total - - - -","Revenue 183423 166199 147402 125517  Other Revenue, Total - - - -","Revenue 183423 166199 147402 125517  Other Revenue, Total - - - -"
Revenue,183423,166199,147402,125517
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",12081,10026,7338,11780
Gross Profit,171342,156173,140064,113737
Total Operating Expenses,126833,116567,103434,99195
"Selling/General/Admin. Expenses, Total 112242 104160 93463 83343  Research & Development - 1179 - -  Depreciation / Amortization 2050 1977 2426 2489  Interest Expense (Income) - Net Operating -78 -74 - -  Unusual Expense (Income) - 83 176 1566  Other Operating Expenses, Total -305 -701 31 17","Selling/General/Admin. Expenses, Total 112242 104160 93463 83343  Research & Development - 1179 - -  Depreciation / Amortization 2050 1977 2426 2489  Interest Expense (Income) - Net Operating -78 -74 - -  Unusual Expense (Income) - 83 176 1566  Other Operating Expenses, Total -305 -701 31 17","Selling/General/Admin. Expenses, Total 112242 104160 93463 83343  Research & Development - 1179 - -  Depreciation / Amortization 2050 1977 2426 2489  Interest Expense (Income) - Net Operating -78 -74 - -  Unusual Expense (Income) - 83 176 1566  Other Operating Expenses, Total -305 -701 31 17","Selling/General/Admin. Expenses, Total 112242 104160 93463 83343  Research & Development - 1179 - -  Depreciation / Amortization 2050 1977 2426 2489  Interest Expense (Income) - Net Operating -78 -74 - -  Unusual Expense (Income) - 83 176 1566  Other Operating Expenses, Total -305 -701 31 17","Selling/General/Admin. Expenses, Total 112242 104160 93463 83343  Research & Development - 1179 - -  Depreciation / Amortization 2050 1977 2426 2489  Interest Expense (Income) - Net Operating -78 -74 - -  Unusual Expense (Income) - 83 176 1566  Other Operating Expenses, Total -305 -701 31 17"
"Selling/General/Admin. Expenses, Total",112242,104160,93463,83343
Research & Development,-,1179,-,-
Depreciation / Amortization,2050,1977,2426,2489
Interest Expense (Income) - Net Operating,-78,-74,-,-
Unusual Expense (Income),-,83,176,1566
"Other Operating Expenses, Total",-305,-701,31,17
Operating Income,56590,49632,43968,26322
"Interest Income (Expense), Net Non-Operating",-,-139,-54,-136
Gain (Loss) on Sale of Assets,-47,-67,-554,-14
"Other, Net",-4,414,305,-59
Net Income Before Taxes,56641,49285,43665,26113
Provision for Income Taxes,17141,14720,12724,7308
Net Income After Taxes,39500,34565,30941,18805
Minority Interest,117,144,-9,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,39526,34492,30932,18805
Total Extraordinary Items,-,-,-,-
Net Income,39526,34492,30932,18805
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,39526,34492,30932,18804
Dilution Adjustment,-,0.17,-,-
Diluted Net Income,39526,34491.83,30932,18804
Diluted Weighted Average Shares,299.84,299.9,305.34,305.3
Diluted EPS Excluding Extraordinary Items,131.82,115.01,101.3,61.59
DPS - Common Stock Primary Issue,65,58,41,30
Diluted Normalized EPS,118.31,103.23,104.22,66.77
