Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,52551,48876,45909.57,43167.82
"Revenue 52551 48876 45909.57 43167.82  Other Revenue, Total - - - -","Revenue 52551 48876 45909.57 43167.82  Other Revenue, Total - - - -","Revenue 52551 48876 45909.57 43167.82  Other Revenue, Total - - - -","Revenue 52551 48876 45909.57 43167.82  Other Revenue, Total - - - -","Revenue 52551 48876 45909.57 43167.82  Other Revenue, Total - - - -"
Revenue,52551,48876,45909.57,43167.82
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",46142,42307,39435.32,37979.54
Gross Profit,6409,6569,6474.25,5188.28
Total Operating Expenses,50012,46010,43597.49,41733.83
"Selling/General/Admin. Expenses, Total 3870 3703 3667.85 3719.89  Research & Development - - - -  Depreciation / Amortization 982 955 - -  Interest Expense (Income) - Net Operating -133 -140 - -  Unusual Expense (Income) - 62.89 494.32 34.4  Other Operating Expenses, Total -849 -815 - -","Selling/General/Admin. Expenses, Total 3870 3703 3667.85 3719.89  Research & Development - - - -  Depreciation / Amortization 982 955 - -  Interest Expense (Income) - Net Operating -133 -140 - -  Unusual Expense (Income) - 62.89 494.32 34.4  Other Operating Expenses, Total -849 -815 - -","Selling/General/Admin. Expenses, Total 3870 3703 3667.85 3719.89  Research & Development - - - -  Depreciation / Amortization 982 955 - -  Interest Expense (Income) - Net Operating -133 -140 - -  Unusual Expense (Income) - 62.89 494.32 34.4  Other Operating Expenses, Total -849 -815 - -","Selling/General/Admin. Expenses, Total 3870 3703 3667.85 3719.89  Research & Development - - - -  Depreciation / Amortization 982 955 - -  Interest Expense (Income) - Net Operating -133 -140 - -  Unusual Expense (Income) - 62.89 494.32 34.4  Other Operating Expenses, Total -849 -815 - -","Selling/General/Admin. Expenses, Total 3870 3703 3667.85 3719.89  Research & Development - - - -  Depreciation / Amortization 982 955 - -  Interest Expense (Income) - Net Operating -133 -140 - -  Unusual Expense (Income) - 62.89 494.32 34.4  Other Operating Expenses, Total -849 -815 - -"
"Selling/General/Admin. Expenses, Total",3870,3703,3667.85,3719.89
Research & Development,-,-,-,-
Depreciation / Amortization,982,955,-,-
Interest Expense (Income) - Net Operating,-133,-140,-,-
Unusual Expense (Income),-,62.89,494.32,34.4
"Other Operating Expenses, Total",-849,-815,-,-
Operating Income,2539,2866,2312.09,1433.98
"Interest Income (Expense), Net Non-Operating",-,-190.97,-178.53,-201.53
Gain (Loss) on Sale of Assets,-,0.1,0.01,0.15
"Other, Net",-120,107,178,120.45
Net Income Before Taxes,2659,2759,2311.57,1353.06
Provision for Income Taxes,946,923,817.33,519.11
Net Income After Taxes,1713,1836,1494.24,833.95
Minority Interest,-,-,-7.87,-3.41
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1713,1836,1486.37,830.54
Total Extraordinary Items,-,-,-,-
Net Income,1713,1836,1486.37,830.54
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,1713,1836,1486.37,830.54
Dilution Adjustment,-,-,-,-
Diluted Net Income,1713,1836,1486.37,830.54
Diluted Weighted Average Shares,25.12,25.22,25.2,25.15
Diluted EPS Excluding Extraordinary Items,68.18,72.81,58.98,33.02
DPS - Common Stock Primary Issue,-,20,16,15
Diluted Normalized EPS,67.39,69.82,73.94,36.19
