Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,67493,65381,69044,63234
"Revenue 67493 65381 69044 63234  Other Revenue, Total - - - -","Revenue 67493 65381 69044 63234  Other Revenue, Total - - - -","Revenue 67493 65381 69044 63234  Other Revenue, Total - - - -","Revenue 67493 65381 69044 63234  Other Revenue, Total - - - -","Revenue 67493 65381 69044 63234  Other Revenue, Total - - - -"
Revenue,67493,65381,69044,63234
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",35118,34143,36321,28340
Gross Profit,32375,31238,32723,34894
Total Operating Expenses,68636,66783,66893,62179
"Selling/General/Admin. Expenses, Total 33518 19923 19756 21296  Research & Development - 10363 9626 10767  Depreciation / Amortization 4109 3730 1835 985  Interest Expense (Income) - Net Operating -20 -23 - -  Unusual Expense (Income) - 440 -646 802  Other Operating Expenses, Total -1266 -1353 1 -11","Selling/General/Admin. Expenses, Total 33518 19923 19756 21296  Research & Development - 10363 9626 10767  Depreciation / Amortization 4109 3730 1835 985  Interest Expense (Income) - Net Operating -20 -23 - -  Unusual Expense (Income) - 440 -646 802  Other Operating Expenses, Total -1266 -1353 1 -11","Selling/General/Admin. Expenses, Total 33518 19923 19756 21296  Research & Development - 10363 9626 10767  Depreciation / Amortization 4109 3730 1835 985  Interest Expense (Income) - Net Operating -20 -23 - -  Unusual Expense (Income) - 440 -646 802  Other Operating Expenses, Total -1266 -1353 1 -11","Selling/General/Admin. Expenses, Total 33518 19923 19756 21296  Research & Development - 10363 9626 10767  Depreciation / Amortization 4109 3730 1835 985  Interest Expense (Income) - Net Operating -20 -23 - -  Unusual Expense (Income) - 440 -646 802  Other Operating Expenses, Total -1266 -1353 1 -11","Selling/General/Admin. Expenses, Total 33518 19923 19756 21296  Research & Development - 10363 9626 10767  Depreciation / Amortization 4109 3730 1835 985  Interest Expense (Income) - Net Operating -20 -23 - -  Unusual Expense (Income) - 440 -646 802  Other Operating Expenses, Total -1266 -1353 1 -11"
"Selling/General/Admin. Expenses, Total",33518,19923,19756,21296
Research & Development,-,10363,9626,10767
Depreciation / Amortization,4109,3730,1835,985
Interest Expense (Income) - Net Operating,-20,-23,-,-
Unusual Expense (Income),-,440,-646,802
"Other Operating Expenses, Total",-1266,-1353,1,-11
Operating Income,-1143,-1402,2151,1055
"Interest Income (Expense), Net Non-Operating",-,18103,5203,3440
Gain (Loss) on Sale of Assets,13196,16126,-10,-35
"Other, Net",-28017,-34034,132,170
Net Income Before Taxes,13678,16506,7476,4630
Provision for Income Taxes,3045,3475,2098,1741
Net Income After Taxes,10633,13031,5378,2889
Minority Interest,914,794,-93,-71
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10528,12921,5285,2818
Total Extraordinary Items,-,-,-,-
Net Income,10528,12921,5285,2818
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,10528,12921,5285,2817
Dilution Adjustment,-,-,-,-
Diluted Net Income,10528,12921,5285,2817
Diluted Weighted Average Shares,46.12,46.12,46.67,46.72
Diluted EPS Excluding Extraordinary Items,228.3,280.19,113.25,60.3
DPS - Common Stock Primary Issue,80,56,54,52
Diluted Normalized EPS,4.26,2.78,103.45,71.48
