Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1422989,1259091,926122,851946
"Revenue 1422989 1259091 926122 851946  Other Revenue, Total - - - -","Revenue 1422989 1259091 926122 851946  Other Revenue, Total - - - -","Revenue 1422989 1259091 926122 851946  Other Revenue, Total - - - -","Revenue 1422989 1259091 926122 851946  Other Revenue, Total - - - -","Revenue 1422989 1259091 926122 851946  Other Revenue, Total - - - -"
Revenue,1422989,1259091,926122,851946
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1172883,1001297,775246,742475
Gross Profit,250106,257794,150876,109471
Total Operating Expenses,1250408,1052567,817694,786621
"Selling/General/Admin. Expenses, Total 63997 51268 37649 49098  Research & Development - 6648 6229 -  Depreciation / Amortization 53310 46455 45729 -  Interest Expense (Income) - Net Operating -8596 -2779 -3757 -192  Unusual Expense (Income) - - 251 -8240  Other Operating Expenses, Total -50662 -50322 -43402 3480","Selling/General/Admin. Expenses, Total 63997 51268 37649 49098  Research & Development - 6648 6229 -  Depreciation / Amortization 53310 46455 45729 -  Interest Expense (Income) - Net Operating -8596 -2779 -3757 -192  Unusual Expense (Income) - - 251 -8240  Other Operating Expenses, Total -50662 -50322 -43402 3480","Selling/General/Admin. Expenses, Total 63997 51268 37649 49098  Research & Development - 6648 6229 -  Depreciation / Amortization 53310 46455 45729 -  Interest Expense (Income) - Net Operating -8596 -2779 -3757 -192  Unusual Expense (Income) - - 251 -8240  Other Operating Expenses, Total -50662 -50322 -43402 3480","Selling/General/Admin. Expenses, Total 63997 51268 37649 49098  Research & Development - 6648 6229 -  Depreciation / Amortization 53310 46455 45729 -  Interest Expense (Income) - Net Operating -8596 -2779 -3757 -192  Unusual Expense (Income) - - 251 -8240  Other Operating Expenses, Total -50662 -50322 -43402 3480","Selling/General/Admin. Expenses, Total 63997 51268 37649 49098  Research & Development - 6648 6229 -  Depreciation / Amortization 53310 46455 45729 -  Interest Expense (Income) - Net Operating -8596 -2779 -3757 -192  Unusual Expense (Income) - - 251 -8240  Other Operating Expenses, Total -50662 -50322 -43402 3480"
"Selling/General/Admin. Expenses, Total",63997,51268,37649,49098
Research & Development,-,6648,6229,-
Depreciation / Amortization,53310,46455,45729,-
Interest Expense (Income) - Net Operating,-8596,-2779,-3757,-192
Unusual Expense (Income),-,-,251,-8240
"Other Operating Expenses, Total",-50662,-50322,-43402,3480
Operating Income,172581,206524,108428,65325
"Interest Income (Expense), Net Non-Operating",-,86452,19269,11153
Gain (Loss) on Sale of Assets,-,75359,-251,-
"Other, Net",-57329,-226269,-14700,2557
Net Income Before Taxes,229910,357434,123379,79035
Provision for Income Taxes,59469,58903,24670,18283
Net Income After Taxes,170441,298531,98709,60752
Minority Interest,157625,112089,109060,-152
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,160585,281037,94604,60600
Total Extraordinary Items,-,-,-,-
Net Income,160585,281037,94604,60600
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,160585,281037,94604,60600
Dilution Adjustment,0.173,0.198,0.338,-
Diluted Net Income,160584.83,281036.8,94603.66,60600
Diluted Weighted Average Shares,274.77,274.77,274.78,274.79
Diluted EPS Excluding Extraordinary Items,584.44,1022.8,344.29,220.54
DPS - Common Stock Primary Issue,205,301,121,78
Diluted Normalized EPS,487.1,577.94,266.26,197.49
