Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,57319,40933.77,33879.33,36336.45
"Revenue 57319 40933.77 33879.33 36336.45  Other Revenue, Total - - - -","Revenue 57319 40933.77 33879.33 36336.45  Other Revenue, Total - - - -","Revenue 57319 40933.77 33879.33 36336.45  Other Revenue, Total - - - -","Revenue 57319 40933.77 33879.33 36336.45  Other Revenue, Total - - - -","Revenue 57319 40933.77 33879.33 36336.45  Other Revenue, Total - - - -"
Revenue,57319,40933.77,33879.33,36336.45
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",46692,32568.92,27017.54,29881.66
Gross Profit,10627,8364.85,6861.79,6454.79
Total Operating Expenses,54036,39608.15,33103.37,35527.32
"Selling/General/Admin. Expenses, Total 7167 6053.7 5920.89 5449.54  Research & Development 39 11.43 15.97 16.17  Depreciation / Amortization 707 176.15 139.16 154.26  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 797.96 9.81 25.68  Other Operating Expenses, Total -543 - - -","Selling/General/Admin. Expenses, Total 7167 6053.7 5920.89 5449.54  Research & Development 39 11.43 15.97 16.17  Depreciation / Amortization 707 176.15 139.16 154.26  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 797.96 9.81 25.68  Other Operating Expenses, Total -543 - - -","Selling/General/Admin. Expenses, Total 7167 6053.7 5920.89 5449.54  Research & Development 39 11.43 15.97 16.17  Depreciation / Amortization 707 176.15 139.16 154.26  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 797.96 9.81 25.68  Other Operating Expenses, Total -543 - - -","Selling/General/Admin. Expenses, Total 7167 6053.7 5920.89 5449.54  Research & Development 39 11.43 15.97 16.17  Depreciation / Amortization 707 176.15 139.16 154.26  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 797.96 9.81 25.68  Other Operating Expenses, Total -543 - - -","Selling/General/Admin. Expenses, Total 7167 6053.7 5920.89 5449.54  Research & Development 39 11.43 15.97 16.17  Depreciation / Amortization 707 176.15 139.16 154.26  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 797.96 9.81 25.68  Other Operating Expenses, Total -543 - - -"
"Selling/General/Admin. Expenses, Total",7167,6053.7,5920.89,5449.54
Research & Development,39,11.43,15.97,16.17
Depreciation / Amortization,707,176.15,139.16,154.26
Interest Expense (Income) - Net Operating,-26,-,-,-
Unusual Expense (Income),-,797.96,9.81,25.68
"Other Operating Expenses, Total",-543,-,-,-
Operating Income,3283,1325.62,775.96,809.13
"Interest Income (Expense), Net Non-Operating",-,687.73,84.94,247.62
Gain (Loss) on Sale of Assets,13,18.8,-6.36,22.31
"Other, Net",-905,69.85,64.19,59.47
Net Income Before Taxes,4175,2101.99,918.75,1138.53
Provision for Income Taxes,1028,594.82,323.41,360.68
Net Income After Taxes,3147,1507.18,595.33,777.84
Minority Interest,83,-15.51,6.72,9.3
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3111,1491.67,602.05,787.14
Total Extraordinary Items,-,-,-,-
Net Income,3111,1491.67,602.05,787.14
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,3111,1491.67,602.05,787.14
Dilution Adjustment,-0.139,-,-,-
Diluted Net Income,3111.14,1491.67,602.05,787.14
Diluted Weighted Average Shares,30.89,30.81,30.67,15.57
Diluted EPS Excluding Extraordinary Items,100.72,48.42,19.63,50.57
DPS - Common Stock Primary Issue,25,12.5,5,16
Diluted Normalized EPS,83.27,66.87,20.39,51.54
