Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,23653,23145,22027.1,20151.7
"Revenue 23653 23145 22027.1 20151.7  Other Revenue, Total - - - -","Revenue 23653 23145 22027.1 20151.7  Other Revenue, Total - - - -","Revenue 23653 23145 22027.1 20151.7  Other Revenue, Total - - - -","Revenue 23653 23145 22027.1 20151.7  Other Revenue, Total - - - -","Revenue 23653 23145 22027.1 20151.7  Other Revenue, Total - - - -"
Revenue,23653,23145,22027.1,20151.7
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",18519,18473,17312.78,15645.89
Gross Profit,5134,4672,4714.33,4505.81
Total Operating Expenses,23488,23067,20738.03,19267.32
"Selling/General/Admin. Expenses, Total 4492 4124 4652.24 4081.98  Research & Development - - - -  Depreciation / Amortization 976 940 117.86 94.84  Interest Expense (Income) - Net Operating -151 -151 - -  Unusual Expense (Income) - -185.91 -1344.85 -555.39  Other Operating Expenses, Total -348 -319 - -","Selling/General/Admin. Expenses, Total 4492 4124 4652.24 4081.98  Research & Development - - - -  Depreciation / Amortization 976 940 117.86 94.84  Interest Expense (Income) - Net Operating -151 -151 - -  Unusual Expense (Income) - -185.91 -1344.85 -555.39  Other Operating Expenses, Total -348 -319 - -","Selling/General/Admin. Expenses, Total 4492 4124 4652.24 4081.98  Research & Development - - - -  Depreciation / Amortization 976 940 117.86 94.84  Interest Expense (Income) - Net Operating -151 -151 - -  Unusual Expense (Income) - -185.91 -1344.85 -555.39  Other Operating Expenses, Total -348 -319 - -","Selling/General/Admin. Expenses, Total 4492 4124 4652.24 4081.98  Research & Development - - - -  Depreciation / Amortization 976 940 117.86 94.84  Interest Expense (Income) - Net Operating -151 -151 - -  Unusual Expense (Income) - -185.91 -1344.85 -555.39  Other Operating Expenses, Total -348 -319 - -","Selling/General/Admin. Expenses, Total 4492 4124 4652.24 4081.98  Research & Development - - - -  Depreciation / Amortization 976 940 117.86 94.84  Interest Expense (Income) - Net Operating -151 -151 - -  Unusual Expense (Income) - -185.91 -1344.85 -555.39  Other Operating Expenses, Total -348 -319 - -"
"Selling/General/Admin. Expenses, Total",4492,4124,4652.24,4081.98
Research & Development,-,-,-,-
Depreciation / Amortization,976,940,117.86,94.84
Interest Expense (Income) - Net Operating,-151,-151,-,-
Unusual Expense (Income),-,-185.91,-1344.85,-555.39
"Other Operating Expenses, Total",-348,-319,-,-
Operating Income,165,78,1289.07,884.38
"Interest Income (Expense), Net Non-Operating",-,-84.87,-148.86,-129.66
Gain (Loss) on Sale of Assets,-1,26,0.16,0.06
"Other, Net",-126,-531,116.04,300.62
Net Income Before Taxes,292,583,1256.42,1055.4
Provision for Income Taxes,299,394,756.08,563.79
Net Income After Taxes,-7,189,500.34,491.61
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-7,189,500.34,491.61
Total Extraordinary Items,-,-,-,-
Net Income,-7,189,500.34,491.61
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-7,189,500.34,491.61
Dilution Adjustment,-,-,-,-
Diluted Net Income,-7,189,500.34,491.61
Diluted Weighted Average Shares,7.79,7.79,7.79,8.05
Diluted EPS Excluding Extraordinary Items,-0.899,24.28,64.26,61.08
DPS - Common Stock Primary Issue,7.54,7.3,19.28,18.31
Diluted Normalized EPS,29.3,29.78,-7.75,60.3
