Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,3997,4502,4617.52,4819.1
"Revenue 3997 4502.25 4617.52 4819.1  Other Revenue, Total - - - -","Revenue 3997 4502.25 4617.52 4819.1  Other Revenue, Total - - - -","Revenue 3997 4502.25 4617.52 4819.1  Other Revenue, Total - - - -","Revenue 3997 4502.25 4617.52 4819.1  Other Revenue, Total - - - -","Revenue 3997 4502.25 4617.52 4819.1  Other Revenue, Total - - - -"
Revenue,3997,4502.25,4617.52,4819.1
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2834,3333.45,3454.48,3486.55
Gross Profit,1163,1168.81,1163.04,1332.55
Total Operating Expenses,3782,4254.63,4363.73,4448.1
"Selling/General/Admin. Expenses, Total 948 921.18 909.25 925.34  Research & Development - - - -  Depreciation / Amortization 545 - - -  Interest Expense (Income) - Net Operating -192 - - -  Unusual Expense (Income) - - - 36.22  Other Operating Expenses, Total -353 - - -","Selling/General/Admin. Expenses, Total 948 921.18 909.25 925.34  Research & Development - - - -  Depreciation / Amortization 545 - - -  Interest Expense (Income) - Net Operating -192 - - -  Unusual Expense (Income) - - - 36.22  Other Operating Expenses, Total -353 - - -","Selling/General/Admin. Expenses, Total 948 921.18 909.25 925.34  Research & Development - - - -  Depreciation / Amortization 545 - - -  Interest Expense (Income) - Net Operating -192 - - -  Unusual Expense (Income) - - - 36.22  Other Operating Expenses, Total -353 - - -","Selling/General/Admin. Expenses, Total 948 921.18 909.25 925.34  Research & Development - - - -  Depreciation / Amortization 545 - - -  Interest Expense (Income) - Net Operating -192 - - -  Unusual Expense (Income) - - - 36.22  Other Operating Expenses, Total -353 - - -","Selling/General/Admin. Expenses, Total 948 921.18 909.25 925.34  Research & Development - - - -  Depreciation / Amortization 545 - - -  Interest Expense (Income) - Net Operating -192 - - -  Unusual Expense (Income) - - - 36.22  Other Operating Expenses, Total -353 - - -"
"Selling/General/Admin. Expenses, Total",948,921.18,909.25,925.34
Research & Development,-,-,-,-
Depreciation / Amortization,545,-,-,-
Interest Expense (Income) - Net Operating,-192,-,-,-
Unusual Expense (Income),-,-,-,36.22
"Other Operating Expenses, Total",-353,-,-,-
Operating Income,215,247.62,253.79,371
"Interest Income (Expense), Net Non-Operating",-,-164.94,-200.91,-194.63
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",192,3.33,-30.97,15.69
Net Income Before Taxes,23,86.02,21.91,192.05
Provision for Income Taxes,-46,43.18,-75.6,116.25
Net Income After Taxes,69,42.84,97.51,75.81
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,69,42.84,97.51,75.81
Total Extraordinary Items,-,-,-,-
Net Income,69,42.84,97.51,75.81
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,69,42.83,97.51,75.81
Dilution Adjustment,-0.202,-,0.07,-
Diluted Net Income,69.2,42.83,97.58,75.81
Diluted Weighted Average Shares,30.22,30.16,30.21,30.08
Diluted EPS Excluding Extraordinary Items,2.29,1.42,3.23,2.52
DPS - Common Stock Primary Issue,1,-,-,-
Diluted Normalized EPS,0.476,1.42,3.23,3.3
