Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,45123,40864,40575,45068
"Revenue 45123 40864 40575 45068  Other Revenue, Total - - - -","Revenue 45123 40864 40575 45068  Other Revenue, Total - - - -","Revenue 45123 40864 40575 45068  Other Revenue, Total - - - -","Revenue 45123 40864 40575 45068  Other Revenue, Total - - - -","Revenue 45123 40864 40575 45068  Other Revenue, Total - - - -"
Revenue,45123,40864,40575,45068
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",26967,23485,23266,24983
Gross Profit,18156,17379,17309,20085
Total Operating Expenses,43409,38703,38293,41884
"Selling/General/Admin. Expenses, Total 16442 14390 14150 15769  Research & Development - 2807 - -  Depreciation / Amortization 1496 1375 864 851  Interest Expense (Income) - Net Operating -61 -40 - -  Unusual Expense (Income) - -19 11 281  Other Operating Expenses, Total -3488 -3314 2 -","Selling/General/Admin. Expenses, Total 16442 14390 14150 15769  Research & Development - 2807 - -  Depreciation / Amortization 1496 1375 864 851  Interest Expense (Income) - Net Operating -61 -40 - -  Unusual Expense (Income) - -19 11 281  Other Operating Expenses, Total -3488 -3314 2 -","Selling/General/Admin. Expenses, Total 16442 14390 14150 15769  Research & Development - 2807 - -  Depreciation / Amortization 1496 1375 864 851  Interest Expense (Income) - Net Operating -61 -40 - -  Unusual Expense (Income) - -19 11 281  Other Operating Expenses, Total -3488 -3314 2 -","Selling/General/Admin. Expenses, Total 16442 14390 14150 15769  Research & Development - 2807 - -  Depreciation / Amortization 1496 1375 864 851  Interest Expense (Income) - Net Operating -61 -40 - -  Unusual Expense (Income) - -19 11 281  Other Operating Expenses, Total -3488 -3314 2 -","Selling/General/Admin. Expenses, Total 16442 14390 14150 15769  Research & Development - 2807 - -  Depreciation / Amortization 1496 1375 864 851  Interest Expense (Income) - Net Operating -61 -40 - -  Unusual Expense (Income) - -19 11 281  Other Operating Expenses, Total -3488 -3314 2 -"
"Selling/General/Admin. Expenses, Total",16442,14390,14150,15769
Research & Development,-,2807,-,-
Depreciation / Amortization,1496,1375,864,851
Interest Expense (Income) - Net Operating,-61,-40,-,-
Unusual Expense (Income),-,-19,11,281
"Other Operating Expenses, Total",-3488,-3314,2,-
Operating Income,1714,2161,2282,3184
"Interest Income (Expense), Net Non-Operating",-,157,15,18
Gain (Loss) on Sale of Assets,522,19,-,-
"Other, Net",-1411,-283,250,95
Net Income Before Taxes,2625,2425,2547,3297
Provision for Income Taxes,668,766,793,976
Net Income After Taxes,1958,1659,1754,2321
Minority Interest,2522,2219,-157,-254
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1765,1466,1597,2067
Total Extraordinary Items,-,-,-,-
Net Income,1765,1466,1597,2067
Total Adjustments to Net Income,-,-,-1,-2
Income Available to Common Excluding Extraordinary Items,1765,1466,1596,2065
Dilution Adjustment,-,-,-,-
Diluted Net Income,1765,1466,1596,2065
Diluted Weighted Average Shares,32.39,32.54,32.67,33.87
Diluted EPS Excluding Extraordinary Items,54.48,45.06,48.85,60.96
DPS - Common Stock Primary Issue,40,20,20,22
Diluted Normalized EPS,35.04,40.28,50.18,66.8
