Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,6274,8211,4759.51,6115.36
"Revenue 6274 8211.9 4759.51 6115.36  Other Revenue, Total - - - -","Revenue 6274 8211.9 4759.51 6115.36  Other Revenue, Total - - - -","Revenue 6274 8211.9 4759.51 6115.36  Other Revenue, Total - - - -","Revenue 6274 8211.9 4759.51 6115.36  Other Revenue, Total - - - -","Revenue 6274 8211.9 4759.51 6115.36  Other Revenue, Total - - - -"
Revenue,6274,8211.9,4759.51,6115.36
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4047,6380.45,3540.54,4501.73
Gross Profit,2227,1831.45,1218.97,1613.63
Total Operating Expenses,5833,7910.63,4537.41,5429.71
"Selling/General/Admin. Expenses, Total 1749 1493.8 967.59 916.03  Research & Development - - 20.3 -  Depreciation / Amortization 87 25.04 9.91 8.47  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.33 19.36 3.47  Other Operating Expenses, Total -50 - - -","Selling/General/Admin. Expenses, Total 1749 1493.8 967.59 916.03  Research & Development - - 20.3 -  Depreciation / Amortization 87 25.04 9.91 8.47  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.33 19.36 3.47  Other Operating Expenses, Total -50 - - -","Selling/General/Admin. Expenses, Total 1749 1493.8 967.59 916.03  Research & Development - - 20.3 -  Depreciation / Amortization 87 25.04 9.91 8.47  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.33 19.36 3.47  Other Operating Expenses, Total -50 - - -","Selling/General/Admin. Expenses, Total 1749 1493.8 967.59 916.03  Research & Development - - 20.3 -  Depreciation / Amortization 87 25.04 9.91 8.47  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.33 19.36 3.47  Other Operating Expenses, Total -50 - - -","Selling/General/Admin. Expenses, Total 1749 1493.8 967.59 916.03  Research & Development - - 20.3 -  Depreciation / Amortization 87 25.04 9.91 8.47  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 11.33 19.36 3.47  Other Operating Expenses, Total -50 - - -"
"Selling/General/Admin. Expenses, Total",1749,1493.8,967.59,916.03
Research & Development,-,-,20.3,-
Depreciation / Amortization,87,25.04,9.91,8.47
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,11.33,19.36,3.47
"Other Operating Expenses, Total",-50,-,-,-
Operating Income,441,301.27,222.1,685.66
"Interest Income (Expense), Net Non-Operating",-,-7.58,-1.53,2.04
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",128,31.59,20.63,6.64
Net Income Before Taxes,313,325.29,241.2,694.35
Provision for Income Taxes,126,150.35,92.37,215.56
Net Income After Taxes,187,174.94,148.83,478.79
Minority Interest,227,-34.73,25.26,-72.39
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,157,140.22,174.09,406.4
Total Extraordinary Items,-,-,-,-
Net Income,157,140.22,174.09,406.4
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,157,140.22,174.09,406.4
Dilution Adjustment,-,-,-,-
Diluted Net Income,157,140.22,174.09,406.4
Diluted Weighted Average Shares,4,4.03,4,4
Diluted EPS Excluding Extraordinary Items,39.22,34.83,43.57,101.7
DPS - Common Stock Primary Issue,40,40,39,39
Diluted Normalized EPS,61.2,53.75,46.98,102.3
