Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,87529,84051,78727,85722
"Revenue 87529 84051 78727 85722  Other Revenue, Total - - - -","Revenue 87529 84051 78727 85722  Other Revenue, Total - - - -","Revenue 87529 84051 78727 85722  Other Revenue, Total - - - -","Revenue 87529 84051 78727 85722  Other Revenue, Total - - - -","Revenue 87529 84051 78727 85722  Other Revenue, Total - - - -"
Revenue,87529,84051,78727,85722
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",60323,55823,53065,57628
Gross Profit,27206,28228,25662,28094
Total Operating Expenses,-,75930,77505,78223
"Selling/General/Admin. Expenses, Total 22326 20959 17600 18235  Research & Development - - 2097 1698  Depreciation / Amortization 8208 - - -  Interest Expense (Income) - Net Operating -248 - - -  Unusual Expense (Income) - -853 4742 661  Other Operating Expenses, Total -7960 1 1 1","Selling/General/Admin. Expenses, Total 22326 20959 17600 18235  Research & Development - - 2097 1698  Depreciation / Amortization 8208 - - -  Interest Expense (Income) - Net Operating -248 - - -  Unusual Expense (Income) - -853 4742 661  Other Operating Expenses, Total -7960 1 1 1","Selling/General/Admin. Expenses, Total 22326 20959 17600 18235  Research & Development - - 2097 1698  Depreciation / Amortization 8208 - - -  Interest Expense (Income) - Net Operating -248 - - -  Unusual Expense (Income) - -853 4742 661  Other Operating Expenses, Total -7960 1 1 1","Selling/General/Admin. Expenses, Total 22326 20959 17600 18235  Research & Development - - 2097 1698  Depreciation / Amortization 8208 - - -  Interest Expense (Income) - Net Operating -248 - - -  Unusual Expense (Income) - -853 4742 661  Other Operating Expenses, Total -7960 1 1 1","Selling/General/Admin. Expenses, Total 22326 20959 17600 18235  Research & Development - - 2097 1698  Depreciation / Amortization 8208 - - -  Interest Expense (Income) - Net Operating -248 - - -  Unusual Expense (Income) - -853 4742 661  Other Operating Expenses, Total -7960 1 1 1"
"Selling/General/Admin. Expenses, Total",22326,20959,17600,18235
Research & Development,-,-,2097,1698
Depreciation / Amortization,8208,-,-,-
Interest Expense (Income) - Net Operating,-248,-,-,-
Unusual Expense (Income),-,-853,4742,661
"Other Operating Expenses, Total",-7960,1,1,1
Operating Income,-,8121,1222,7499
"Interest Income (Expense), Net Non-Operating",-,993,7079,495
Gain (Loss) on Sale of Assets,5979,-276,3091,-182
"Other, Net",-5758,-159,-179,-220
Net Income Before Taxes,4659,8679,11213,7592
Provision for Income Taxes,1737,1998,2935,1651
Net Income After Taxes,2922,6681,8278,5941
Minority Interest,5155,-161,-178,-170
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2772,6520,8100,5771
Total Extraordinary Items,-,-,-,-
Net Income,-,6520,8100,5771
Total Adjustments to Net Income,-,-1,-,-
Income Available to Common Excluding Extraordinary Items,-,6519,8100,5771
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,6519,8100,5771
Diluted Weighted Average Shares,37.5,38.8,38.8,38.8
Diluted EPS Excluding Extraordinary Items,73.91,168.03,208.77,148.74
DPS - Common Stock Primary Issue,45,45,45,45
Diluted Normalized EPS,97.08,156.58,240.19,165.74
