Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,153326,148128,136161,140967
"Revenue 153326 148128 136161 140967  Other Revenue, Total - - - -","Revenue 153326 148128 136161 140967  Other Revenue, Total - - - -","Revenue 153326 148128 136161 140967  Other Revenue, Total - - - -","Revenue 153326 148128 136161 140967  Other Revenue, Total - - - -","Revenue 153326 148128 136161 140967  Other Revenue, Total - - - -"
Revenue,153326,148128,136161,140967
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",92673,89637,85458,89605
Gross Profit,60653,58491,50703,51362
Total Operating Expenses,126217,120865,115124,121395
"Selling/General/Admin. Expenses, Total 33544 30018 16110 19003  Research & Development - - 9009 8803  Depreciation / Amortization 8605 - 3680 3984  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 1209 867 -1  Other Operating Expenses, Total -8599 1 - 1","Selling/General/Admin. Expenses, Total 33544 30018 16110 19003  Research & Development - - 9009 8803  Depreciation / Amortization 8605 - 3680 3984  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 1209 867 -1  Other Operating Expenses, Total -8599 1 - 1","Selling/General/Admin. Expenses, Total 33544 30018 16110 19003  Research & Development - - 9009 8803  Depreciation / Amortization 8605 - 3680 3984  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 1209 867 -1  Other Operating Expenses, Total -8599 1 - 1","Selling/General/Admin. Expenses, Total 33544 30018 16110 19003  Research & Development - - 9009 8803  Depreciation / Amortization 8605 - 3680 3984  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 1209 867 -1  Other Operating Expenses, Total -8599 1 - 1","Selling/General/Admin. Expenses, Total 33544 30018 16110 19003  Research & Development - - 9009 8803  Depreciation / Amortization 8605 - 3680 3984  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 1209 867 -1  Other Operating Expenses, Total -8599 1 - 1"
"Selling/General/Admin. Expenses, Total",33544,30018,16110,19003
Research & Development,-,-,9009,8803
Depreciation / Amortization,8605,-,3680,3984
Interest Expense (Income) - Net Operating,-6,-,-,-
Unusual Expense (Income),-,1209,867,-1
"Other Operating Expenses, Total",-8599,1,-,1
Operating Income,27109,27263,21037,19572
"Interest Income (Expense), Net Non-Operating",-,2928,2900,1157
Gain (Loss) on Sale of Assets,436,-88,-66,-136
"Other, Net",-2649,-2,194,119
Net Income Before Taxes,29322,30101,24065,20712
Provision for Income Taxes,8875,8901,6881,5717
Net Income After Taxes,20447,21200,17184,14995
Minority Interest,116,-11,-16,-31
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,20454,21189,17168,14964
Total Extraordinary Items,-,-,-,-
Net Income,20454,21189,17168,14964
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,20454,21188,17167,14963
Dilution Adjustment,-,-,-3,-5
Diluted Net Income,20454,21188,17164,14958
Diluted Weighted Average Shares,96.46,96.44,96.54,96.37
Diluted EPS Excluding Extraordinary Items,212.05,219.7,177.8,155.21
DPS - Common Stock Primary Issue,80,70,50,50
Diluted Normalized EPS,188.08,240.03,194.55,166.1
