Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,38975,38840,36841,39531.84
"Revenue 38712 36923 34245 39531.84  Other Revenue, Total 263 1917 2596 -","Revenue 38712 36923 34245 39531.84  Other Revenue, Total 263 1917 2596 -","Revenue 38712 36923 34245 39531.84  Other Revenue, Total 263 1917 2596 -","Revenue 38712 36923 34245 39531.84  Other Revenue, Total 263 1917 2596 -","Revenue 38712 36923 34245 39531.84  Other Revenue, Total 263 1917 2596 -"
Revenue,38712,36923,34245,39531.84
"Other Revenue, Total",263,1917,2596,-
"Cost of Revenue, Total",35496,34979,33502,35761.4
Gross Profit,3479,3861,3339,3770.44
Total Operating Expenses,37773,37231,35949,38287.4
"Selling/General/Admin. Expenses, Total 2277 2252 2447 2416.24  Research & Development - 38 39 42.51  Depreciation / Amortization 175 169 177 -  Interest Expense (Income) - Net Operating -12 -29 -38 -  Unusual Expense (Income) - -185.16 50.2 67.25  Other Operating Expenses, Total -163 -178 -178 -","Selling/General/Admin. Expenses, Total 2277 2252 2447 2416.24  Research & Development - 38 39 42.51  Depreciation / Amortization 175 169 177 -  Interest Expense (Income) - Net Operating -12 -29 -38 -  Unusual Expense (Income) - -185.16 50.2 67.25  Other Operating Expenses, Total -163 -178 -178 -","Selling/General/Admin. Expenses, Total 2277 2252 2447 2416.24  Research & Development - 38 39 42.51  Depreciation / Amortization 175 169 177 -  Interest Expense (Income) - Net Operating -12 -29 -38 -  Unusual Expense (Income) - -185.16 50.2 67.25  Other Operating Expenses, Total -163 -178 -178 -","Selling/General/Admin. Expenses, Total 2277 2252 2447 2416.24  Research & Development - 38 39 42.51  Depreciation / Amortization 175 169 177 -  Interest Expense (Income) - Net Operating -12 -29 -38 -  Unusual Expense (Income) - -185.16 50.2 67.25  Other Operating Expenses, Total -163 -178 -178 -","Selling/General/Admin. Expenses, Total 2277 2252 2447 2416.24  Research & Development - 38 39 42.51  Depreciation / Amortization 175 169 177 -  Interest Expense (Income) - Net Operating -12 -29 -38 -  Unusual Expense (Income) - -185.16 50.2 67.25  Other Operating Expenses, Total -163 -178 -178 -"
"Selling/General/Admin. Expenses, Total",2277,2252,2447,2416.24
Research & Development,-,38,39,42.51
Depreciation / Amortization,175,169,177,-
Interest Expense (Income) - Net Operating,-12,-29,-38,-
Unusual Expense (Income),-,-185.16,50.2,67.25
"Other Operating Expenses, Total",-163,-178,-178,-
Operating Income,1202,1609,892,1244.43
"Interest Income (Expense), Net Non-Operating",-,-17.01,-25.77,-17.62
Gain (Loss) on Sale of Assets,32,-2,-10,-2.83
"Other, Net",-161,-237,-5,59.1
Net Income Before Taxes,1331,1848,907,1283.08
Provision for Income Taxes,431,274,255,441.89
Net Income After Taxes,900,1574,652,841.19
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,900,1574,652,841.19
Total Extraordinary Items,-,-,-,-
Net Income,900,1574,652,841.19
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,900,1574,652,841.19
Dilution Adjustment,-,-,-,-
Diluted Net Income,900,1574,652,841.19
Diluted Weighted Average Shares,2.19,2.19,2.19,2.18
Diluted EPS Excluding Extraordinary Items,410.55,717.55,298.13,385.8
DPS - Common Stock Primary Issue,70,65,65,65
Diluted Normalized EPS,370.35,473.82,273.78,411.58
