Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2268,2575,3344.11,3109.88
"Revenue 2268 2575 3344.11 3109.88  Other Revenue, Total - - - -","Revenue 2268 2575 3344.11 3109.88  Other Revenue, Total - - - -","Revenue 2268 2575 3344.11 3109.88  Other Revenue, Total - - - -","Revenue 2268 2575 3344.11 3109.88  Other Revenue, Total - - - -","Revenue 2268 2575 3344.11 3109.88  Other Revenue, Total - - - -"
Revenue,2268,2575,3344.11,3109.88
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2372,2418,2867.5,2563.99
Gross Profit,-104,157,476.61,545.89
Total Operating Expenses,2780,2958,3895.44,3245.86
"Selling/General/Admin. Expenses, Total 408 540 604.63 615.69  Research & Development - 32 42.71 39.3  Depreciation / Amortization 104 114 17.41 19.39  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 62.32 363.18 7.5  Other Operating Expenses, Total -109 -143 - -","Selling/General/Admin. Expenses, Total 408 540 604.63 615.69  Research & Development - 32 42.71 39.3  Depreciation / Amortization 104 114 17.41 19.39  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 62.32 363.18 7.5  Other Operating Expenses, Total -109 -143 - -","Selling/General/Admin. Expenses, Total 408 540 604.63 615.69  Research & Development - 32 42.71 39.3  Depreciation / Amortization 104 114 17.41 19.39  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 62.32 363.18 7.5  Other Operating Expenses, Total -109 -143 - -","Selling/General/Admin. Expenses, Total 408 540 604.63 615.69  Research & Development - 32 42.71 39.3  Depreciation / Amortization 104 114 17.41 19.39  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 62.32 363.18 7.5  Other Operating Expenses, Total -109 -143 - -","Selling/General/Admin. Expenses, Total 408 540 604.63 615.69  Research & Development - 32 42.71 39.3  Depreciation / Amortization 104 114 17.41 19.39  Interest Expense (Income) - Net Operating -3 -3 - -  Unusual Expense (Income) - 62.32 363.18 7.5  Other Operating Expenses, Total -109 -143 - -"
"Selling/General/Admin. Expenses, Total",408,540,604.63,615.69
Research & Development,-,32,42.71,39.3
Depreciation / Amortization,104,114,17.41,19.39
Interest Expense (Income) - Net Operating,-3,-3,-,-
Unusual Expense (Income),-,62.32,363.18,7.5
"Other Operating Expenses, Total",-109,-143,-,-
Operating Income,-512,-383,-551.33,-135.97
"Interest Income (Expense), Net Non-Operating",-,80.37,8.65,166.64
Gain (Loss) on Sale of Assets,1,78,990.59,-
"Other, Net",248,-92,6.29,13.64
Net Income Before Taxes,-761,-369,454.2,44.31
Provision for Income Taxes,-7,2,214.16,7.74
Net Income After Taxes,-754,-371,240.04,36.57
Minority Interest,16,222,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-548,-274,240.04,36.57
Total Extraordinary Items,-,-,-,-
Net Income,-548,-274,240.04,36.57
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-548,-274,240.03,36.57
Dilution Adjustment,-,-,-,-
Diluted Net Income,-548,-274,240.03,36.57
Diluted Weighted Average Shares,7.44,7.64,7.79,7.79
Diluted EPS Excluding Extraordinary Items,-73.62,-35.88,30.8,4.69
DPS - Common Stock Primary Issue,-,-,8,8
Diluted Normalized EPS,-14.73,-18.81,-21.53,5.49
