Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,1392621,1419635,973700,906454
"Revenue 1392621 1419635 973700 906454  Other Revenue, Total - - - -","Revenue 1392621 1419635 973700 906454  Other Revenue, Total - - - -","Revenue 1392621 1419635 973700 906454  Other Revenue, Total - - - -","Revenue 1392621 1419635 973700 906454  Other Revenue, Total - - - -","Revenue 1392621 1419635 973700 906454  Other Revenue, Total - - - -"
Revenue,1392621,1419635,973700,906454
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1089639,1081642,814378,671157
Gross Profit,302982,337993,159322,235297
Total Operating Expenses,1333250,1332438,1022416,804666
"Selling/General/Admin. Expenses, Total 191575 194561 150464 93908  Research & Development 26079 28619 28307 20591  Depreciation / Amortization 92716 97726 - -  Interest Expense (Income) - Net Operating -15744 -10006 - -  Unusual Expense (Income) - 67959 29267 19010  Other Operating Expenses, Total -51015 -60104 - -","Selling/General/Admin. Expenses, Total 191575 194561 150464 93908  Research & Development 26079 28619 28307 20591  Depreciation / Amortization 92716 97726 - -  Interest Expense (Income) - Net Operating -15744 -10006 - -  Unusual Expense (Income) - 67959 29267 19010  Other Operating Expenses, Total -51015 -60104 - -","Selling/General/Admin. Expenses, Total 191575 194561 150464 93908  Research & Development 26079 28619 28307 20591  Depreciation / Amortization 92716 97726 - -  Interest Expense (Income) - Net Operating -15744 -10006 - -  Unusual Expense (Income) - 67959 29267 19010  Other Operating Expenses, Total -51015 -60104 - -","Selling/General/Admin. Expenses, Total 191575 194561 150464 93908  Research & Development 26079 28619 28307 20591  Depreciation / Amortization 92716 97726 - -  Interest Expense (Income) - Net Operating -15744 -10006 - -  Unusual Expense (Income) - 67959 29267 19010  Other Operating Expenses, Total -51015 -60104 - -","Selling/General/Admin. Expenses, Total 191575 194561 150464 93908  Research & Development 26079 28619 28307 20591  Depreciation / Amortization 92716 97726 - -  Interest Expense (Income) - Net Operating -15744 -10006 - -  Unusual Expense (Income) - 67959 29267 19010  Other Operating Expenses, Total -51015 -60104 - -"
"Selling/General/Admin. Expenses, Total",191575,194561,150464,93908
Research & Development,26079,28619,28307,20591
Depreciation / Amortization,92716,97726,-,-
Interest Expense (Income) - Net Operating,-15744,-10006,-,-
Unusual Expense (Income),-,67959,29267,19010
"Other Operating Expenses, Total",-51015,-60104,-,-
Operating Income,59371,87197,-48716,101788
"Interest Income (Expense), Net Non-Operating",-,7761,1623,2804
Gain (Loss) on Sale of Assets,12612,979,18,-4143
"Other, Net",-1824,63291,-21185,-2566
Net Income Before Taxes,48583,22927,-68260,97883
Provision for Income Taxes,10525,20270,-3160,22582
Net Income After Taxes,38058,2657,-65100,75301
Minority Interest,24423,304463,-11203,-2212
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,30793,-12094,-76303,73089
Total Extraordinary Items,-,-,-,-
Net Income,30793,-12094,-76303,73089
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,30793,-12094,-76304,73088
Dilution Adjustment,-,-,-,-
Diluted Net Income,30793,-12094,-76304,73088
Diluted Weighted Average Shares,181.1,156.26,145.88,145.88
Diluted EPS Excluding Extraordinary Items,170.03,-77.4,-523.06,501.03
DPS - Common Stock Primary Issue,65,65,65,130
Diluted Normalized EPS,164.76,253.03,-328.83,623.8
