Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,106381,99247,82544,102703
"Revenue 106381 99247 82544 102703  Other Revenue, Total - - - -","Revenue 106381 99247 82544 102703  Other Revenue, Total - - - -","Revenue 106381 99247 82544 102703  Other Revenue, Total - - - -","Revenue 106381 99247 82544 102703  Other Revenue, Total - - - -","Revenue 106381 99247 82544 102703  Other Revenue, Total - - - -"
Revenue,106381,99247,82544,102703
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",77786,71815,57366,71897
Gross Profit,28595,27432,25178,30806
Total Operating Expenses,104138,96640,82128,97948
"Selling/General/Admin. Expenses, Total 26352 22305 20979 26072  Research & Development - 2520 2480 -  Depreciation / Amortization 2963 2928 - -  Interest Expense (Income) - Net Operating -128 -139 - -  Unusual Expense (Income) - 258 1302 -21  Other Operating Expenses, Total -2835 -2789 1 -","Selling/General/Admin. Expenses, Total 26352 22305 20979 26072  Research & Development - 2520 2480 -  Depreciation / Amortization 2963 2928 - -  Interest Expense (Income) - Net Operating -128 -139 - -  Unusual Expense (Income) - 258 1302 -21  Other Operating Expenses, Total -2835 -2789 1 -","Selling/General/Admin. Expenses, Total 26352 22305 20979 26072  Research & Development - 2520 2480 -  Depreciation / Amortization 2963 2928 - -  Interest Expense (Income) - Net Operating -128 -139 - -  Unusual Expense (Income) - 258 1302 -21  Other Operating Expenses, Total -2835 -2789 1 -","Selling/General/Admin. Expenses, Total 26352 22305 20979 26072  Research & Development - 2520 2480 -  Depreciation / Amortization 2963 2928 - -  Interest Expense (Income) - Net Operating -128 -139 - -  Unusual Expense (Income) - 258 1302 -21  Other Operating Expenses, Total -2835 -2789 1 -","Selling/General/Admin. Expenses, Total 26352 22305 20979 26072  Research & Development - 2520 2480 -  Depreciation / Amortization 2963 2928 - -  Interest Expense (Income) - Net Operating -128 -139 - -  Unusual Expense (Income) - 258 1302 -21  Other Operating Expenses, Total -2835 -2789 1 -"
"Selling/General/Admin. Expenses, Total",26352,22305,20979,26072
Research & Development,-,2520,2480,-
Depreciation / Amortization,2963,2928,-,-
Interest Expense (Income) - Net Operating,-128,-139,-,-
Unusual Expense (Income),-,258,1302,-21
"Other Operating Expenses, Total",-2835,-2789,1,-
Operating Income,2243,2607,416,4755
"Interest Income (Expense), Net Non-Operating",-,1574,1024,-109
Gain (Loss) on Sale of Assets,5324,-117,122,11
"Other, Net",-12157,-1609,385,202
Net Income Before Taxes,9076,4333,1947,4859
Provision for Income Taxes,2670,1313,1142,1604
Net Income After Taxes,6406,3020,805,3255
Minority Interest,5975,5547,-198,-375
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,6187,2835,607,2880
Total Extraordinary Items,-,-,-,-
Net Income,6187,2835,607,2880
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,6187,2835,606,2879
Dilution Adjustment,-,-,-,-
Diluted Net Income,6187,2835,606,2879
Diluted Weighted Average Shares,52.47,53.22,53.23,53.23
Diluted EPS Excluding Extraordinary Items,117.91,53.27,11.38,54.08
DPS - Common Stock Primary Issue,-,26,24,24
Diluted Normalized EPS,42.88,49.11,20.55,53.68
