Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,3509,2985,3193.8,2548.08
"Revenue 3509 2985 3193.8 2548.08  Other Revenue, Total - - - -","Revenue 3509 2985 3193.8 2548.08  Other Revenue, Total - - - -","Revenue 3509 2985 3193.8 2548.08  Other Revenue, Total - - - -","Revenue 3509 2985 3193.8 2548.08  Other Revenue, Total - - - -","Revenue 3509 2985 3193.8 2548.08  Other Revenue, Total - - - -"
Revenue,3509,2985,3193.8,2548.08
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2061,1711,1927.29,1519.48
Gross Profit,1448,1274,1266.51,1028.6
Total Operating Expenses,3135,2643,2900.96,2383.11
"Selling/General/Admin. Expenses, Total 1041 906 948.16 771.41  Research & Development 10 4 1.99 80.12  Depreciation / Amortization 58 46 23.52 11.36  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - - 0.74  Other Operating Expenses, Total -33 -22 - -","Selling/General/Admin. Expenses, Total 1041 906 948.16 771.41  Research & Development 10 4 1.99 80.12  Depreciation / Amortization 58 46 23.52 11.36  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - - 0.74  Other Operating Expenses, Total -33 -22 - -","Selling/General/Admin. Expenses, Total 1041 906 948.16 771.41  Research & Development 10 4 1.99 80.12  Depreciation / Amortization 58 46 23.52 11.36  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - - 0.74  Other Operating Expenses, Total -33 -22 - -","Selling/General/Admin. Expenses, Total 1041 906 948.16 771.41  Research & Development 10 4 1.99 80.12  Depreciation / Amortization 58 46 23.52 11.36  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - - 0.74  Other Operating Expenses, Total -33 -22 - -","Selling/General/Admin. Expenses, Total 1041 906 948.16 771.41  Research & Development 10 4 1.99 80.12  Depreciation / Amortization 58 46 23.52 11.36  Interest Expense (Income) - Net Operating -2 -2 - -  Unusual Expense (Income) - - - 0.74  Other Operating Expenses, Total -33 -22 - -"
"Selling/General/Admin. Expenses, Total",1041,906,948.16,771.41
Research & Development,10,4,1.99,80.12
Depreciation / Amortization,58,46,23.52,11.36
Interest Expense (Income) - Net Operating,-2,-2,-,-
Unusual Expense (Income),-,-,-,0.74
"Other Operating Expenses, Total",-33,-22,-,-
Operating Income,374,342,292.84,164.97
"Interest Income (Expense), Net Non-Operating",-,-8.83,-0.18,-1.68
Gain (Loss) on Sale of Assets,1,-,-,-
"Other, Net",13,7,5.66,3.72
Net Income Before Taxes,360,335,298.31,167
Provision for Income Taxes,120,112,93.07,56.2
Net Income After Taxes,240,223,205.25,110.81
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,240,223,205.25,110.81
Total Extraordinary Items,-,-,-,-
Net Income,240,223,205.25,110.81
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,240,223,205.25,110.81
Dilution Adjustment,-0.16,-,-,-
Diluted Net Income,240.16,223,205.25,110.81
Diluted Weighted Average Shares,2.19,1.84,2.12,2.12
Diluted EPS Excluding Extraordinary Items,109.75,121,96.68,52.19
DPS - Common Stock Primary Issue,27,24,-,-
Diluted Normalized EPS,102.54,113.61,96.68,52.43
