Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,29340,28761,26655,29995
"Revenue 29340 28761 26655 29995  Other Revenue, Total - - - -","Revenue 29340 28761 26655 29995  Other Revenue, Total - - - -","Revenue 29340 28761 26655 29995  Other Revenue, Total - - - -","Revenue 29340 28761 26655 29995  Other Revenue, Total - - - -","Revenue 29340 28761 26655 29995  Other Revenue, Total - - - -"
Revenue,29340,28761,26655,29995
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",25775,25288,23918,27060
Gross Profit,3565,3473,2737,2935
Total Operating Expenses,29102,28385,26660,29775
"Selling/General/Admin. Expenses, Total 3327 3090 2734 2701  Research & Development - - - -  Depreciation / Amortization 852 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 7 7 13  Other Operating Expenses, Total -1860 - 1 1","Selling/General/Admin. Expenses, Total 3327 3090 2734 2701  Research & Development - - - -  Depreciation / Amortization 852 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 7 7 13  Other Operating Expenses, Total -1860 - 1 1","Selling/General/Admin. Expenses, Total 3327 3090 2734 2701  Research & Development - - - -  Depreciation / Amortization 852 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 7 7 13  Other Operating Expenses, Total -1860 - 1 1","Selling/General/Admin. Expenses, Total 3327 3090 2734 2701  Research & Development - - - -  Depreciation / Amortization 852 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 7 7 13  Other Operating Expenses, Total -1860 - 1 1","Selling/General/Admin. Expenses, Total 3327 3090 2734 2701  Research & Development - - - -  Depreciation / Amortization 852 - - -  Interest Expense (Income) - Net Operating -17 - - -  Unusual Expense (Income) - 7 7 13  Other Operating Expenses, Total -1860 - 1 1"
"Selling/General/Admin. Expenses, Total",3327,3090,2734,2701
Research & Development,-,-,-,-
Depreciation / Amortization,852,-,-,-
Interest Expense (Income) - Net Operating,-17,-,-,-
Unusual Expense (Income),-,7,7,13
"Other Operating Expenses, Total",-1860,-,1,1
Operating Income,238,376,-5,220
"Interest Income (Expense), Net Non-Operating",-,147,329,62
Gain (Loss) on Sale of Assets,4,-,-,1
"Other, Net",-235,68,101,53
Net Income Before Taxes,469,591,425,336
Provision for Income Taxes,172,188,135,107
Net Income After Taxes,297,403,290,229
Minority Interest,-,-7,-6,-26
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,285,396,284,203
Total Extraordinary Items,-,-,-,-
Net Income,285,396,284,203
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,285,395,283,202
Dilution Adjustment,-,-,-,-
Diluted Net Income,285,395,283,202
Diluted Weighted Average Shares,4.31,4.31,4.31,4.31
Diluted EPS Excluding Extraordinary Items,66.05,91.54,65.6,46.82
DPS - Common Stock Primary Issue,-,27,25,25
Diluted Normalized EPS,65.44,92.65,66.71,48.72
