Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,132426,112069,100638,96515
"Revenue 132426 112069 100638 96515  Other Revenue, Total - - - -","Revenue 132426 112069 100638 96515  Other Revenue, Total - - - -","Revenue 132426 112069 100638 96515  Other Revenue, Total - - - -","Revenue 132426 112069 100638 96515  Other Revenue, Total - - - -","Revenue 132426 112069 100638 96515  Other Revenue, Total - - - -"
Revenue,132426,112069,100638,96515
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",97449,83556,74311,69232
Gross Profit,34977,28513,26327,27283
Total Operating Expenses,117212,101334,91285,86695
"Selling/General/Admin. Expenses, Total 19763 17662 14446 15196  Research & Development - - 2300 2178  Depreciation / Amortization 1824 - - -  Interest Expense (Income) - Net Operating -159 - - -  Unusual Expense (Income) - 115 226 88  Other Operating Expenses, Total -1665 1 2 1","Selling/General/Admin. Expenses, Total 19763 17662 14446 15196  Research & Development - - 2300 2178  Depreciation / Amortization 1824 - - -  Interest Expense (Income) - Net Operating -159 - - -  Unusual Expense (Income) - 115 226 88  Other Operating Expenses, Total -1665 1 2 1","Selling/General/Admin. Expenses, Total 19763 17662 14446 15196  Research & Development - - 2300 2178  Depreciation / Amortization 1824 - - -  Interest Expense (Income) - Net Operating -159 - - -  Unusual Expense (Income) - 115 226 88  Other Operating Expenses, Total -1665 1 2 1","Selling/General/Admin. Expenses, Total 19763 17662 14446 15196  Research & Development - - 2300 2178  Depreciation / Amortization 1824 - - -  Interest Expense (Income) - Net Operating -159 - - -  Unusual Expense (Income) - 115 226 88  Other Operating Expenses, Total -1665 1 2 1","Selling/General/Admin. Expenses, Total 19763 17662 14446 15196  Research & Development - - 2300 2178  Depreciation / Amortization 1824 - - -  Interest Expense (Income) - Net Operating -159 - - -  Unusual Expense (Income) - 115 226 88  Other Operating Expenses, Total -1665 1 2 1"
"Selling/General/Admin. Expenses, Total",19763,17662,14446,15196
Research & Development,-,-,2300,2178
Depreciation / Amortization,1824,-,-,-
Interest Expense (Income) - Net Operating,-159,-,-,-
Unusual Expense (Income),-,115,226,88
"Other Operating Expenses, Total",-1665,1,2,1
Operating Income,15214,10851,9353,9820
"Interest Income (Expense), Net Non-Operating",-,688,143,69
Gain (Loss) on Sale of Assets,44,1171,7,5
"Other, Net",-865,-3015,192,-44
Net Income Before Taxes,16035,12695,9695,9850
Provision for Income Taxes,4271,3470,2608,2678
Net Income After Taxes,11764,9226,7087,7172
Minority Interest,201,-15,-12,-10
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,11730,9210,7075,7162
Total Extraordinary Items,-,-,-,-
Net Income,11730,9210,7075,7162
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,11730,9210,7074,7162
Dilution Adjustment,-,-,-,-
Diluted Net Income,11730,9210,7074,7162
Diluted Weighted Average Shares,45.86,45.9,45.88,45.76
Diluted EPS Excluding Extraordinary Items,255.76,200.67,154.18,156.51
DPS - Common Stock Primary Issue,62,40,28.5,26
Diluted Normalized EPS,217.55,158.14,134.59,135.39
