Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,105161,98820,92945,104149
"Revenue 105161 98820 92945 104149  Other Revenue, Total - - - -","Revenue 105161 98820 92945 104149  Other Revenue, Total - - - -","Revenue 105161 98820 92945 104149  Other Revenue, Total - - - -","Revenue 105161 98820 92945 104149  Other Revenue, Total - - - -","Revenue 105161 98820 92945 104149  Other Revenue, Total - - - -"
Revenue,105161,98820,92945,104149
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",89935,83738,78925,87170
Gross Profit,15226,15082,14020,16979
Total Operating Expenses,104467,97592,92435,102293
"Selling/General/Admin. Expenses, Total 10171 9709 9439 10505  Research & Development 3681 3457 3400 3558  Depreciation / Amortization 7232 688 471 502  Interest Expense (Income) - Net Operating -118 -130 - -  Unusual Expense (Income) - 272 200 557  Other Operating Expenses, Total -6383 -6810 - 1","Selling/General/Admin. Expenses, Total 10171 9709 9439 10505  Research & Development 3681 3457 3400 3558  Depreciation / Amortization 7232 688 471 502  Interest Expense (Income) - Net Operating -118 -130 - -  Unusual Expense (Income) - 272 200 557  Other Operating Expenses, Total -6383 -6810 - 1","Selling/General/Admin. Expenses, Total 10171 9709 9439 10505  Research & Development 3681 3457 3400 3558  Depreciation / Amortization 7232 688 471 502  Interest Expense (Income) - Net Operating -118 -130 - -  Unusual Expense (Income) - 272 200 557  Other Operating Expenses, Total -6383 -6810 - 1","Selling/General/Admin. Expenses, Total 10171 9709 9439 10505  Research & Development 3681 3457 3400 3558  Depreciation / Amortization 7232 688 471 502  Interest Expense (Income) - Net Operating -118 -130 - -  Unusual Expense (Income) - 272 200 557  Other Operating Expenses, Total -6383 -6810 - 1","Selling/General/Admin. Expenses, Total 10171 9709 9439 10505  Research & Development 3681 3457 3400 3558  Depreciation / Amortization 7232 688 471 502  Interest Expense (Income) - Net Operating -118 -130 - -  Unusual Expense (Income) - 272 200 557  Other Operating Expenses, Total -6383 -6810 - 1"
"Selling/General/Admin. Expenses, Total",10171,9709,9439,10505
Research & Development,3681,3457,3400,3558
Depreciation / Amortization,7232,688,471,502
Interest Expense (Income) - Net Operating,-118,-130,-,-
Unusual Expense (Income),-,272,200,557
"Other Operating Expenses, Total",-6383,-6810,-,1
Operating Income,694,1228,510,1856
"Interest Income (Expense), Net Non-Operating",-,375,-80,-35
Gain (Loss) on Sale of Assets,15,-353,-3,-8
"Other, Net",-382,339,254,-75
Net Income Before Taxes,1061,1242,681,1738
Provision for Income Taxes,505,493,307,620
Net Income After Taxes,556,749,374,1118
Minority Interest,505,516,-72,-126
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,399,621,302,992
Total Extraordinary Items,-,-,-,-
Net Income,399,621,302,992
Total Adjustments to Net Income,-,-,-2,-1
Income Available to Common Excluding Extraordinary Items,399,621,300,991
Dilution Adjustment,-,-,-,-
Diluted Net Income,399,621,300,991
Diluted Weighted Average Shares,28.84,29.09,29.01,29.01
Diluted EPS Excluding Extraordinary Items,13.84,21.35,10.34,34.16
DPS - Common Stock Primary Issue,-,22,20,24
Diluted Normalized EPS,20.78,33.29,14.18,46.69
