Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,9130,8218,6948.85,6260.67
"Revenue 9130 8218 6948.85 6260.67  Other Revenue, Total - - - -","Revenue 9130 8218 6948.85 6260.67  Other Revenue, Total - - - -","Revenue 9130 8218 6948.85 6260.67  Other Revenue, Total - - - -","Revenue 9130 8218 6948.85 6260.67  Other Revenue, Total - - - -","Revenue 9130 8218 6948.85 6260.67  Other Revenue, Total - - - -"
Revenue,9130,8218,6948.85,6260.67
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7500,6588,5668.92,5180.36
Gross Profit,1630,1630,1279.92,1080.31
Total Operating Expenses,8897,7881,6812.24,6197.15
"Selling/General/Admin. Expenses, Total 1397 1293 1143.32 1016.78  Research & Development - - - -  Depreciation / Amortization 118 100 - -  Interest Expense (Income) - Net Operating -8 -8 - -  Unusual Expense (Income) - 2.12 - -  Other Operating Expenses, Total -110 -92 - -","Selling/General/Admin. Expenses, Total 1397 1293 1143.32 1016.78  Research & Development - - - -  Depreciation / Amortization 118 100 - -  Interest Expense (Income) - Net Operating -8 -8 - -  Unusual Expense (Income) - 2.12 - -  Other Operating Expenses, Total -110 -92 - -","Selling/General/Admin. Expenses, Total 1397 1293 1143.32 1016.78  Research & Development - - - -  Depreciation / Amortization 118 100 - -  Interest Expense (Income) - Net Operating -8 -8 - -  Unusual Expense (Income) - 2.12 - -  Other Operating Expenses, Total -110 -92 - -","Selling/General/Admin. Expenses, Total 1397 1293 1143.32 1016.78  Research & Development - - - -  Depreciation / Amortization 118 100 - -  Interest Expense (Income) - Net Operating -8 -8 - -  Unusual Expense (Income) - 2.12 - -  Other Operating Expenses, Total -110 -92 - -","Selling/General/Admin. Expenses, Total 1397 1293 1143.32 1016.78  Research & Development - - - -  Depreciation / Amortization 118 100 - -  Interest Expense (Income) - Net Operating -8 -8 - -  Unusual Expense (Income) - 2.12 - -  Other Operating Expenses, Total -110 -92 - -"
"Selling/General/Admin. Expenses, Total",1397,1293,1143.32,1016.78
Research & Development,-,-,-,-
Depreciation / Amortization,118,100,-,-
Interest Expense (Income) - Net Operating,-8,-8,-,-
Unusual Expense (Income),-,2.12,-,-
"Other Operating Expenses, Total",-110,-92,-,-
Operating Income,233,337,136.6,63.53
"Interest Income (Expense), Net Non-Operating",-,-8.64,-7.69,-6.56
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-38,-5,38.89,9.57
Net Income Before Taxes,271,342,167.8,66.55
Provision for Income Taxes,98,119,66.74,25.56
Net Income After Taxes,173,223,101.06,40.98
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,173,223,101.06,40.98
Total Extraordinary Items,-,-,-,-
Net Income,173,223,101.06,40.98
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,173,223,101.06,40.98
Dilution Adjustment,-,-,-,-
Diluted Net Income,173,223,101.06,40.98
Diluted Weighted Average Shares,6.32,6.33,6.33,6.33
Diluted EPS Excluding Extraordinary Items,27.39,35.23,15.97,6.48
DPS - Common Stock Primary Issue,7,7,3,1.4
Diluted Normalized EPS,26.81,34.07,15.97,6.48
