Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,10745,8030,5367.63,4529.51
"Revenue 10745 8030.85 5367.63 4529.51  Other Revenue, Total - - - -","Revenue 10745 8030.85 5367.63 4529.51  Other Revenue, Total - - - -","Revenue 10745 8030.85 5367.63 4529.51  Other Revenue, Total - - - -","Revenue 10745 8030.85 5367.63 4529.51  Other Revenue, Total - - - -","Revenue 10745 8030.85 5367.63 4529.51  Other Revenue, Total - - - -"
Revenue,10745,8030.85,5367.63,4529.51
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5669,3969.13,2515.46,2132.89
Gross Profit,5076,4061.72,2852.17,2396.61
Total Operating Expenses,9884,6632.09,4481.21,4054.94
"Selling/General/Admin. Expenses, Total 4215 2404.83 1858.35 1860.92  Research & Development 295 245.62 107.39 61.12  Depreciation / Amortization 67 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 12.51 - -  Other Operating Expenses, Total -357 - - -","Selling/General/Admin. Expenses, Total 4215 2404.83 1858.35 1860.92  Research & Development 295 245.62 107.39 61.12  Depreciation / Amortization 67 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 12.51 - -  Other Operating Expenses, Total -357 - - -","Selling/General/Admin. Expenses, Total 4215 2404.83 1858.35 1860.92  Research & Development 295 245.62 107.39 61.12  Depreciation / Amortization 67 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 12.51 - -  Other Operating Expenses, Total -357 - - -","Selling/General/Admin. Expenses, Total 4215 2404.83 1858.35 1860.92  Research & Development 295 245.62 107.39 61.12  Depreciation / Amortization 67 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 12.51 - -  Other Operating Expenses, Total -357 - - -","Selling/General/Admin. Expenses, Total 4215 2404.83 1858.35 1860.92  Research & Development 295 245.62 107.39 61.12  Depreciation / Amortization 67 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 12.51 - -  Other Operating Expenses, Total -357 - - -"
"Selling/General/Admin. Expenses, Total",4215,2404.83,1858.35,1860.92
Research & Development,295,245.62,107.39,61.12
Depreciation / Amortization,67,-,-,-
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,12.51,-,-
"Other Operating Expenses, Total",-357,-,-,-
Operating Income,861,1398.76,886.42,474.57
"Interest Income (Expense), Net Non-Operating",-,152.01,46.31,0.42
Gain (Loss) on Sale of Assets,-48,0.63,-,-
"Other, Net",-166,11.58,-5.83,11.2
Net Income Before Taxes,1075,1562.99,926.91,486.19
Provision for Income Taxes,252,261.43,122.52,75.36
Net Income After Taxes,823,1301.56,804.39,410.83
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,823,1301.56,804.39,410.83
Total Extraordinary Items,-,-,-,-
Net Income,823,1301.56,804.39,410.83
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,823,1301.55,804.39,410.83
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,1301.55,804.39,410.83
Diluted Weighted Average Shares,40.4,40.47,38.72,31.19
Diluted EPS Excluding Extraordinary Items,20.4,32.16,20.78,13.17
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-,33.03,21.04,13.5
