Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,91325,84783,82255,83066
"Revenue 91325 84783 82255 83066  Other Revenue, Total - - - -","Revenue 91325 84783 82255 83066  Other Revenue, Total - - - -","Revenue 91325 84783 82255 83066  Other Revenue, Total - - - -","Revenue 91325 84783 82255 83066  Other Revenue, Total - - - -","Revenue 91325 84783 82255 83066  Other Revenue, Total - - - -"
Revenue,91325,84783,82255,83066
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",56947,53145,51415,54541
Gross Profit,34378,31638,30840,28525
Total Operating Expenses,89800,82250,78514,80753
"Selling/General/Admin. Expenses, Total 25873 22530 20697 20813  Research & Development 5694 5458 5303 4266  Depreciation / Amortization 3061 3161 3160 1034  Interest Expense (Income) - Net Operating -104 -81 -91 -  Unusual Expense (Income) - 74 68 98  Other Operating Expenses, Total -1671 -1963 -1970 1","Selling/General/Admin. Expenses, Total 25873 22530 20697 20813  Research & Development 5694 5458 5303 4266  Depreciation / Amortization 3061 3161 3160 1034  Interest Expense (Income) - Net Operating -104 -81 -91 -  Unusual Expense (Income) - 74 68 98  Other Operating Expenses, Total -1671 -1963 -1970 1","Selling/General/Admin. Expenses, Total 25873 22530 20697 20813  Research & Development 5694 5458 5303 4266  Depreciation / Amortization 3061 3161 3160 1034  Interest Expense (Income) - Net Operating -104 -81 -91 -  Unusual Expense (Income) - 74 68 98  Other Operating Expenses, Total -1671 -1963 -1970 1","Selling/General/Admin. Expenses, Total 25873 22530 20697 20813  Research & Development 5694 5458 5303 4266  Depreciation / Amortization 3061 3161 3160 1034  Interest Expense (Income) - Net Operating -104 -81 -91 -  Unusual Expense (Income) - 74 68 98  Other Operating Expenses, Total -1671 -1963 -1970 1","Selling/General/Admin. Expenses, Total 25873 22530 20697 20813  Research & Development 5694 5458 5303 4266  Depreciation / Amortization 3061 3161 3160 1034  Interest Expense (Income) - Net Operating -104 -81 -91 -  Unusual Expense (Income) - 74 68 98  Other Operating Expenses, Total -1671 -1963 -1970 1"
"Selling/General/Admin. Expenses, Total",25873,22530,20697,20813
Research & Development,5694,5458,5303,4266
Depreciation / Amortization,3061,3161,3160,1034
Interest Expense (Income) - Net Operating,-104,-81,-91,-
Unusual Expense (Income),-,74,68,98
"Other Operating Expenses, Total",-1671,-1963,-1970,1
Operating Income,1525,2533,3741,2313
"Interest Income (Expense), Net Non-Operating",-,308,2,21
Gain (Loss) on Sale of Assets,-137,36,-6,60
"Other, Net",-780,-1237,-994,305
Net Income Before Taxes,2442,3734,4741,2699
Provision for Income Taxes,1027,893,777,642
Net Income After Taxes,1415,2841,3964,2057
Minority Interest,389,-27,332,-15
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1348,2814,3946,2042
Total Extraordinary Items,-,-,-,-
Net Income,1348,2814,3946,2042
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,1348,2814,3946,2041
Dilution Adjustment,-,-,-,-
Diluted Net Income,1348,2814,3946,2041
Diluted Weighted Average Shares,31.56,31.53,31.52,31.51
Diluted EPS Excluding Extraordinary Items,42.72,89.23,125.19,64.77
DPS - Common Stock Primary Issue,25,40,40,20
Diluted Normalized EPS,49.57,73.19,94.55,65.69
