Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,149191,156938,157404,137695.94
"Revenue 145112 153021 153458 137695.94  Other Revenue, Total 4079 3917 3946 -","Revenue 145112 153021 153458 137695.94  Other Revenue, Total 4079 3917 3946 -","Revenue 145112 153021 153458 137695.94  Other Revenue, Total 4079 3917 3946 -","Revenue 145112 153021 153458 137695.94  Other Revenue, Total 4079 3917 3946 -","Revenue 145112 153021 153458 137695.94  Other Revenue, Total 4079 3917 3946 -"
Revenue,145112,153021,153458,137695.94
"Other Revenue, Total",4079,3917,3946,-
"Cost of Revenue, Total",95624,103614,103739,92472.48
Gross Profit,53567,53324,53665,45223.46
Total Operating Expenses,143797,150656,149054,134908.45
"Selling/General/Admin. Expenses, Total 45168 44348 42891 39687.35  Research & Development - - - -  Depreciation / Amortization 2967 2662 2416 2188.57  Interest Expense (Income) - Net Operating -84 -102 -133 -  Unusual Expense (Income) - 490 923.92 560.05  Other Operating Expenses, Total 122 134 141 -","Selling/General/Admin. Expenses, Total 45168 44348 42891 39687.35  Research & Development - - - -  Depreciation / Amortization 2967 2662 2416 2188.57  Interest Expense (Income) - Net Operating -84 -102 -133 -  Unusual Expense (Income) - 490 923.92 560.05  Other Operating Expenses, Total 122 134 141 -","Selling/General/Admin. Expenses, Total 45168 44348 42891 39687.35  Research & Development - - - -  Depreciation / Amortization 2967 2662 2416 2188.57  Interest Expense (Income) - Net Operating -84 -102 -133 -  Unusual Expense (Income) - 490 923.92 560.05  Other Operating Expenses, Total 122 134 141 -","Selling/General/Admin. Expenses, Total 45168 44348 42891 39687.35  Research & Development - - - -  Depreciation / Amortization 2967 2662 2416 2188.57  Interest Expense (Income) - Net Operating -84 -102 -133 -  Unusual Expense (Income) - 490 923.92 560.05  Other Operating Expenses, Total 122 134 141 -","Selling/General/Admin. Expenses, Total 45168 44348 42891 39687.35  Research & Development - - - -  Depreciation / Amortization 2967 2662 2416 2188.57  Interest Expense (Income) - Net Operating -84 -102 -133 -  Unusual Expense (Income) - 490 923.92 560.05  Other Operating Expenses, Total 122 134 141 -"
"Selling/General/Admin. Expenses, Total",45168,44348,42891,39687.35
Research & Development,-,-,-,-
Depreciation / Amortization,2967,2662,2416,2188.57
Interest Expense (Income) - Net Operating,-84,-102,-133,-
Unusual Expense (Income),-,490,923.92,560.05
"Other Operating Expenses, Total",122,134,141,-
Operating Income,5394,6282,8350,2787.49
"Interest Income (Expense), Net Non-Operating",-,-62,-90.81,-127.47
Gain (Loss) on Sale of Assets,-47,7,5,-0.4
"Other, Net",341,-82,396,553.62
Net Income Before Taxes,5100,6357,7949,3213.23
Provision for Income Taxes,2357,2190,2725,1272.24
Net Income After Taxes,2743,4167,5224,1940.99
Minority Interest,1193,1169,1109,-40.99
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2707,4091,5144,1900
Total Extraordinary Items,-,-,-,-
Net Income,2707,4091,5144,1900
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,2707,4091,5144,1900
Dilution Adjustment,-0.35,-0.246,0.029,-
Diluted Net Income,2707.35,4091.25,5143.97,1900
Diluted Weighted Average Shares,30.2,30.15,30.1,28.78
Diluted EPS Excluding Extraordinary Items,89.66,135.7,170.9,66.02
DPS - Common Stock Primary Issue,38,36,36,26
Diluted Normalized EPS,121.26,139.27,181.46,81.08
