Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,164968,136931,136091,138144
"Revenue 164968 136931 136091 138144  Other Revenue, Total - - - -","Revenue 164968 136931 136091 138144  Other Revenue, Total - - - -","Revenue 164968 136931 136091 138144  Other Revenue, Total - - - -","Revenue 164968 136931 136091 138144  Other Revenue, Total - - - -","Revenue 164968 136931 136091 138144  Other Revenue, Total - - - -"
Revenue,164968,136931,136091,138144
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",139496,112743,111287,117205
Gross Profit,25472,24188,24804,20939
Total Operating Expenses,149750,122178,120124,125212
"Selling/General/Admin. Expenses, Total 10254 9435 8837 7615  Research & Development - 481 449 441  Depreciation / Amortization 3879 3670 3447 -  Interest Expense (Income) - Net Operating -112 -73 -102 -  Unusual Expense (Income) - -1 -19 -49  Other Operating Expenses, Total -3767 -4078 -3794 -","Selling/General/Admin. Expenses, Total 10254 9435 8837 7615  Research & Development - 481 449 441  Depreciation / Amortization 3879 3670 3447 -  Interest Expense (Income) - Net Operating -112 -73 -102 -  Unusual Expense (Income) - -1 -19 -49  Other Operating Expenses, Total -3767 -4078 -3794 -","Selling/General/Admin. Expenses, Total 10254 9435 8837 7615  Research & Development - 481 449 441  Depreciation / Amortization 3879 3670 3447 -  Interest Expense (Income) - Net Operating -112 -73 -102 -  Unusual Expense (Income) - -1 -19 -49  Other Operating Expenses, Total -3767 -4078 -3794 -","Selling/General/Admin. Expenses, Total 10254 9435 8837 7615  Research & Development - 481 449 441  Depreciation / Amortization 3879 3670 3447 -  Interest Expense (Income) - Net Operating -112 -73 -102 -  Unusual Expense (Income) - -1 -19 -49  Other Operating Expenses, Total -3767 -4078 -3794 -","Selling/General/Admin. Expenses, Total 10254 9435 8837 7615  Research & Development - 481 449 441  Depreciation / Amortization 3879 3670 3447 -  Interest Expense (Income) - Net Operating -112 -73 -102 -  Unusual Expense (Income) - -1 -19 -49  Other Operating Expenses, Total -3767 -4078 -3794 -"
"Selling/General/Admin. Expenses, Total",10254,9435,8837,7615
Research & Development,-,481,449,441
Depreciation / Amortization,3879,3670,3447,-
Interest Expense (Income) - Net Operating,-112,-73,-102,-
Unusual Expense (Income),-,-1,-19,-49
"Other Operating Expenses, Total",-3767,-4078,-3794,-
Operating Income,15218,14753,15967,12932
"Interest Income (Expense), Net Non-Operating",-,1613,790,219
Gain (Loss) on Sale of Assets,1066,1273,299,421
"Other, Net",-2374,-2787,-855,-126
Net Income Before Taxes,16526,16267,16523,13446
Provision for Income Taxes,4862,4962,4969,4119
Net Income After Taxes,11664,11305,11554,9327
Minority Interest,3352,3007,2815,-322
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,11243,11043,11289,9005
Total Extraordinary Items,-,-,-,-
Net Income,11243,11043,11289,9005
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,11243,11043,11289,9004
Dilution Adjustment,-,-,-,-
Diluted Net Income,11243,11043,11289,9004
Diluted Weighted Average Shares,41.13,41.28,41.34,41.38
Diluted EPS Excluding Extraordinary Items,273.35,267.53,273.08,217.6
DPS - Common Stock Primary Issue,-,75,52,37
Diluted Normalized EPS,224.55,220.67,236.91,209.72
