Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,19231,19315,18951.99,17341.34
"Revenue 19231 19315.1 18951.99 17341.34  Other Revenue, Total - - - -","Revenue 19231 19315.1 18951.99 17341.34  Other Revenue, Total - - - -","Revenue 19231 19315.1 18951.99 17341.34  Other Revenue, Total - - - -","Revenue 19231 19315.1 18951.99 17341.34  Other Revenue, Total - - - -","Revenue 19231 19315.1 18951.99 17341.34  Other Revenue, Total - - - -"
Revenue,19231,19315.1,18951.99,17341.34
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",11706,11740.4,11551.83,10428.11
Gross Profit,7525,7574.69,7400.16,6913.23
Total Operating Expenses,17297,16560.63,16528.34,14949.3
"Selling/General/Admin. Expenses, Total 4874 4120.92 4202 3972.55  Research & Development 618 641.15 686.89 660.4  Depreciation / Amortization 270 53.81 41.31 23.7  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.34 46.31 -135.46  Other Operating Expenses, Total -171 - - -","Selling/General/Admin. Expenses, Total 4874 4120.92 4202 3972.55  Research & Development 618 641.15 686.89 660.4  Depreciation / Amortization 270 53.81 41.31 23.7  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.34 46.31 -135.46  Other Operating Expenses, Total -171 - - -","Selling/General/Admin. Expenses, Total 4874 4120.92 4202 3972.55  Research & Development 618 641.15 686.89 660.4  Depreciation / Amortization 270 53.81 41.31 23.7  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.34 46.31 -135.46  Other Operating Expenses, Total -171 - - -","Selling/General/Admin. Expenses, Total 4874 4120.92 4202 3972.55  Research & Development 618 641.15 686.89 660.4  Depreciation / Amortization 270 53.81 41.31 23.7  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.34 46.31 -135.46  Other Operating Expenses, Total -171 - - -","Selling/General/Admin. Expenses, Total 4874 4120.92 4202 3972.55  Research & Development 618 641.15 686.89 660.4  Depreciation / Amortization 270 53.81 41.31 23.7  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 4.34 46.31 -135.46  Other Operating Expenses, Total -171 - - -"
"Selling/General/Admin. Expenses, Total",4874,4120.92,4202,3972.55
Research & Development,618,641.15,686.89,660.4
Depreciation / Amortization,270,53.81,41.31,23.7
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,4.34,46.31,-135.46
"Other Operating Expenses, Total",-171,-,-,-
Operating Income,1934,2754.47,2423.65,2392.04
"Interest Income (Expense), Net Non-Operating",-,67.86,4.3,17.36
Gain (Loss) on Sale of Assets,70,-4.4,-1.52,1.02
"Other, Net",-685,32.57,32.86,37.51
Net Income Before Taxes,2549,2850.5,2459.29,2447.93
Provision for Income Taxes,822,919.05,756.42,770.84
Net Income After Taxes,1727,1931.45,1702.88,1677.09
Minority Interest,52,-1.98,0.18,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1726,1929.47,1703.06,1677.09
Total Extraordinary Items,-,-,-,-
Net Income,1726,1929.47,1703.06,1677.09
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,1726,1929.47,1703.05,1677.09
Dilution Adjustment,-,-,-,-
Diluted Net Income,1726,1929.47,1703.05,1677.09
Diluted Weighted Average Shares,9.54,9.53,9.53,9.53
Diluted EPS Excluding Extraordinary Items,180.96,202.42,178.69,176.02
DPS - Common Stock Primary Issue,75,65,55,50
Diluted Normalized EPS,131.67,203.04,182.16,166.2
