Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,9185,8836,8453.98,8311.44
"Revenue 9185 8836 8453.98 8311.44  Other Revenue, Total - - - -","Revenue 9185 8836 8453.98 8311.44  Other Revenue, Total - - - -","Revenue 9185 8836 8453.98 8311.44  Other Revenue, Total - - - -","Revenue 9185 8836 8453.98 8311.44  Other Revenue, Total - - - -","Revenue 9185 8836 8453.98 8311.44  Other Revenue, Total - - - -"
Revenue,9185,8836,8453.98,8311.44
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3264,3245,3108.93,2891.82
Gross Profit,5921,5591,5345.05,5419.62
Total Operating Expenses,8574,8436,8328.17,8154.22
"Selling/General/Admin. Expenses, Total 5310 5191 5144.08 5157.94  Research & Development - - - -  Depreciation / Amortization 208 194 - -  Interest Expense (Income) - Net Operating -8 -11 - -  Unusual Expense (Income) - 165.53 75.16 104.45  Other Operating Expenses, Total -200 -183 - -","Selling/General/Admin. Expenses, Total 5310 5191 5144.08 5157.94  Research & Development - - - -  Depreciation / Amortization 208 194 - -  Interest Expense (Income) - Net Operating -8 -11 - -  Unusual Expense (Income) - 165.53 75.16 104.45  Other Operating Expenses, Total -200 -183 - -","Selling/General/Admin. Expenses, Total 5310 5191 5144.08 5157.94  Research & Development - - - -  Depreciation / Amortization 208 194 - -  Interest Expense (Income) - Net Operating -8 -11 - -  Unusual Expense (Income) - 165.53 75.16 104.45  Other Operating Expenses, Total -200 -183 - -","Selling/General/Admin. Expenses, Total 5310 5191 5144.08 5157.94  Research & Development - - - -  Depreciation / Amortization 208 194 - -  Interest Expense (Income) - Net Operating -8 -11 - -  Unusual Expense (Income) - 165.53 75.16 104.45  Other Operating Expenses, Total -200 -183 - -","Selling/General/Admin. Expenses, Total 5310 5191 5144.08 5157.94  Research & Development - - - -  Depreciation / Amortization 208 194 - -  Interest Expense (Income) - Net Operating -8 -11 - -  Unusual Expense (Income) - 165.53 75.16 104.45  Other Operating Expenses, Total -200 -183 - -"
"Selling/General/Admin. Expenses, Total",5310,5191,5144.08,5157.94
Research & Development,-,-,-,-
Depreciation / Amortization,208,194,-,-
Interest Expense (Income) - Net Operating,-8,-11,-,-
Unusual Expense (Income),-,165.53,75.16,104.45
"Other Operating Expenses, Total",-200,-183,-,-
Operating Income,611,400,125.81,157.22
"Interest Income (Expense), Net Non-Operating",-,-11.05,-13.09,-7.88
Gain (Loss) on Sale of Assets,-5,-8,-,-0.04
"Other, Net",169,-20,143.03,23.62
Net Income Before Taxes,447,428,255.75,172.93
Provision for Income Taxes,113,166,98.97,102.43
Net Income After Taxes,334,262,156.78,70.5
Minority Interest,80,36,-10.35,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,295,242,146.44,70.5
Total Extraordinary Items,-,-,-,-
Net Income,295,242,146.44,70.5
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,295,242,146.44,70.5
Dilution Adjustment,-,-,-,-
Diluted Net Income,295,242,146.44,70.5
Diluted Weighted Average Shares,0.923,0.919,0.92,0.92
Diluted EPS Excluding Extraordinary Items,319.49,263.23,159.29,76.68
DPS - Common Stock Primary Issue,110,100,90,90
Diluted Normalized EPS,438.36,381.39,209.41,207.68
