Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,34535,31401,31666.62,33328.14
"Revenue 34535 31401.49 31666.62 33328.14  Other Revenue, Total - - - -","Revenue 34535 31401.49 31666.62 33328.14  Other Revenue, Total - - - -","Revenue 34535 31401.49 31666.62 33328.14  Other Revenue, Total - - - -","Revenue 34535 31401.49 31666.62 33328.14  Other Revenue, Total - - - -","Revenue 34535 31401.49 31666.62 33328.14  Other Revenue, Total - - - -"
Revenue,34535,31401.49,31666.62,33328.14
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",27473,24634.46,25067.39,26806.13
Gross Profit,7062,6767.03,6599.22,6522.01
Total Operating Expenses,33986,30895.67,32424.41,32957.93
"Selling/General/Admin. Expenses, Total 6513 6207.52 5821.12 6122.38  Research & Development - - - -  Depreciation / Amortization 932 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 53.69 1535.9 29.42  Other Operating Expenses, Total -917 - - -","Selling/General/Admin. Expenses, Total 6513 6207.52 5821.12 6122.38  Research & Development - - - -  Depreciation / Amortization 932 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 53.69 1535.9 29.42  Other Operating Expenses, Total -917 - - -","Selling/General/Admin. Expenses, Total 6513 6207.52 5821.12 6122.38  Research & Development - - - -  Depreciation / Amortization 932 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 53.69 1535.9 29.42  Other Operating Expenses, Total -917 - - -","Selling/General/Admin. Expenses, Total 6513 6207.52 5821.12 6122.38  Research & Development - - - -  Depreciation / Amortization 932 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 53.69 1535.9 29.42  Other Operating Expenses, Total -917 - - -","Selling/General/Admin. Expenses, Total 6513 6207.52 5821.12 6122.38  Research & Development - - - -  Depreciation / Amortization 932 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 53.69 1535.9 29.42  Other Operating Expenses, Total -917 - - -"
"Selling/General/Admin. Expenses, Total",6513,6207.52,5821.12,6122.38
Research & Development,-,-,-,-
Depreciation / Amortization,932,-,-,-
Interest Expense (Income) - Net Operating,-15,-,-,-
Unusual Expense (Income),-,53.69,1535.9,29.42
"Other Operating Expenses, Total",-917,-,-,-
Operating Income,549,505.82,-757.8,370.21
"Interest Income (Expense), Net Non-Operating",-,388.75,36.33,58.3
Gain (Loss) on Sale of Assets,30,4.21,1.55,1.62
"Other, Net",-97,90.06,81.29,28.02
Net Income Before Taxes,616,988.85,-638.61,458.16
Provision for Income Taxes,285,238,208.46,189.8
Net Income After Taxes,331,750.84,-847.08,268.36
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,331,750.84,-847.08,268.36
Total Extraordinary Items,-,-,-,-
Net Income,331,750.84,-847.08,268.36
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,331,750.84,-847.08,268.36
Dilution Adjustment,-,-,-,-
Diluted Net Income,331,750.84,-847.08,268.36
Diluted Weighted Average Shares,6.3,6.43,6.43,6.43
Diluted EPS Excluding Extraordinary Items,52.57,116.81,-131.72,41.74
DPS - Common Stock Primary Issue,16,16,16,16
Diluted Normalized EPS,65.51,125.84,25.75,44.27
