Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,77962,66848,59976,60595
"Revenue 77962 66848 59976 60595  Other Revenue, Total - - - -","Revenue 77962 66848 59976 60595  Other Revenue, Total - - - -","Revenue 77962 66848 59976 60595  Other Revenue, Total - - - -","Revenue 77962 66848 59976 60595  Other Revenue, Total - - - -","Revenue 77962 66848 59976 60595  Other Revenue, Total - - - -"
Revenue,77962,66848,59976,60595
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",63067,53638,47080,47527
Gross Profit,14895,13210,12896,13068
Total Operating Expenses,73222,62237,55009,55740
"Selling/General/Admin. Expenses, Total 10155 8525 7091 7477  Research & Development - - 624 673  Depreciation / Amortization 3833 - - -  Interest Expense (Income) - Net Operating -112 - - -  Unusual Expense (Income) - 73 212 61  Other Operating Expenses, Total -3721 1 2 2","Selling/General/Admin. Expenses, Total 10155 8525 7091 7477  Research & Development - - 624 673  Depreciation / Amortization 3833 - - -  Interest Expense (Income) - Net Operating -112 - - -  Unusual Expense (Income) - 73 212 61  Other Operating Expenses, Total -3721 1 2 2","Selling/General/Admin. Expenses, Total 10155 8525 7091 7477  Research & Development - - 624 673  Depreciation / Amortization 3833 - - -  Interest Expense (Income) - Net Operating -112 - - -  Unusual Expense (Income) - 73 212 61  Other Operating Expenses, Total -3721 1 2 2","Selling/General/Admin. Expenses, Total 10155 8525 7091 7477  Research & Development - - 624 673  Depreciation / Amortization 3833 - - -  Interest Expense (Income) - Net Operating -112 - - -  Unusual Expense (Income) - 73 212 61  Other Operating Expenses, Total -3721 1 2 2","Selling/General/Admin. Expenses, Total 10155 8525 7091 7477  Research & Development - - 624 673  Depreciation / Amortization 3833 - - -  Interest Expense (Income) - Net Operating -112 - - -  Unusual Expense (Income) - 73 212 61  Other Operating Expenses, Total -3721 1 2 2"
"Selling/General/Admin. Expenses, Total",10155,8525,7091,7477
Research & Development,-,-,624,673
Depreciation / Amortization,3833,-,-,-
Interest Expense (Income) - Net Operating,-112,-,-,-
Unusual Expense (Income),-,73,212,61
"Other Operating Expenses, Total",-3721,1,2,2
Operating Income,4740,4611,4967,4855
"Interest Income (Expense), Net Non-Operating",-,1824,183,-182
Gain (Loss) on Sale of Assets,36,1,5,1
"Other, Net",271,23,-15,-58
Net Income Before Taxes,4433,6459,5140,4616
Provision for Income Taxes,1280,1786,1306,1156
Net Income After Taxes,3153,4673,3834,3460
Minority Interest,68,-9,-15,-19
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3147,4664,3819,3441
Total Extraordinary Items,-,-,-,-
Net Income,3147,4664,3819,3441
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,3147,4663,3818,3440
Dilution Adjustment,-,-,-,-
Diluted Net Income,3147,4663,3818,3440
Diluted Weighted Average Shares,23.31,23.05,20.84,20.3
Diluted EPS Excluding Extraordinary Items,135,202.27,183.18,169.48
DPS - Common Stock Primary Issue,44,40,36,30
Diluted Normalized EPS,151.87,204.53,190.59,171.7
