Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,39727,29552,30293,35453
"Revenue 39727 29552 30293 35453  Other Revenue, Total - - - -","Revenue 39727 29552 30293 35453  Other Revenue, Total - - - -","Revenue 39727 29552 30293 35453  Other Revenue, Total - - - -","Revenue 39727 29552 30293 35453  Other Revenue, Total - - - -","Revenue 39727 29552 30293 35453  Other Revenue, Total - - - -"
Revenue,39727,29552,30293,35453
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",35739,24675,26569,32415
Gross Profit,3988,4877,3724,3038
Total Operating Expenses,39411,28041,29839,35606
"Selling/General/Admin. Expenses, Total 3672 3366 3217 2705  Research & Development - 126 50 277  Depreciation / Amortization 606 565 - -  Interest Expense (Income) - Net Operating -108 -81 - -  Unusual Expense (Income) - 4 2 208  Other Operating Expenses, Total -498 -610 1 1","Selling/General/Admin. Expenses, Total 3672 3366 3217 2705  Research & Development - 126 50 277  Depreciation / Amortization 606 565 - -  Interest Expense (Income) - Net Operating -108 -81 - -  Unusual Expense (Income) - 4 2 208  Other Operating Expenses, Total -498 -610 1 1","Selling/General/Admin. Expenses, Total 3672 3366 3217 2705  Research & Development - 126 50 277  Depreciation / Amortization 606 565 - -  Interest Expense (Income) - Net Operating -108 -81 - -  Unusual Expense (Income) - 4 2 208  Other Operating Expenses, Total -498 -610 1 1","Selling/General/Admin. Expenses, Total 3672 3366 3217 2705  Research & Development - 126 50 277  Depreciation / Amortization 606 565 - -  Interest Expense (Income) - Net Operating -108 -81 - -  Unusual Expense (Income) - 4 2 208  Other Operating Expenses, Total -498 -610 1 1","Selling/General/Admin. Expenses, Total 3672 3366 3217 2705  Research & Development - 126 50 277  Depreciation / Amortization 606 565 - -  Interest Expense (Income) - Net Operating -108 -81 - -  Unusual Expense (Income) - 4 2 208  Other Operating Expenses, Total -498 -610 1 1"
"Selling/General/Admin. Expenses, Total",3672,3366,3217,2705
Research & Development,-,126,50,277
Depreciation / Amortization,606,565,-,-
Interest Expense (Income) - Net Operating,-108,-81,-,-
Unusual Expense (Income),-,4,2,208
"Other Operating Expenses, Total",-498,-610,1,1
Operating Income,316,1511,454,-153
"Interest Income (Expense), Net Non-Operating",-,235,102,107
Gain (Loss) on Sale of Assets,111,210,47,42
"Other, Net",-257,-620,232,77
Net Income Before Taxes,462,1921,835,73
Provision for Income Taxes,52,474,-91,391
Net Income After Taxes,410,1447,926,-318
Minority Interest,485,418,-149,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,328,1345,777,-318
Total Extraordinary Items,-,-,-,-
Net Income,328,1345,777,-318
Total Adjustments to Net Income,-,-,-1,1
Income Available to Common Excluding Extraordinary Items,328,1345,776,-317
Dilution Adjustment,-,-,-,-
Diluted Net Income,328,1345,776,-317
Diluted Weighted Average Shares,4.66,4.65,4.71,4.73
Diluted EPS Excluding Extraordinary Items,70.39,289.06,164.73,-67.02
DPS - Common Stock Primary Issue,-,70,60,70
Diluted Normalized EPS,31.9,208.44,223.26,-44.21
