Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Revenue,39666,39051,46944.65,44888.21
"Revenue - 39051 46944.65 44888.21  Other Revenue, Total - - - -","Revenue - 39051 46944.65 44888.21  Other Revenue, Total - - - -","Revenue - 39051 46944.65 44888.21  Other Revenue, Total - - - -","Revenue - 39051 46944.65 44888.21  Other Revenue, Total - - - -","Revenue - 39051 46944.65 44888.21  Other Revenue, Total - - - -"
Revenue,-,39051,46944.65,44888.21
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,28633,27902.75,27350.67
Gross Profit,-,10418,19041.9,17537.55
Total Operating Expenses,-,36354,45030.74,44086.43
"Selling/General/Admin. Expenses, Total - 7721 16919.28 16400.27  Research & Development - 152 189.27 184.16  Depreciation / Amortization 2166 2098 - -  Interest Expense (Income) - Net Operating - -33 - -  Unusual Expense (Income) - 141.19 19.45 151.34  Other Operating Expenses, Total -2126 -2217 - -","Selling/General/Admin. Expenses, Total - 7721 16919.28 16400.27  Research & Development - 152 189.27 184.16  Depreciation / Amortization 2166 2098 - -  Interest Expense (Income) - Net Operating - -33 - -  Unusual Expense (Income) - 141.19 19.45 151.34  Other Operating Expenses, Total -2126 -2217 - -","Selling/General/Admin. Expenses, Total - 7721 16919.28 16400.27  Research & Development - 152 189.27 184.16  Depreciation / Amortization 2166 2098 - -  Interest Expense (Income) - Net Operating - -33 - -  Unusual Expense (Income) - 141.19 19.45 151.34  Other Operating Expenses, Total -2126 -2217 - -","Selling/General/Admin. Expenses, Total - 7721 16919.28 16400.27  Research & Development - 152 189.27 184.16  Depreciation / Amortization 2166 2098 - -  Interest Expense (Income) - Net Operating - -33 - -  Unusual Expense (Income) - 141.19 19.45 151.34  Other Operating Expenses, Total -2126 -2217 - -","Selling/General/Admin. Expenses, Total - 7721 16919.28 16400.27  Research & Development - 152 189.27 184.16  Depreciation / Amortization 2166 2098 - -  Interest Expense (Income) - Net Operating - -33 - -  Unusual Expense (Income) - 141.19 19.45 151.34  Other Operating Expenses, Total -2126 -2217 - -"
"Selling/General/Admin. Expenses, Total",-,7721,16919.28,16400.27
Research & Development,-,152,189.27,184.16
Depreciation / Amortization,2166,2098,-,-
Interest Expense (Income) - Net Operating,-,-33,-,-
Unusual Expense (Income),-,141.19,19.45,151.34
"Other Operating Expenses, Total",-2126,-2217,-,-
Operating Income,-,2697,1913.91,801.78
"Interest Income (Expense), Net Non-Operating",-,-14.05,-20.44,-27.02
Gain (Loss) on Sale of Assets,-,102,-1.35,-2.54
"Other, Net",-,-259,318.56,240.62
Net Income Before Taxes,-,2854,2210.67,1012.84
Provision for Income Taxes,-,916,720.91,323.95
Net Income After Taxes,-,1938,1489.77,688.88
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,1938,1489.77,688.88
Total Extraordinary Items,-,-,-,-
Net Income,-,1938,1489.77,688.88
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-,1938,1489.77,688.88
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,1938,1489.77,688.88
Diluted Weighted Average Shares,-,5.04,5.04,5.04
Diluted EPS Excluding Extraordinary Items,-,384.23,295.41,136.57
DPS - Common Stock Primary Issue,-,50,30,30
Diluted Normalized EPS,-,355.88,298.19,158.38
