Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5180,4461,4431.51,4747.34
"Revenue 5180 4461.1 4431.51 4747.34  Other Revenue, Total - - - -","Revenue 5180 4461.1 4431.51 4747.34  Other Revenue, Total - - - -","Revenue 5180 4461.1 4431.51 4747.34  Other Revenue, Total - - - -","Revenue 5180 4461.1 4431.51 4747.34  Other Revenue, Total - - - -","Revenue 5180 4461.1 4431.51 4747.34  Other Revenue, Total - - - -"
Revenue,5180,4461.1,4431.51,4747.34
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1319,1114.87,1248.14,1490.67
Gross Profit,3861,3346.23,3183.37,3256.67
Total Operating Expenses,4099,3847.89,3779.33,4058.98
"Selling/General/Admin. Expenses, Total 2780 2523.02 2126.66 2170.29  Research & Development - - 376.98 390.93  Depreciation / Amortization 353 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 209.99 27.55 7.08  Other Operating Expenses, Total -347 - - -","Selling/General/Admin. Expenses, Total 2780 2523.02 2126.66 2170.29  Research & Development - - 376.98 390.93  Depreciation / Amortization 353 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 209.99 27.55 7.08  Other Operating Expenses, Total -347 - - -","Selling/General/Admin. Expenses, Total 2780 2523.02 2126.66 2170.29  Research & Development - - 376.98 390.93  Depreciation / Amortization 353 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 209.99 27.55 7.08  Other Operating Expenses, Total -347 - - -","Selling/General/Admin. Expenses, Total 2780 2523.02 2126.66 2170.29  Research & Development - - 376.98 390.93  Depreciation / Amortization 353 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 209.99 27.55 7.08  Other Operating Expenses, Total -347 - - -","Selling/General/Admin. Expenses, Total 2780 2523.02 2126.66 2170.29  Research & Development - - 376.98 390.93  Depreciation / Amortization 353 - - -  Interest Expense (Income) - Net Operating -6 - - -  Unusual Expense (Income) - 209.99 27.55 7.08  Other Operating Expenses, Total -347 - - -"
"Selling/General/Admin. Expenses, Total",2780,2523.02,2126.66,2170.29
Research & Development,-,-,376.98,390.93
Depreciation / Amortization,353,-,-,-
Interest Expense (Income) - Net Operating,-6,-,-,-
Unusual Expense (Income),-,209.99,27.55,7.08
"Other Operating Expenses, Total",-347,-,-,-
Operating Income,1081,613.22,652.18,688.36
"Interest Income (Expense), Net Non-Operating",-,113.22,53.39,113.68
Gain (Loss) on Sale of Assets,13,-,48.68,-
"Other, Net",-87,-8.4,12.71,6.39
Net Income Before Taxes,1155,718.03,766.98,808.44
Provision for Income Taxes,288,269.71,143.12,137.09
Net Income After Taxes,-,448.32,623.86,671.35
Minority Interest,-,-,-,20.66
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,867,448.32,623.86,692.01
Total Extraordinary Items,-,-,-,-
Net Income,867,448.32,623.86,692.01
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,867,448.32,623.86,692.01
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,448.32,623.86,692.01
Diluted Weighted Average Shares,-,18.37,18.31,18.27
Diluted EPS Excluding Extraordinary Items,52.03,24.4,34.06,37.87
DPS - Common Stock Primary Issue,16,-,-,-
Diluted Normalized EPS,42.01,31.53,33.43,38.6
