Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,5418,4916,4397.12,4476.29
"Revenue 5418 4916.06 4397.12 4476.29  Other Revenue, Total - - - -","Revenue 5418 4916.06 4397.12 4476.29  Other Revenue, Total - - - -","Revenue 5418 4916.06 4397.12 4476.29  Other Revenue, Total - - - -","Revenue 5418 4916.06 4397.12 4476.29  Other Revenue, Total - - - -","Revenue 5418 4916.06 4397.12 4476.29  Other Revenue, Total - - - -"
Revenue,5418,4916.06,4397.12,4476.29
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",4117,3760.08,3353.37,3399.52
Gross Profit,1301,1155.98,1043.76,1076.77
Total Operating Expenses,5026,4532.35,4071.94,4103.67
"Selling/General/Admin. Expenses, Total 909 777.85 703.66 681.97  Research & Development - - - -  Depreciation / Amortization 42 - 14.9 14.04  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -5.58 - 8.14  Other Operating Expenses, Total -38 - - -","Selling/General/Admin. Expenses, Total 909 777.85 703.66 681.97  Research & Development - - - -  Depreciation / Amortization 42 - 14.9 14.04  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -5.58 - 8.14  Other Operating Expenses, Total -38 - - -","Selling/General/Admin. Expenses, Total 909 777.85 703.66 681.97  Research & Development - - - -  Depreciation / Amortization 42 - 14.9 14.04  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -5.58 - 8.14  Other Operating Expenses, Total -38 - - -","Selling/General/Admin. Expenses, Total 909 777.85 703.66 681.97  Research & Development - - - -  Depreciation / Amortization 42 - 14.9 14.04  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -5.58 - 8.14  Other Operating Expenses, Total -38 - - -","Selling/General/Admin. Expenses, Total 909 777.85 703.66 681.97  Research & Development - - - -  Depreciation / Amortization 42 - 14.9 14.04  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - -5.58 - 8.14  Other Operating Expenses, Total -38 - - -"
"Selling/General/Admin. Expenses, Total",909,777.85,703.66,681.97
Research & Development,-,-,-,-
Depreciation / Amortization,42,-,14.9,14.04
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,-5.58,-,8.14
"Other Operating Expenses, Total",-38,-,-,-
Operating Income,392,383.71,325.19,372.62
"Interest Income (Expense), Net Non-Operating",-,6.85,-0.97,-0.73
Gain (Loss) on Sale of Assets,-7,-,-,-
"Other, Net",-49,6.51,-2.22,-2.86
Net Income Before Taxes,448,397.06,322,369.03
Provision for Income Taxes,147,122.99,82.39,102.47
Net Income After Taxes,301,274.08,239.61,266.56
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,301,274.08,239.61,266.56
Total Extraordinary Items,-,-,-,-
Net Income,301,274.08,239.61,266.56
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,301,274.08,239.61,266.56
Dilution Adjustment,-,-,-,-
Diluted Net Income,301,274.08,239.61,266.56
Diluted Weighted Average Shares,5.66,5.74,5.78,5.87
Diluted EPS Excluding Extraordinary Items,53.16,47.76,41.45,45.39
DPS - Common Stock Primary Issue,-,12,12,12
Diluted Normalized EPS,50.22,47.09,41.45,46.39
