Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,190865,193189,190067,207684
"Revenue 190865 193188 190067 207684  Other Revenue, Total - 1 - -","Revenue 190865 193188 190067 207684  Other Revenue, Total - 1 - -","Revenue 190865 193188 190067 207684  Other Revenue, Total - 1 - -","Revenue 190865 193188 190067 207684  Other Revenue, Total - 1 - -","Revenue 190865 193188 190067 207684  Other Revenue, Total - 1 - -"
Revenue,190865,193188,190067,207684
"Other Revenue, Total",-,1,-,-
"Cost of Revenue, Total",163853,162965,161313,175574
Gross Profit,27012,30224,28754,32110
Total Operating Expenses,185456,184075,182968,197834
"Selling/General/Admin. Expenses, Total 20724 20141 20176 20376  Research & Development - 1487 - -  Depreciation / Amortization 1511 1587 1079 1060  Interest Expense (Income) - Net Operating -98 -112 - -  Unusual Expense (Income) - 354 399 824  Other Operating Expenses, Total -2037 -1993 1 -","Selling/General/Admin. Expenses, Total 20724 20141 20176 20376  Research & Development - 1487 - -  Depreciation / Amortization 1511 1587 1079 1060  Interest Expense (Income) - Net Operating -98 -112 - -  Unusual Expense (Income) - 354 399 824  Other Operating Expenses, Total -2037 -1993 1 -","Selling/General/Admin. Expenses, Total 20724 20141 20176 20376  Research & Development - 1487 - -  Depreciation / Amortization 1511 1587 1079 1060  Interest Expense (Income) - Net Operating -98 -112 - -  Unusual Expense (Income) - 354 399 824  Other Operating Expenses, Total -2037 -1993 1 -","Selling/General/Admin. Expenses, Total 20724 20141 20176 20376  Research & Development - 1487 - -  Depreciation / Amortization 1511 1587 1079 1060  Interest Expense (Income) - Net Operating -98 -112 - -  Unusual Expense (Income) - 354 399 824  Other Operating Expenses, Total -2037 -1993 1 -","Selling/General/Admin. Expenses, Total 20724 20141 20176 20376  Research & Development - 1487 - -  Depreciation / Amortization 1511 1587 1079 1060  Interest Expense (Income) - Net Operating -98 -112 - -  Unusual Expense (Income) - 354 399 824  Other Operating Expenses, Total -2037 -1993 1 -"
"Selling/General/Admin. Expenses, Total",20724,20141,20176,20376
Research & Development,-,1487,-,-
Depreciation / Amortization,1511,1587,1079,1060
Interest Expense (Income) - Net Operating,-98,-112,-,-
Unusual Expense (Income),-,354,399,824
"Other Operating Expenses, Total",-2037,-1993,1,-
Operating Income,5409,9114,7099,9850
"Interest Income (Expense), Net Non-Operating",-,513,427,930
Gain (Loss) on Sale of Assets,1212,148,-,274
"Other, Net",-2738,-547,271,60
Net Income Before Taxes,6935,9513,7797,11114
Provision for Income Taxes,2185,3024,1895,3537
Net Income After Taxes,4750,6489,5902,7577
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4750,6489,5902,7577
Total Extraordinary Items,-,-,-,-
Net Income,4750,6489,5902,7577
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,4750,6489,5901,7576
Dilution Adjustment,-,-,-,-
Diluted Net Income,4750,6489,5901,7576
Diluted Weighted Average Shares,55.56,56.65,57.51,59.25
Diluted EPS Excluding Extraordinary Items,85.5,114.55,102.6,127.87
DPS - Common Stock Primary Issue,-,70,70,70
Diluted Normalized EPS,68.08,106.38,107.85,134.2
