Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,31459,26599,21624.46,22744.49
"Revenue 31459 26599 21624.46 22744.49  Other Revenue, Total - - - -","Revenue 31459 26599 21624.46 22744.49  Other Revenue, Total - - - -","Revenue 31459 26599 21624.46 22744.49  Other Revenue, Total - - - -","Revenue 31459 26599 21624.46 22744.49  Other Revenue, Total - - - -","Revenue 31459 26599 21624.46 22744.49  Other Revenue, Total - - - -"
Revenue,31459,26599,21624.46,22744.49
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",23294,20192,16215.58,16719.08
Gross Profit,8165,6407,5408.88,6025.42
Total Operating Expenses,28953,25215,20923.21,21776.17
"Selling/General/Admin. Expenses, Total 4704 4179 3939.33 4312.31  Research & Development 955 844 768.3 753.19  Depreciation / Amortization 714 680 - -  Interest Expense (Income) - Net Operating -197 -100 - -  Unusual Expense (Income) - 0.4 -0 -8.4  Other Operating Expenses, Total -517 -580 - -","Selling/General/Admin. Expenses, Total 4704 4179 3939.33 4312.31  Research & Development 955 844 768.3 753.19  Depreciation / Amortization 714 680 - -  Interest Expense (Income) - Net Operating -197 -100 - -  Unusual Expense (Income) - 0.4 -0 -8.4  Other Operating Expenses, Total -517 -580 - -","Selling/General/Admin. Expenses, Total 4704 4179 3939.33 4312.31  Research & Development 955 844 768.3 753.19  Depreciation / Amortization 714 680 - -  Interest Expense (Income) - Net Operating -197 -100 - -  Unusual Expense (Income) - 0.4 -0 -8.4  Other Operating Expenses, Total -517 -580 - -","Selling/General/Admin. Expenses, Total 4704 4179 3939.33 4312.31  Research & Development 955 844 768.3 753.19  Depreciation / Amortization 714 680 - -  Interest Expense (Income) - Net Operating -197 -100 - -  Unusual Expense (Income) - 0.4 -0 -8.4  Other Operating Expenses, Total -517 -580 - -","Selling/General/Admin. Expenses, Total 4704 4179 3939.33 4312.31  Research & Development 955 844 768.3 753.19  Depreciation / Amortization 714 680 - -  Interest Expense (Income) - Net Operating -197 -100 - -  Unusual Expense (Income) - 0.4 -0 -8.4  Other Operating Expenses, Total -517 -580 - -"
"Selling/General/Admin. Expenses, Total",4704,4179,3939.33,4312.31
Research & Development,955,844,768.3,753.19
Depreciation / Amortization,714,680,-,-
Interest Expense (Income) - Net Operating,-197,-100,-,-
Unusual Expense (Income),-,0.4,-0,-8.4
"Other Operating Expenses, Total",-517,-580,-,-
Operating Income,2506,1384,701.25,968.32
"Interest Income (Expense), Net Non-Operating",-,128.7,-15.5,-88.66
Gain (Loss) on Sale of Assets,1,63,44.68,11.74
"Other, Net",177,-149,-26.55,-41.35
Net Income Before Taxes,2328,1470,703.88,850.05
Provision for Income Taxes,629,41,699.43,379.71
Net Income After Taxes,1699,1429,4.45,470.34
Minority Interest,63,47,-0.45,-0.05
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1694,1427,4,470.29
Total Extraordinary Items,-,-,-,-
Net Income,1694,1427,4,470.29
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1694,1427,4,470.29
Dilution Adjustment,-,-,-,-
Diluted Net Income,1694,1427,4,470.29
Diluted Weighted Average Shares,4.23,4.24,4.3,4.28
Diluted EPS Excluding Extraordinary Items,400.66,336.87,0.93,109.96
DPS - Common Stock Primary Issue,-,165,80,100
Diluted Normalized EPS,342.8,207.12,-5.82,107.35
