Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,46985,39574,27673.63,27008.33
"Revenue 46985 39574.6 27673.63 27008.33  Other Revenue, Total - - - -","Revenue 46985 39574.6 27673.63 27008.33  Other Revenue, Total - - - -","Revenue 46985 39574.6 27673.63 27008.33  Other Revenue, Total - - - -","Revenue 46985 39574.6 27673.63 27008.33  Other Revenue, Total - - - -","Revenue 46985 39574.6 27673.63 27008.33  Other Revenue, Total - - - -"
Revenue,46985,39574.6,27673.63,27008.33
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",29230,23692.85,18481.91,17648.69
Gross Profit,17755,15881.75,9191.72,9359.64
Total Operating Expenses,37850,31202.69,24567.96,23963.67
"Selling/General/Admin. Expenses, Total 8620 7506.71 5669.02 6039.23  Research & Development - - - -  Depreciation / Amortization 2658 - 330.44 255.84  Interest Expense (Income) - Net Operating -164 - - -  Unusual Expense (Income) - 3.12 86.59 19.92  Other Operating Expenses, Total -2494 - - -","Selling/General/Admin. Expenses, Total 8620 7506.71 5669.02 6039.23  Research & Development - - - -  Depreciation / Amortization 2658 - 330.44 255.84  Interest Expense (Income) - Net Operating -164 - - -  Unusual Expense (Income) - 3.12 86.59 19.92  Other Operating Expenses, Total -2494 - - -","Selling/General/Admin. Expenses, Total 8620 7506.71 5669.02 6039.23  Research & Development - - - -  Depreciation / Amortization 2658 - 330.44 255.84  Interest Expense (Income) - Net Operating -164 - - -  Unusual Expense (Income) - 3.12 86.59 19.92  Other Operating Expenses, Total -2494 - - -","Selling/General/Admin. Expenses, Total 8620 7506.71 5669.02 6039.23  Research & Development - - - -  Depreciation / Amortization 2658 - 330.44 255.84  Interest Expense (Income) - Net Operating -164 - - -  Unusual Expense (Income) - 3.12 86.59 19.92  Other Operating Expenses, Total -2494 - - -","Selling/General/Admin. Expenses, Total 8620 7506.71 5669.02 6039.23  Research & Development - - - -  Depreciation / Amortization 2658 - 330.44 255.84  Interest Expense (Income) - Net Operating -164 - - -  Unusual Expense (Income) - 3.12 86.59 19.92  Other Operating Expenses, Total -2494 - - -"
"Selling/General/Admin. Expenses, Total",8620,7506.71,5669.02,6039.23
Research & Development,-,-,-,-
Depreciation / Amortization,2658,-,330.44,255.84
Interest Expense (Income) - Net Operating,-164,-,-,-
Unusual Expense (Income),-,3.12,86.59,19.92
"Other Operating Expenses, Total",-2494,-,-,-
Operating Income,9135,8371.91,3105.67,3044.66
"Interest Income (Expense), Net Non-Operating",-,351,-38.2,77.58
Gain (Loss) on Sale of Assets,24,15.81,20.2,19.64
"Other, Net",-339,26.65,-28.78,45.36
Net Income Before Taxes,9450,8765.36,3058.89,3187.24
Provision for Income Taxes,2247,1989.95,462.86,530.43
Net Income After Taxes,7203,6775.41,2596.03,2656.81
Minority Interest,122,-4.37,-3.31,-3.19
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7212,6771.04,2592.73,2653.62
Total Extraordinary Items,-,-,-,-
Net Income,7212,6771.04,2592.73,2653.62
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,7212,6771.04,2592.73,2653.62
Dilution Adjustment,-,-,-,-
Diluted Net Income,7212,6771.04,2592.73,2653.62
Diluted Weighted Average Shares,20.84,21.21,21.41,21.56
Diluted EPS Excluding Extraordinary Items,346.06,319.25,121.1,123.06
DPS - Common Stock Primary Issue,-,96,37,38
Diluted Normalized EPS,283.11,318.78,123.73,123.07
