Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2932,3205,3196,3359.97
"Revenue 2932 3205 3196 3359.97  Other Revenue, Total - - - -","Revenue 2932 3205 3196 3359.97  Other Revenue, Total - - - -","Revenue 2932 3205 3196 3359.97  Other Revenue, Total - - - -","Revenue 2932 3205 3196 3359.97  Other Revenue, Total - - - -","Revenue 2932 3205 3196 3359.97  Other Revenue, Total - - - -"
Revenue,2932,3205,3196,3359.97
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1978,2131,2207,2228.9
Gross Profit,954,1074,989,1131.07
Total Operating Expenses,2756,2899,2980,3058.45
"Selling/General/Admin. Expenses, Total 768 758 751 888.71  Research & Development - - - -  Depreciation / Amortization 36 36 35 23.06  Interest Expense (Income) - Net Operating -1 -2 -2 -  Unusual Expense (Income) - -6.09 83.48 -82.22  Other Operating Expenses, Total -25 -24 -11 -","Selling/General/Admin. Expenses, Total 768 758 751 888.71  Research & Development - - - -  Depreciation / Amortization 36 36 35 23.06  Interest Expense (Income) - Net Operating -1 -2 -2 -  Unusual Expense (Income) - -6.09 83.48 -82.22  Other Operating Expenses, Total -25 -24 -11 -","Selling/General/Admin. Expenses, Total 768 758 751 888.71  Research & Development - - - -  Depreciation / Amortization 36 36 35 23.06  Interest Expense (Income) - Net Operating -1 -2 -2 -  Unusual Expense (Income) - -6.09 83.48 -82.22  Other Operating Expenses, Total -25 -24 -11 -","Selling/General/Admin. Expenses, Total 768 758 751 888.71  Research & Development - - - -  Depreciation / Amortization 36 36 35 23.06  Interest Expense (Income) - Net Operating -1 -2 -2 -  Unusual Expense (Income) - -6.09 83.48 -82.22  Other Operating Expenses, Total -25 -24 -11 -","Selling/General/Admin. Expenses, Total 768 758 751 888.71  Research & Development - - - -  Depreciation / Amortization 36 36 35 23.06  Interest Expense (Income) - Net Operating -1 -2 -2 -  Unusual Expense (Income) - -6.09 83.48 -82.22  Other Operating Expenses, Total -25 -24 -11 -"
"Selling/General/Admin. Expenses, Total",768,758,751,888.71
Research & Development,-,-,-,-
Depreciation / Amortization,36,36,35,23.06
Interest Expense (Income) - Net Operating,-1,-2,-2,-
Unusual Expense (Income),-,-6.09,83.48,-82.22
"Other Operating Expenses, Total",-25,-24,-11,-
Operating Income,176,306,216,301.52
"Interest Income (Expense), Net Non-Operating",-,1.45,16.5,0.48
Gain (Loss) on Sale of Assets,-5,7,6,0.98
"Other, Net",4,-19,55,17.38
Net Income Before Taxes,177,318,155,320.36
Provision for Income Taxes,71,101,67,120.84
Net Income After Taxes,106,217,88,199.51
Minority Interest,-,-,1.18,1.64
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,106,217,89,201.15
Total Extraordinary Items,-,-,-,-
Net Income,106,217,89,201.15
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,106,217,89,201.15
Dilution Adjustment,-,-,-,-
Diluted Net Income,106,217,89,201.15
Diluted Weighted Average Shares,3.68,3.68,3.76,4.06
Diluted EPS Excluding Extraordinary Items,28.83,59.03,23.65,49.54
DPS - Common Stock Primary Issue,-,45,40,40
Diluted Normalized EPS,31.79,53.05,37.47,40.37
