Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,124661,114718,132919.79,146034.58
"Revenue 117917 114718.1 132919.79 146034.58  Other Revenue, Total 6744 8285 - -","Revenue 117917 114718.1 132919.79 146034.58  Other Revenue, Total 6744 8285 - -","Revenue 117917 114718.1 132919.79 146034.58  Other Revenue, Total 6744 8285 - -","Revenue 117917 114718.1 132919.79 146034.58  Other Revenue, Total 6744 8285 - -","Revenue 117917 114718.1 132919.79 146034.58  Other Revenue, Total 6744 8285 - -"
Revenue,117917,114718.1,132919.79,146034.58
"Other Revenue, Total",6744,8285,-,-
"Cost of Revenue, Total",107268,99933.84,111189.87,123404.81
Gross Profit,-,14784.27,21729.92,22629.77
Total Operating Expenses,115590,107792.9,119105.09,131280.39
"Selling/General/Admin. Expenses, Total 8322 7523.06 7479.1 7614.13  Research & Development - - 335.07 157.41  Depreciation / Amortization 2317 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 336 101.03 104.04  Other Operating Expenses, Total -2302 - - -","Selling/General/Admin. Expenses, Total 8322 7523.06 7479.1 7614.13  Research & Development - - 335.07 157.41  Depreciation / Amortization 2317 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 336 101.03 104.04  Other Operating Expenses, Total -2302 - - -","Selling/General/Admin. Expenses, Total 8322 7523.06 7479.1 7614.13  Research & Development - - 335.07 157.41  Depreciation / Amortization 2317 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 336 101.03 104.04  Other Operating Expenses, Total -2302 - - -","Selling/General/Admin. Expenses, Total 8322 7523.06 7479.1 7614.13  Research & Development - - 335.07 157.41  Depreciation / Amortization 2317 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 336 101.03 104.04  Other Operating Expenses, Total -2302 - - -","Selling/General/Admin. Expenses, Total 8322 7523.06 7479.1 7614.13  Research & Development - - 335.07 157.41  Depreciation / Amortization 2317 - - -  Interest Expense (Income) - Net Operating -15 - - -  Unusual Expense (Income) - 336 101.03 104.04  Other Operating Expenses, Total -2302 - - -"
"Selling/General/Admin. Expenses, Total",8322,7523.06,7479.1,7614.13
Research & Development,-,-,335.07,157.41
Depreciation / Amortization,2317,-,-,-
Interest Expense (Income) - Net Operating,-15,-,-,-
Unusual Expense (Income),-,336,101.03,104.04
"Other Operating Expenses, Total",-2302,-,-,-
Operating Income,9071,6925.2,13814.71,14754.2
"Interest Income (Expense), Net Non-Operating",-,857.4,476.63,659.59
Gain (Loss) on Sale of Assets,2373,2.44,0.65,-10.03
"Other, Net",-4792,41.07,44.3,44.76
Net Income Before Taxes,11490,7826.11,14336.29,15448.52
Provision for Income Taxes,3461,2421.75,4527.8,4691.12
Net Income After Taxes,8029,5404.37,9808.49,10757.4
Minority Interest,1105,-78.16,-119.04,-99.87
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7905,5326.2,9689.45,10657.53
Total Extraordinary Items,-,-,-,-
Net Income,7905,5326.2,9689.45,10657.53
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,7905,5326.2,9689.45,10657.53
Dilution Adjustment,-,-,-,-
Diluted Net Income,-,5326.2,9689.45,10657.53
Diluted Weighted Average Shares,34.43,34.43,34.42,34.42
Diluted EPS Excluding Extraordinary Items,229.63,154.72,281.47,309.59
DPS - Common Stock Primary Issue,-,85,85,93
Diluted Normalized EPS,168.62,161.41,283.46,311.89
