Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,15414,12265,11784.86,13079.66
"Revenue 15414 12265.38 11784.86 13079.66  Other Revenue, Total - - - -","Revenue 15414 12265.38 11784.86 13079.66  Other Revenue, Total - - - -","Revenue 15414 12265.38 11784.86 13079.66  Other Revenue, Total - - - -","Revenue 15414 12265.38 11784.86 13079.66  Other Revenue, Total - - - -","Revenue 15414 12265.38 11784.86 13079.66  Other Revenue, Total - - - -"
Revenue,15414,12265.38,11784.86,13079.66
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",13316,10314.52,9327.42,10674.58
Gross Profit,2098,1950.86,2457.44,2405.08
Total Operating Expenses,15572,12223.67,11355.09,12727.06
"Selling/General/Admin. Expenses, Total 2149 1884.25 1994.33 2080.72  Research & Development - - - -  Depreciation / Amortization 236 24.9 33.34 33.09  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - - 1.66 -61.34  Other Operating Expenses, Total -120 - - -","Selling/General/Admin. Expenses, Total 2149 1884.25 1994.33 2080.72  Research & Development - - - -  Depreciation / Amortization 236 24.9 33.34 33.09  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - - 1.66 -61.34  Other Operating Expenses, Total -120 - - -","Selling/General/Admin. Expenses, Total 2149 1884.25 1994.33 2080.72  Research & Development - - - -  Depreciation / Amortization 236 24.9 33.34 33.09  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - - 1.66 -61.34  Other Operating Expenses, Total -120 - - -","Selling/General/Admin. Expenses, Total 2149 1884.25 1994.33 2080.72  Research & Development - - - -  Depreciation / Amortization 236 24.9 33.34 33.09  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - - 1.66 -61.34  Other Operating Expenses, Total -120 - - -","Selling/General/Admin. Expenses, Total 2149 1884.25 1994.33 2080.72  Research & Development - - - -  Depreciation / Amortization 236 24.9 33.34 33.09  Interest Expense (Income) - Net Operating -9 - - -  Unusual Expense (Income) - - 1.66 -61.34  Other Operating Expenses, Total -120 - - -"
"Selling/General/Admin. Expenses, Total",2149,1884.25,1994.33,2080.72
Research & Development,-,-,-,-
Depreciation / Amortization,236,24.9,33.34,33.09
Interest Expense (Income) - Net Operating,-9,-,-,-
Unusual Expense (Income),-,-,1.66,-61.34
"Other Operating Expenses, Total",-120,-,-,-
Operating Income,-158,41.71,429.77,352.61
"Interest Income (Expense), Net Non-Operating",-,43.04,6.71,-42.23
Gain (Loss) on Sale of Assets,99,-0.18,0.59,-2.6
"Other, Net",-242,48.39,18.12,-1.89
Net Income Before Taxes,-15,132.96,455.18,305.89
Provision for Income Taxes,47,63.28,156.74,90.28
Net Income After Taxes,-62,69.68,298.45,215.61
Minority Interest,14,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-72,69.68,298.45,215.61
Total Extraordinary Items,-,-,-,-
Net Income,-72,69.68,298.45,215.61
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-72,69.68,298.45,215.61
Dilution Adjustment,-,-,-,-
Diluted Net Income,-72,69.68,298.45,215.61
Diluted Weighted Average Shares,6.09,6.24,6.22,6.2
Diluted EPS Excluding Extraordinary Items,-11.83,11.16,47.99,34.78
DPS - Common Stock Primary Issue,15,15,15,15
Diluted Normalized EPS,-11.5,11.18,47.92,28.1
