Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,3793,3130,3484.67,2772.38
"Revenue 3793 3130.35 3484.67 2772.38  Other Revenue, Total - - - -","Revenue 3793 3130.35 3484.67 2772.38  Other Revenue, Total - - - -","Revenue 3793 3130.35 3484.67 2772.38  Other Revenue, Total - - - -","Revenue 3793 3130.35 3484.67 2772.38  Other Revenue, Total - - - -","Revenue 3793 3130.35 3484.67 2772.38  Other Revenue, Total - - - -"
Revenue,3793,3130.35,3484.67,2772.38
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2811,2211.91,2614.84,1820.61
Gross Profit,982,918.44,869.83,951.76
Total Operating Expenses,3732,3033.05,3163.11,2243.08
"Selling/General/Admin. Expenses, Total 904 803.8 531.12 439.01  Research & Development 13 - - -  Depreciation / Amortization 96 13.4 7.15 4.87  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - 3.94 10 -21.42  Other Operating Expenses, Total -72 - - -","Selling/General/Admin. Expenses, Total 904 803.8 531.12 439.01  Research & Development 13 - - -  Depreciation / Amortization 96 13.4 7.15 4.87  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - 3.94 10 -21.42  Other Operating Expenses, Total -72 - - -","Selling/General/Admin. Expenses, Total 904 803.8 531.12 439.01  Research & Development 13 - - -  Depreciation / Amortization 96 13.4 7.15 4.87  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - 3.94 10 -21.42  Other Operating Expenses, Total -72 - - -","Selling/General/Admin. Expenses, Total 904 803.8 531.12 439.01  Research & Development 13 - - -  Depreciation / Amortization 96 13.4 7.15 4.87  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - 3.94 10 -21.42  Other Operating Expenses, Total -72 - - -","Selling/General/Admin. Expenses, Total 904 803.8 531.12 439.01  Research & Development 13 - - -  Depreciation / Amortization 96 13.4 7.15 4.87  Interest Expense (Income) - Net Operating -20 - - -  Unusual Expense (Income) - 3.94 10 -21.42  Other Operating Expenses, Total -72 - - -"
"Selling/General/Admin. Expenses, Total",904,803.8,531.12,439.01
Research & Development,13,-,-,-
Depreciation / Amortization,96,13.4,7.15,4.87
Interest Expense (Income) - Net Operating,-20,-,-,-
Unusual Expense (Income),-,3.94,10,-21.42
"Other Operating Expenses, Total",-72,-,-,-
Operating Income,61,97.3,321.56,529.3
"Interest Income (Expense), Net Non-Operating",-,-1.84,-2.34,-2.7
Gain (Loss) on Sale of Assets,52,-,-,-
"Other, Net",130,37.95,48.45,-17.36
Net Income Before Taxes,-121,133.41,367.67,509.24
Provision for Income Taxes,-20,82.66,131.37,191.03
Net Income After Taxes,-101,50.74,236.3,318.21
Minority Interest,-,1.38,2.62,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-101,52.12,238.92,318.21
Total Extraordinary Items,-,-,-,-
Net Income,-101,52.12,238.92,318.21
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-101,52.12,238.92,318.21
Dilution Adjustment,-,-,-,-
Diluted Net Income,-101,52.12,238.92,318.21
Diluted Weighted Average Shares,4.65,4.83,4.8,4.47
Diluted EPS Excluding Extraordinary Items,-21.72,10.79,49.76,71.15
DPS - Common Stock Primary Issue,2.72,2.15,10,-
Diluted Normalized EPS,9.68,12.24,51.1,68.16
