Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,6210,5530,4877.56,5022.67
"Revenue 6210 5530.9 4877.56 5022.67  Other Revenue, Total - - - -","Revenue 6210 5530.9 4877.56 5022.67  Other Revenue, Total - - - -","Revenue 6210 5530.9 4877.56 5022.67  Other Revenue, Total - - - -","Revenue 6210 5530.9 4877.56 5022.67  Other Revenue, Total - - - -","Revenue 6210 5530.9 4877.56 5022.67  Other Revenue, Total - - - -"
Revenue,6210,5530.9,4877.56,5022.67
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2222,2047.48,1971.69,2180.36
Gross Profit,3988,3483.42,2905.87,2842.31
Total Operating Expenses,3949,3502.94,3297,3751.57
"Selling/General/Admin. Expenses, Total 1564 1354.73 1256.88 1475.94  Research & Development 42 74.11 48.81 21.11  Depreciation / Amortization 310 49.14 54.82 11.4  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -7.32 -20.1 62.75  Other Operating Expenses, Total -186 -15.2 -15.1 -","Selling/General/Admin. Expenses, Total 1564 1354.73 1256.88 1475.94  Research & Development 42 74.11 48.81 21.11  Depreciation / Amortization 310 49.14 54.82 11.4  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -7.32 -20.1 62.75  Other Operating Expenses, Total -186 -15.2 -15.1 -","Selling/General/Admin. Expenses, Total 1564 1354.73 1256.88 1475.94  Research & Development 42 74.11 48.81 21.11  Depreciation / Amortization 310 49.14 54.82 11.4  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -7.32 -20.1 62.75  Other Operating Expenses, Total -186 -15.2 -15.1 -","Selling/General/Admin. Expenses, Total 1564 1354.73 1256.88 1475.94  Research & Development 42 74.11 48.81 21.11  Depreciation / Amortization 310 49.14 54.82 11.4  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -7.32 -20.1 62.75  Other Operating Expenses, Total -186 -15.2 -15.1 -","Selling/General/Admin. Expenses, Total 1564 1354.73 1256.88 1475.94  Research & Development 42 74.11 48.81 21.11  Depreciation / Amortization 310 49.14 54.82 11.4  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -7.32 -20.1 62.75  Other Operating Expenses, Total -186 -15.2 -15.1 -"
"Selling/General/Admin. Expenses, Total",1564,1354.73,1256.88,1475.94
Research & Development,42,74.11,48.81,21.11
Depreciation / Amortization,310,49.14,54.82,11.4
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,-7.32,-20.1,62.75
"Other Operating Expenses, Total",-186,-15.2,-15.1,-
Operating Income,2261,2027.96,1580.56,1271.11
"Interest Income (Expense), Net Non-Operating",-,5.33,-29.61,7.93
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-90,-0.89,-1.6,18.72
Net Income Before Taxes,2351,2032.4,1549.34,1297.75
Provision for Income Taxes,722,608.62,475.61,397.06
Net Income After Taxes,1629,1423.78,1073.73,900.69
Minority Interest,6,0.26,0.45,-0.38
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1623,1424.04,1074.18,900.31
Total Extraordinary Items,-,-,-,-
Net Income,1623,1424.04,1074.18,900.31
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,1623,1424.04,1074.18,900.31
Dilution Adjustment,-,-,-,-
Diluted Net Income,1623,1424.04,1074.18,900.31
Diluted Weighted Average Shares,16.12,16.19,16.6,16.6
Diluted EPS Excluding Extraordinary Items,100.71,87.96,64.69,54.24
DPS - Common Stock Primary Issue,20,15,10,9
Diluted Normalized EPS,90.81,87.64,63.85,57.55
