Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10083,9576,12378.81,15672.49
"Revenue 10083 9576 12378.81 15672.49  Other Revenue, Total - - - -","Revenue 10083 9576 12378.81 15672.49  Other Revenue, Total - - - -","Revenue 10083 9576 12378.81 15672.49  Other Revenue, Total - - - -","Revenue 10083 9576 12378.81 15672.49  Other Revenue, Total - - - -","Revenue 10083 9576 12378.81 15672.49  Other Revenue, Total - - - -"
Revenue,10083,9576,12378.81,15672.49
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8061,8056,11037.07,12738.81
Gross Profit,2022,1520,1341.74,2933.68
Total Operating Expenses,9938,9963,13129.92,15607.83
"Selling/General/Admin. Expenses, Total 1877 1726 1912.38 2331.4  Research & Development - 29 32.2 40.24  Depreciation / Amortization 1868 2451 148.11 153.93  Interest Expense (Income) - Net Operating -80 -92 - -  Unusual Expense (Income) - -432.67 0.17 343.44  Other Operating Expenses, Total -1667 -2207 - -","Selling/General/Admin. Expenses, Total 1877 1726 1912.38 2331.4  Research & Development - 29 32.2 40.24  Depreciation / Amortization 1868 2451 148.11 153.93  Interest Expense (Income) - Net Operating -80 -92 - -  Unusual Expense (Income) - -432.67 0.17 343.44  Other Operating Expenses, Total -1667 -2207 - -","Selling/General/Admin. Expenses, Total 1877 1726 1912.38 2331.4  Research & Development - 29 32.2 40.24  Depreciation / Amortization 1868 2451 148.11 153.93  Interest Expense (Income) - Net Operating -80 -92 - -  Unusual Expense (Income) - -432.67 0.17 343.44  Other Operating Expenses, Total -1667 -2207 - -","Selling/General/Admin. Expenses, Total 1877 1726 1912.38 2331.4  Research & Development - 29 32.2 40.24  Depreciation / Amortization 1868 2451 148.11 153.93  Interest Expense (Income) - Net Operating -80 -92 - -  Unusual Expense (Income) - -432.67 0.17 343.44  Other Operating Expenses, Total -1667 -2207 - -","Selling/General/Admin. Expenses, Total 1877 1726 1912.38 2331.4  Research & Development - 29 32.2 40.24  Depreciation / Amortization 1868 2451 148.11 153.93  Interest Expense (Income) - Net Operating -80 -92 - -  Unusual Expense (Income) - -432.67 0.17 343.44  Other Operating Expenses, Total -1667 -2207 - -"
"Selling/General/Admin. Expenses, Total",1877,1726,1912.38,2331.4
Research & Development,-,29,32.2,40.24
Depreciation / Amortization,1868,2451,148.11,153.93
Interest Expense (Income) - Net Operating,-80,-92,-,-
Unusual Expense (Income),-,-432.67,0.17,343.44
"Other Operating Expenses, Total",-1667,-2207,-,-
Operating Income,145,-387,-751.11,64.66
"Interest Income (Expense), Net Non-Operating",-,475.36,186.6,50.71
Gain (Loss) on Sale of Assets,2,316,0.1,12.57
"Other, Net",-160,-1281,0.18,63.47
Net Income Before Taxes,303,578,-564.23,191.41
Provision for Income Taxes,57,222,-66.09,71.68
Net Income After Taxes,246,356,-498.14,119.73
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,246,356,-498.14,119.73
Total Extraordinary Items,-,-,-,-
Net Income,246,356,-498.14,119.73
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,246,356,-498.14,119.73
Dilution Adjustment,-,-,-,-
Diluted Net Income,246,356,-498.14,119.73
Diluted Weighted Average Shares,4.82,4.82,4.82,4.82
Diluted EPS Excluding Extraordinary Items,51.01,73.83,-103.31,24.83
DPS - Common Stock Primary Issue,-,27,27,27
Diluted Normalized EPS,40.69,-22.29,-103.3,67.75
