Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4804,1743,1376.61,1504.52
"Revenue 4804 1743 1376.61 1504.52  Other Revenue, Total - - - -","Revenue 4804 1743 1376.61 1504.52  Other Revenue, Total - - - -","Revenue 4804 1743 1376.61 1504.52  Other Revenue, Total - - - -","Revenue 4804 1743 1376.61 1504.52  Other Revenue, Total - - - -","Revenue 4804 1743 1376.61 1504.52  Other Revenue, Total - - - -"
Revenue,4804,1743,1376.61,1504.52
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2886,927,695.25,679.68
Gross Profit,1918,816,681.36,824.84
Total Operating Expenses,5159,1786,1343.19,1237.77
"Selling/General/Admin. Expenses, Total 2273 859 637.92 558.08  Research & Development - - 11.61 -  Depreciation / Amortization 131 19 - -  Interest Expense (Income) - Net Operating -7 -3 - -  Unusual Expense (Income) - 58.31 -1.6 -  Other Operating Expenses, Total -124 -16 - -","Selling/General/Admin. Expenses, Total 2273 859 637.92 558.08  Research & Development - - 11.61 -  Depreciation / Amortization 131 19 - -  Interest Expense (Income) - Net Operating -7 -3 - -  Unusual Expense (Income) - 58.31 -1.6 -  Other Operating Expenses, Total -124 -16 - -","Selling/General/Admin. Expenses, Total 2273 859 637.92 558.08  Research & Development - - 11.61 -  Depreciation / Amortization 131 19 - -  Interest Expense (Income) - Net Operating -7 -3 - -  Unusual Expense (Income) - 58.31 -1.6 -  Other Operating Expenses, Total -124 -16 - -","Selling/General/Admin. Expenses, Total 2273 859 637.92 558.08  Research & Development - - 11.61 -  Depreciation / Amortization 131 19 - -  Interest Expense (Income) - Net Operating -7 -3 - -  Unusual Expense (Income) - 58.31 -1.6 -  Other Operating Expenses, Total -124 -16 - -","Selling/General/Admin. Expenses, Total 2273 859 637.92 558.08  Research & Development - - 11.61 -  Depreciation / Amortization 131 19 - -  Interest Expense (Income) - Net Operating -7 -3 - -  Unusual Expense (Income) - 58.31 -1.6 -  Other Operating Expenses, Total -124 -16 - -"
"Selling/General/Admin. Expenses, Total",2273,859,637.92,558.08
Research & Development,-,-,11.61,-
Depreciation / Amortization,131,19,-,-
Interest Expense (Income) - Net Operating,-7,-3,-,-
Unusual Expense (Income),-,58.31,-1.6,-
"Other Operating Expenses, Total",-124,-16,-,-
Operating Income,-355,-43,33.42,266.75
"Interest Income (Expense), Net Non-Operating",-,-3.5,-2.18,-0.41
Gain (Loss) on Sale of Assets,97,-18,1.6,-
"Other, Net",356,64,11.26,-8.09
Net Income Before Taxes,-808,-89,42.5,258.26
Provision for Income Taxes,100,19,19.68,91.03
Net Income After Taxes,-908,-108,22.83,167.23
Minority Interest,611,38,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-871,-115,22.83,167.23
Total Extraordinary Items,-,-,-,-
Net Income,-871,-115,22.83,167.23
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-871,-115,22.83,167.23
Dilution Adjustment,-,-,-,-
Diluted Net Income,-871,-115,22.83,167.23
Diluted Weighted Average Shares,9.77,7.88,7.44,6.91
Diluted EPS Excluding Extraordinary Items,-89.18,-14.6,3.07,24.2
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-18.42,-3.35,4.36,24.64
