Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,22926,24735,29410.37,25314.54
"Revenue 22926 24735.57 29410.37 25314.54  Other Revenue, Total - - - -","Revenue 22926 24735.57 29410.37 25314.54  Other Revenue, Total - - - -","Revenue 22926 24735.57 29410.37 25314.54  Other Revenue, Total - - - -","Revenue 22926 24735.57 29410.37 25314.54  Other Revenue, Total - - - -","Revenue 22926 24735.57 29410.37 25314.54  Other Revenue, Total - - - -"
Revenue,22926,24735.57,29410.37,25314.54
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",18890,21283.81,24479.62,20542.31
Gross Profit,4036,3451.76,4930.76,4772.24
Total Operating Expenses,23393,25600.87,29106.98,24745.38
"Selling/General/Admin. Expenses, Total 4503 4270.78 3944.61 3624.36  Research & Development - - 682.75 578.71  Depreciation / Amortization 413 - - -  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 46.28 - -  Other Operating Expenses, Total -354 - - -","Selling/General/Admin. Expenses, Total 4503 4270.78 3944.61 3624.36  Research & Development - - 682.75 578.71  Depreciation / Amortization 413 - - -  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 46.28 - -  Other Operating Expenses, Total -354 - - -","Selling/General/Admin. Expenses, Total 4503 4270.78 3944.61 3624.36  Research & Development - - 682.75 578.71  Depreciation / Amortization 413 - - -  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 46.28 - -  Other Operating Expenses, Total -354 - - -","Selling/General/Admin. Expenses, Total 4503 4270.78 3944.61 3624.36  Research & Development - - 682.75 578.71  Depreciation / Amortization 413 - - -  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 46.28 - -  Other Operating Expenses, Total -354 - - -","Selling/General/Admin. Expenses, Total 4503 4270.78 3944.61 3624.36  Research & Development - - 682.75 578.71  Depreciation / Amortization 413 - - -  Interest Expense (Income) - Net Operating -59 - - -  Unusual Expense (Income) - 46.28 - -  Other Operating Expenses, Total -354 - - -"
"Selling/General/Admin. Expenses, Total",4503,4270.78,3944.61,3624.36
Research & Development,-,-,682.75,578.71
Depreciation / Amortization,413,-,-,-
Interest Expense (Income) - Net Operating,-59,-,-,-
Unusual Expense (Income),-,46.28,-,-
"Other Operating Expenses, Total",-354,-,-,-
Operating Income,-467,-865.3,303.39,569.16
"Interest Income (Expense), Net Non-Operating",-,-22.32,23.72,12.95
Gain (Loss) on Sale of Assets,26,-,-,-
"Other, Net",-80,58.86,48.76,38.29
Net Income Before Taxes,-413,-828.76,375.87,620.4
Provision for Income Taxes,262,103.31,60.24,10.59
Net Income After Taxes,-675,-932.07,315.63,609.81
Minority Interest,1487,-91.47,-175.98,-85.97
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-811,-1023.54,139.65,523.84
Total Extraordinary Items,-,-,-,-
Net Income,-811,-1023.54,139.65,523.84
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,-811,-1023.54,139.65,523.84
Dilution Adjustment,-,-,-,-
Diluted Net Income,-811,-1023.54,139.65,523.84
Diluted Weighted Average Shares,1.3,1.3,1.29,1.29
Diluted EPS Excluding Extraordinary Items,-623.37,-788.03,107.92,405.77
DPS - Common Stock Primary Issue,-,-,50,50
Diluted Normalized EPS,-315.43,-764.86,107.92,405.77
