Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,17175,7997,8941.8,23072.41
"Revenue 17175 7997 8941.8 23072.41  Other Revenue, Total - - - -","Revenue 17175 7997 8941.8 23072.41  Other Revenue, Total - - - -","Revenue 17175 7997 8941.8 23072.41  Other Revenue, Total - - - -","Revenue 17175 7997 8941.8 23072.41  Other Revenue, Total - - - -","Revenue 17175 7997 8941.8 23072.41  Other Revenue, Total - - - -"
Revenue,17175,7997,8941.8,23072.41
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6160,3488,3581.33,7397.98
Gross Profit,11015,4509,5360.47,15674.43
Total Operating Expenses,18909,11767,12482.42,22973.72
"Selling/General/Admin. Expenses, Total 12749 7819 8534.13 15131.88  Research & Development - - - -  Depreciation / Amortization 553 569 437.88 497.24  Interest Expense (Income) - Net Operating -108 -116 - -  Unusual Expense (Income) - -3648.07 -70.92 -53.38  Other Operating Expenses, Total -445 7 - -","Selling/General/Admin. Expenses, Total 12749 7819 8534.13 15131.88  Research & Development - - - -  Depreciation / Amortization 553 569 437.88 497.24  Interest Expense (Income) - Net Operating -108 -116 - -  Unusual Expense (Income) - -3648.07 -70.92 -53.38  Other Operating Expenses, Total -445 7 - -","Selling/General/Admin. Expenses, Total 12749 7819 8534.13 15131.88  Research & Development - - - -  Depreciation / Amortization 553 569 437.88 497.24  Interest Expense (Income) - Net Operating -108 -116 - -  Unusual Expense (Income) - -3648.07 -70.92 -53.38  Other Operating Expenses, Total -445 7 - -","Selling/General/Admin. Expenses, Total 12749 7819 8534.13 15131.88  Research & Development - - - -  Depreciation / Amortization 553 569 437.88 497.24  Interest Expense (Income) - Net Operating -108 -116 - -  Unusual Expense (Income) - -3648.07 -70.92 -53.38  Other Operating Expenses, Total -445 7 - -","Selling/General/Admin. Expenses, Total 12749 7819 8534.13 15131.88  Research & Development - - - -  Depreciation / Amortization 553 569 437.88 497.24  Interest Expense (Income) - Net Operating -108 -116 - -  Unusual Expense (Income) - -3648.07 -70.92 -53.38  Other Operating Expenses, Total -445 7 - -"
"Selling/General/Admin. Expenses, Total",12749,7819,8534.13,15131.88
Research & Development,-,-,-,-
Depreciation / Amortization,553,569,437.88,497.24
Interest Expense (Income) - Net Operating,-108,-116,-,-
Unusual Expense (Income),-,-3648.07,-70.92,-53.38
"Other Operating Expenses, Total",-445,7,-,-
Operating Income,-1734,-3770,-3540.62,98.69
"Interest Income (Expense), Net Non-Operating",-,-41.91,-5.59,-109.64
Gain (Loss) on Sale of Assets,8,2,8.61,95.37
"Other, Net",-446,-3804,-55.76,75.52
Net Income Before Taxes,-1296,32,-3593.37,159.95
Provision for Income Taxes,16,-,-45.94,38.41
Net Income After Taxes,-1312,32,-3547.43,121.53
Minority Interest,78,77,0.69,-4.09
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1312,31,-3546.74,117.44
Total Extraordinary Items,-,-,-,-
Net Income,-1312,31,-3546.74,117.44
Total Adjustments to Net Income,-59.25,-,-,-0
Income Available to Common Excluding Extraordinary Items,-1371.25,31,-3546.74,117.44
Dilution Adjustment,59.25,-,-,-
Diluted Net Income,-1371.25,31,-3546.74,117.44
Diluted Weighted Average Shares,10.49,10.11,7.47,7.2
Diluted EPS Excluding Extraordinary Items,-130.77,3.07,-474.67,16.31
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-65.68,98.6,-473.11,10.46
