Period Ending:,202230/11,202130/11,202030/11,201930/11
Total Revenue,21477,15632,11318.22,7156.78
"Revenue 21477 15632 11318.22 7156.78  Other Revenue, Total - - - -","Revenue 21477 15632 11318.22 7156.78  Other Revenue, Total - - - -","Revenue 21477 15632 11318.22 7156.78  Other Revenue, Total - - - -","Revenue 21477 15632 11318.22 7156.78  Other Revenue, Total - - - -","Revenue 21477 15632 11318.22 7156.78  Other Revenue, Total - - - -"
Revenue,21477,15632,11318.22,7156.78
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",8079,4814,3700.85,2832.67
Gross Profit,13398,10818,7617.37,4324.11
Total Operating Expenses,29946,16694,14038.9,9674.96
"Selling/General/Admin. Expenses, Total 21867 11880 9950.09 6592.48  Research & Development 155 103 102.1 67.6  Depreciation / Amortization 921 394 369.96 110.18  Interest Expense (Income) - Net Operating -83 -48 - -  Unusual Expense (Income) - -2.46 -84.1 72.03  Other Operating Expenses, Total -947 -449 - -","Selling/General/Admin. Expenses, Total 21867 11880 9950.09 6592.48  Research & Development 155 103 102.1 67.6  Depreciation / Amortization 921 394 369.96 110.18  Interest Expense (Income) - Net Operating -83 -48 - -  Unusual Expense (Income) - -2.46 -84.1 72.03  Other Operating Expenses, Total -947 -449 - -","Selling/General/Admin. Expenses, Total 21867 11880 9950.09 6592.48  Research & Development 155 103 102.1 67.6  Depreciation / Amortization 921 394 369.96 110.18  Interest Expense (Income) - Net Operating -83 -48 - -  Unusual Expense (Income) - -2.46 -84.1 72.03  Other Operating Expenses, Total -947 -449 - -","Selling/General/Admin. Expenses, Total 21867 11880 9950.09 6592.48  Research & Development 155 103 102.1 67.6  Depreciation / Amortization 921 394 369.96 110.18  Interest Expense (Income) - Net Operating -83 -48 - -  Unusual Expense (Income) - -2.46 -84.1 72.03  Other Operating Expenses, Total -947 -449 - -","Selling/General/Admin. Expenses, Total 21867 11880 9950.09 6592.48  Research & Development 155 103 102.1 67.6  Depreciation / Amortization 921 394 369.96 110.18  Interest Expense (Income) - Net Operating -83 -48 - -  Unusual Expense (Income) - -2.46 -84.1 72.03  Other Operating Expenses, Total -947 -449 - -"
"Selling/General/Admin. Expenses, Total",21867,11880,9950.09,6592.48
Research & Development,155,103,102.1,67.6
Depreciation / Amortization,921,394,369.96,110.18
Interest Expense (Income) - Net Operating,-83,-48,-,-
Unusual Expense (Income),-,-2.46,-84.1,72.03
"Other Operating Expenses, Total",-947,-449,-,-
Operating Income,-8469,-1062,-2720.68,-2518.18
"Interest Income (Expense), Net Non-Operating",-,-45.03,288.31,-28.23
Gain (Loss) on Sale of Assets,-33,3,-,-
"Other, Net",1178,365,-22.28,-93.08
Net Income Before Taxes,-9614,-1430,-2454.66,-2639.48
Provision for Income Taxes,86,152,23.82,-18.9
Net Income After Taxes,-9700,-1582,-2478.48,-2620.58
Minority Interest,2448,1802,55.2,48.53
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-9449,-1482,-2423.28,-2572.05
Total Extraordinary Items,-,-,-,-
Net Income,-9449,-1482,-2423.28,-2572.05
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-9449,-1482,-2423.28,-2572.05
Dilution Adjustment,-,-,-,-
Diluted Net Income,-9449,-1482,-2423.28,-2572.05
Diluted Weighted Average Shares,53.56,49.45,46.53,43.63
Diluted EPS Excluding Extraordinary Items,-176.43,-29.97,-52.08,-58.95
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-107.11,-16.11,-45.3,-55.35
