Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9642,10148,10651,13231.5
"Revenue 9642 10148.53 10651 13231.5  Other Revenue, Total - - - -","Revenue 9642 10148.53 10651 13231.5  Other Revenue, Total - - - -","Revenue 9642 10148.53 10651 13231.5  Other Revenue, Total - - - -","Revenue 9642 10148.53 10651 13231.5  Other Revenue, Total - - - -","Revenue 9642 10148.53 10651 13231.5  Other Revenue, Total - - - -"
Revenue,9642,10148.53,10651,13231.5
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6436,6517.91,7179.01,9086.16
Gross Profit,3206,3630.62,3471.99,4145.34
Total Operating Expenses,9174,9197.73,9948.55,11703.14
"Selling/General/Admin. Expenses, Total 2738 2678.58 2672.89 2545.99  Research & Development - - - -  Depreciation / Amortization 238 - 94.24 67.24  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 1.24 2.4 3.74  Other Operating Expenses, Total -227 - - -","Selling/General/Admin. Expenses, Total 2738 2678.58 2672.89 2545.99  Research & Development - - - -  Depreciation / Amortization 238 - 94.24 67.24  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 1.24 2.4 3.74  Other Operating Expenses, Total -227 - - -","Selling/General/Admin. Expenses, Total 2738 2678.58 2672.89 2545.99  Research & Development - - - -  Depreciation / Amortization 238 - 94.24 67.24  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 1.24 2.4 3.74  Other Operating Expenses, Total -227 - - -","Selling/General/Admin. Expenses, Total 2738 2678.58 2672.89 2545.99  Research & Development - - - -  Depreciation / Amortization 238 - 94.24 67.24  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 1.24 2.4 3.74  Other Operating Expenses, Total -227 - - -","Selling/General/Admin. Expenses, Total 2738 2678.58 2672.89 2545.99  Research & Development - - - -  Depreciation / Amortization 238 - 94.24 67.24  Interest Expense (Income) - Net Operating -11 - - -  Unusual Expense (Income) - 1.24 2.4 3.74  Other Operating Expenses, Total -227 - - -"
"Selling/General/Admin. Expenses, Total",2738,2678.58,2672.89,2545.99
Research & Development,-,-,-,-
Depreciation / Amortization,238,-,94.24,67.24
Interest Expense (Income) - Net Operating,-11,-,-,-
Unusual Expense (Income),-,1.24,2.4,3.74
"Other Operating Expenses, Total",-227,-,-,-
Operating Income,468,950.8,702.46,1528.36
"Interest Income (Expense), Net Non-Operating",-,125.18,35.48,-1.12
Gain (Loss) on Sale of Assets,151,0.16,0.13,0.04
"Other, Net",-454,86.82,25.16,9.13
Net Income Before Taxes,771,1162.96,763.22,1536.41
Provision for Income Taxes,269,390.51,263.2,516.27
Net Income After Taxes,502,772.45,500.02,1020.14
Minority Interest,1316,-156.97,-55.81,-38.93
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,457,615.47,444.21,981.22
Total Extraordinary Items,-,-,-,-
Net Income,457,615.47,444.21,981.22
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,457,615.47,444.21,981.22
Dilution Adjustment,-,-,-,-
Diluted Net Income,457,615.47,444.21,981.22
Diluted Weighted Average Shares,7.02,7.02,6.88,6.71
Diluted EPS Excluding Extraordinary Items,-,87.69,64.6,146.32
DPS - Common Stock Primary Issue,-,30,30,30
Diluted Normalized EPS,48.89,87.79,64.82,146.69
