Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,14163,13910,14286.15,13555.72
"Revenue 14163 13910 14286.15 13555.72  Other Revenue, Total - - - -","Revenue 14163 13910 14286.15 13555.72  Other Revenue, Total - - - -","Revenue 14163 13910 14286.15 13555.72  Other Revenue, Total - - - -","Revenue 14163 13910 14286.15 13555.72  Other Revenue, Total - - - -","Revenue 14163 13910 14286.15 13555.72  Other Revenue, Total - - - -"
Revenue,14163,13910,14286.15,13555.72
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9519,9400,9840.71,9296.07
Gross Profit,4644,4510,4445.43,4259.65
Total Operating Expenses,12959,12718,13190.01,12288.89
"Selling/General/Admin. Expenses, Total 3159 3025 3198.58 2897.81  Research & Development - - - -  Depreciation / Amortization - 419 94.86 84.78  Interest Expense (Income) - Net Operating -156 -171 - -  Unusual Expense (Income) - 10.69 55.85 10.22  Other Operating Expenses, Total 14 45 - -","Selling/General/Admin. Expenses, Total 3159 3025 3198.58 2897.81  Research & Development - - - -  Depreciation / Amortization - 419 94.86 84.78  Interest Expense (Income) - Net Operating -156 -171 - -  Unusual Expense (Income) - 10.69 55.85 10.22  Other Operating Expenses, Total 14 45 - -","Selling/General/Admin. Expenses, Total 3159 3025 3198.58 2897.81  Research & Development - - - -  Depreciation / Amortization - 419 94.86 84.78  Interest Expense (Income) - Net Operating -156 -171 - -  Unusual Expense (Income) - 10.69 55.85 10.22  Other Operating Expenses, Total 14 45 - -","Selling/General/Admin. Expenses, Total 3159 3025 3198.58 2897.81  Research & Development - - - -  Depreciation / Amortization - 419 94.86 84.78  Interest Expense (Income) - Net Operating -156 -171 - -  Unusual Expense (Income) - 10.69 55.85 10.22  Other Operating Expenses, Total 14 45 - -","Selling/General/Admin. Expenses, Total 3159 3025 3198.58 2897.81  Research & Development - - - -  Depreciation / Amortization - 419 94.86 84.78  Interest Expense (Income) - Net Operating -156 -171 - -  Unusual Expense (Income) - 10.69 55.85 10.22  Other Operating Expenses, Total 14 45 - -"
"Selling/General/Admin. Expenses, Total",3159,3025,3198.58,2897.81
Research & Development,-,-,-,-
Depreciation / Amortization,-,419,94.86,84.78
Interest Expense (Income) - Net Operating,-156,-171,-,-
Unusual Expense (Income),-,10.69,55.85,10.22
"Other Operating Expenses, Total",14,45,-,-
Operating Income,1204,1192,1096.14,1266.83
"Interest Income (Expense), Net Non-Operating",-,-159.25,-124.13,-155.32
Gain (Loss) on Sale of Assets,1,-,31.98,1.38
"Other, Net",68,29,109.26,105.76
Net Income Before Taxes,1135,1163,1113.25,1218.66
Provision for Income Taxes,412,399,350.22,407.84
Net Income After Taxes,723,764,763.03,810.81
Minority Interest,-,-9.52,-2.92,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,723,755,760.11,810.81
Total Extraordinary Items,-,-,-,-
Net Income,723,755,760.11,810.81
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,723,755,760.11,810.81
Dilution Adjustment,-0.98,-0.948,-0,-
Diluted Net Income,723.98,755.95,760.11,810.81
Diluted Weighted Average Shares,8.03,8.05,8.05,8.05
Diluted EPS Excluding Extraordinary Items,90.15,93.93,94.45,100.74
DPS - Common Stock Primary Issue,35,35,35,35
Diluted Normalized EPS,89.5,89.98,102.03,101.47
