Period Ending:,202331/03,202231/03,202131/12,202031/12
Total Revenue,10822,11975,9432,8318.19
"Revenue 10822 11975.13 - 8318.19  Other Revenue, Total - - - -","Revenue 10822 11975.13 - 8318.19  Other Revenue, Total - - - -","Revenue 10822 11975.13 - 8318.19  Other Revenue, Total - - - -","Revenue 10822 11975.13 - 8318.19  Other Revenue, Total - - - -","Revenue 10822 11975.13 - 8318.19  Other Revenue, Total - - - -"
Revenue,10822,11975.13,-,8318.19
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9475,10557.81,-,8003.56
Gross Profit,1347,1417.32,-,314.63
Total Operating Expenses,10741,12531.22,-,9694.64
"Selling/General/Admin. Expenses, Total 1266 1857.34 - 1674.3  Research & Development - - - 21.07  Depreciation / Amortization 724 - - -  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - 116.08 - -4.29  Other Operating Expenses, Total -314 - - -","Selling/General/Admin. Expenses, Total 1266 1857.34 - 1674.3  Research & Development - - - 21.07  Depreciation / Amortization 724 - - -  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - 116.08 - -4.29  Other Operating Expenses, Total -314 - - -","Selling/General/Admin. Expenses, Total 1266 1857.34 - 1674.3  Research & Development - - - 21.07  Depreciation / Amortization 724 - - -  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - 116.08 - -4.29  Other Operating Expenses, Total -314 - - -","Selling/General/Admin. Expenses, Total 1266 1857.34 - 1674.3  Research & Development - - - 21.07  Depreciation / Amortization 724 - - -  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - 116.08 - -4.29  Other Operating Expenses, Total -314 - - -","Selling/General/Admin. Expenses, Total 1266 1857.34 - 1674.3  Research & Development - - - 21.07  Depreciation / Amortization 724 - - -  Interest Expense (Income) - Net Operating -76 - - -  Unusual Expense (Income) - 116.08 - -4.29  Other Operating Expenses, Total -314 - - -"
"Selling/General/Admin. Expenses, Total",1266,1857.34,-,1674.3
Research & Development,-,-,-,21.07
Depreciation / Amortization,724,-,-,-
Interest Expense (Income) - Net Operating,-76,-,-,-
Unusual Expense (Income),-,116.08,-,-4.29
"Other Operating Expenses, Total",-314,-,-,-
Operating Income,81,-556.09,-,-1376.45
"Interest Income (Expense), Net Non-Operating",-,-285.43,-,-55.35
Gain (Loss) on Sale of Assets,38,-10.52,-,-1.5
"Other, Net",268,984.73,-,1713.05
Net Income Before Taxes,-225,132.7,-,279.75
Provision for Income Taxes,281,16.08,-,129.02
Net Income After Taxes,-506,116.62,-,150.73
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-506,116.62,-,150.73
Total Extraordinary Items,-,-,-,-
Net Income,-506,116.62,-,150.73
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-506,116.62,-,150.73
Dilution Adjustment,-,-,-,-
Diluted Net Income,-506,116.62,-,150.73
Diluted Weighted Average Shares,2.81,2.81,-,2.79
Diluted EPS Excluding Extraordinary Items,-180.31,41.48,-,54.1
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,91.98,105.51,-,73.3
