Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,34170,32785,30768,30995
"Revenue 34170 32785 30768 30995  Other Revenue, Total - - - -","Revenue 34170 32785 30768 30995  Other Revenue, Total - - - -","Revenue 34170 32785 30768 30995  Other Revenue, Total - - - -","Revenue 34170 32785 30768 30995  Other Revenue, Total - - - -","Revenue 34170 32785 30768 30995  Other Revenue, Total - - - -"
Revenue,34170,32785,30768,30995
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",26637,26027,25781,25836
Gross Profit,7533,6758,4987,5159
Total Operating Expenses,32117,30802,31532,30083
"Selling/General/Admin. Expenses, Total 4442 4090 4112 4155  Research & Development 931 582 771 950  Depreciation / Amortization 1619 1717 119 118  Interest Expense (Income) - Net Operating -195 -168 - -  Unusual Expense (Income) - -196 749 -976  Other Operating Expenses, Total -1317 -1446 - -","Selling/General/Admin. Expenses, Total 4442 4090 4112 4155  Research & Development 931 582 771 950  Depreciation / Amortization 1619 1717 119 118  Interest Expense (Income) - Net Operating -195 -168 - -  Unusual Expense (Income) - -196 749 -976  Other Operating Expenses, Total -1317 -1446 - -","Selling/General/Admin. Expenses, Total 4442 4090 4112 4155  Research & Development 931 582 771 950  Depreciation / Amortization 1619 1717 119 118  Interest Expense (Income) - Net Operating -195 -168 - -  Unusual Expense (Income) - -196 749 -976  Other Operating Expenses, Total -1317 -1446 - -","Selling/General/Admin. Expenses, Total 4442 4090 4112 4155  Research & Development 931 582 771 950  Depreciation / Amortization 1619 1717 119 118  Interest Expense (Income) - Net Operating -195 -168 - -  Unusual Expense (Income) - -196 749 -976  Other Operating Expenses, Total -1317 -1446 - -","Selling/General/Admin. Expenses, Total 4442 4090 4112 4155  Research & Development 931 582 771 950  Depreciation / Amortization 1619 1717 119 118  Interest Expense (Income) - Net Operating -195 -168 - -  Unusual Expense (Income) - -196 749 -976  Other Operating Expenses, Total -1317 -1446 - -"
"Selling/General/Admin. Expenses, Total",4442,4090,4112,4155
Research & Development,931,582,771,950
Depreciation / Amortization,1619,1717,119,118
Interest Expense (Income) - Net Operating,-195,-168,-,-
Unusual Expense (Income),-,-196,749,-976
"Other Operating Expenses, Total",-1317,-1446,-,-
Operating Income,2053,2178,-764,912
"Interest Income (Expense), Net Non-Operating",-,399,175,291
Gain (Loss) on Sale of Assets,700,82,5,39
"Other, Net",-1023,-635,-44,-26
Net Income Before Taxes,2376,2536,-628,1216
Provision for Income Taxes,531,632,218,623
Net Income After Taxes,1845,1904,-846,593
Minority Interest,4342,4136,-306,-82
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1451,1650,-1152,511
Total Extraordinary Items,-,-,-,-
Net Income,1451,1650,-1152,511
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,1451,1650,-1152,510
Dilution Adjustment,-,-,-,-
Diluted Net Income,1451,1650,-1152,510
Diluted Weighted Average Shares,10.37,10.15,10.04,10.12
Diluted EPS Excluding Extraordinary Items,139.91,152.61,-114.78,50.39
DPS - Common Stock Primary Issue,-,15,-,-
Diluted Normalized EPS,91.58,117.16,-66.6,1.48
