Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,30229,32485,30250,28431
"Revenue 30228 32485 30250 28431  Other Revenue, Total 1 - - -","Revenue 30228 32485 30250 28431  Other Revenue, Total 1 - - -","Revenue 30228 32485 30250 28431  Other Revenue, Total 1 - - -","Revenue 30228 32485 30250 28431  Other Revenue, Total 1 - - -","Revenue 30228 32485 30250 28431  Other Revenue, Total 1 - - -"
Revenue,30228,32485,30250,28431
"Other Revenue, Total",1,-,-,-
"Cost of Revenue, Total",20947,21995,21240,20810
Gross Profit,9282,10490,9010,7621
Total Operating Expenses,27472,28534,27062,26407
"Selling/General/Admin. Expenses, Total 5785 5834 4999 4814  Research & Development 740 673 796 782  Depreciation / Amortization 231 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 31 26 -  Other Operating Expenses, Total -226 1 1 1","Selling/General/Admin. Expenses, Total 5785 5834 4999 4814  Research & Development 740 673 796 782  Depreciation / Amortization 231 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 31 26 -  Other Operating Expenses, Total -226 1 1 1","Selling/General/Admin. Expenses, Total 5785 5834 4999 4814  Research & Development 740 673 796 782  Depreciation / Amortization 231 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 31 26 -  Other Operating Expenses, Total -226 1 1 1","Selling/General/Admin. Expenses, Total 5785 5834 4999 4814  Research & Development 740 673 796 782  Depreciation / Amortization 231 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 31 26 -  Other Operating Expenses, Total -226 1 1 1","Selling/General/Admin. Expenses, Total 5785 5834 4999 4814  Research & Development 740 673 796 782  Depreciation / Amortization 231 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 31 26 -  Other Operating Expenses, Total -226 1 1 1"
"Selling/General/Admin. Expenses, Total",5785,5834,4999,4814
Research & Development,740,673,796,782
Depreciation / Amortization,231,-,-,-
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,31,26,-
"Other Operating Expenses, Total",-226,1,1,1
Operating Income,2757,3951,3188,2024
"Interest Income (Expense), Net Non-Operating",-,405,76,75
Gain (Loss) on Sale of Assets,120,-,2,-
"Other, Net",-411,36,73,70
Net Income Before Taxes,3048,4392,3339,2169
Provision for Income Taxes,879,1232,997,657
Net Income After Taxes,2169,3160,2342,1512
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2169,3160,2342,1512
Total Extraordinary Items,-,-,-,-
Net Income,2169,3160,2342,1512
Total Adjustments to Net Income,-,-1,-,-
Income Available to Common Excluding Extraordinary Items,2169,3159,2342,1512
Dilution Adjustment,-,-,-,-
Diluted Net Income,2169,3159,2342,1512
Diluted Weighted Average Shares,12.25,12.49,12.69,13.18
Diluted EPS Excluding Extraordinary Items,177.13,252.99,184.56,114.68
DPS - Common Stock Primary Issue,85,85,55,30
Diluted Normalized EPS,149.5,254.78,185.89,114.68
