Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,5507,5224,4566.84,4177.09
"Revenue 5507 5224 4566.84 4177.09  Other Revenue, Total - - - -","Revenue 5507 5224 4566.84 4177.09  Other Revenue, Total - - - -","Revenue 5507 5224 4566.84 4177.09  Other Revenue, Total - - - -","Revenue 5507 5224 4566.84 4177.09  Other Revenue, Total - - - -","Revenue 5507 5224 4566.84 4177.09  Other Revenue, Total - - - -"
Revenue,5507,5224,4566.84,4177.09
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3293,2803,2468.71,2249.4
Gross Profit,2214,2421,2098.13,1927.69
Total Operating Expenses,5165,4456,4155.23,3874.12
"Selling/General/Admin. Expenses, Total 1872 1653 1684.23 1616.9  Research & Development - - - -  Depreciation / Amortization 1690 1266 - -  Interest Expense (Income) - Net Operating -13 -11 - -  Unusual Expense (Income) - 4.23 2.29 7.82  Other Operating Expenses, Total -1677 -1255 - -","Selling/General/Admin. Expenses, Total 1872 1653 1684.23 1616.9  Research & Development - - - -  Depreciation / Amortization 1690 1266 - -  Interest Expense (Income) - Net Operating -13 -11 - -  Unusual Expense (Income) - 4.23 2.29 7.82  Other Operating Expenses, Total -1677 -1255 - -","Selling/General/Admin. Expenses, Total 1872 1653 1684.23 1616.9  Research & Development - - - -  Depreciation / Amortization 1690 1266 - -  Interest Expense (Income) - Net Operating -13 -11 - -  Unusual Expense (Income) - 4.23 2.29 7.82  Other Operating Expenses, Total -1677 -1255 - -","Selling/General/Admin. Expenses, Total 1872 1653 1684.23 1616.9  Research & Development - - - -  Depreciation / Amortization 1690 1266 - -  Interest Expense (Income) - Net Operating -13 -11 - -  Unusual Expense (Income) - 4.23 2.29 7.82  Other Operating Expenses, Total -1677 -1255 - -","Selling/General/Admin. Expenses, Total 1872 1653 1684.23 1616.9  Research & Development - - - -  Depreciation / Amortization 1690 1266 - -  Interest Expense (Income) - Net Operating -13 -11 - -  Unusual Expense (Income) - 4.23 2.29 7.82  Other Operating Expenses, Total -1677 -1255 - -"
"Selling/General/Admin. Expenses, Total",1872,1653,1684.23,1616.9
Research & Development,-,-,-,-
Depreciation / Amortization,1690,1266,-,-
Interest Expense (Income) - Net Operating,-13,-11,-,-
Unusual Expense (Income),-,4.23,2.29,7.82
"Other Operating Expenses, Total",-1677,-1255,-,-
Operating Income,342,768,411.61,302.97
"Interest Income (Expense), Net Non-Operating",-,-10.94,-5.93,-7.01
Gain (Loss) on Sale of Assets,-1,-,0.11,0.11
"Other, Net",12,9,1.9,12.52
Net Income Before Taxes,331,759,407.7,308.59
Provision for Income Taxes,122,263,118.26,116.4
Net Income After Taxes,209,496,289.44,192.19
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,209,496,289.44,192.19
Total Extraordinary Items,-,-,-,-
Net Income,209,496,289.44,192.19
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,209,496,289.44,192.19
Dilution Adjustment,-0.809,-0.612,-,-
Diluted Net Income,209.81,496.61,289.44,192.19
Diluted Weighted Average Shares,5.17,5.19,5.06,5.17
Diluted EPS Excluding Extraordinary Items,40.55,95.66,57.16,37.14
DPS - Common Stock Primary Issue,36,30,22,21
Diluted Normalized EPS,40.1,91.86,65.62,45.4
