Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1617,937,1052,1267.32
"Revenue 1617 937 1052 1267.32  Other Revenue, Total - - - -","Revenue 1617 937 1052 1267.32  Other Revenue, Total - - - -","Revenue 1617 937 1052 1267.32  Other Revenue, Total - - - -","Revenue 1617 937 1052 1267.32  Other Revenue, Total - - - -","Revenue 1617 937 1052 1267.32  Other Revenue, Total - - - -"
Revenue,1617,937,1052,1267.32
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",865,709,811,960.76
Gross Profit,752,228,241,306.56
Total Operating Expenses,1682,925,1029,1255.17
"Selling/General/Admin. Expenses, Total 817 216 202 202.38  Research & Development - - - -  Depreciation / Amortization 18 - 16.6 52.46  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -0.23 48.95 39.58  Other Operating Expenses, Total -15 - 16 -","Selling/General/Admin. Expenses, Total 817 216 202 202.38  Research & Development - - - -  Depreciation / Amortization 18 - 16.6 52.46  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -0.23 48.95 39.58  Other Operating Expenses, Total -15 - 16 -","Selling/General/Admin. Expenses, Total 817 216 202 202.38  Research & Development - - - -  Depreciation / Amortization 18 - 16.6 52.46  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -0.23 48.95 39.58  Other Operating Expenses, Total -15 - 16 -","Selling/General/Admin. Expenses, Total 817 216 202 202.38  Research & Development - - - -  Depreciation / Amortization 18 - 16.6 52.46  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -0.23 48.95 39.58  Other Operating Expenses, Total -15 - 16 -","Selling/General/Admin. Expenses, Total 817 216 202 202.38  Research & Development - - - -  Depreciation / Amortization 18 - 16.6 52.46  Interest Expense (Income) - Net Operating -3 - - -  Unusual Expense (Income) - -0.23 48.95 39.58  Other Operating Expenses, Total -15 - 16 -"
"Selling/General/Admin. Expenses, Total",817,216,202,202.38
Research & Development,-,-,-,-
Depreciation / Amortization,18,-,16.6,52.46
Interest Expense (Income) - Net Operating,-3,-,-,-
Unusual Expense (Income),-,-0.23,48.95,39.58
"Other Operating Expenses, Total",-15,-,16,-
Operating Income,-65,12,23,12.14
"Interest Income (Expense), Net Non-Operating",-,-,0.01,-0.18
Gain (Loss) on Sale of Assets,95,-0.01,-0.13,-0.87
"Other, Net",-231,-3,44,-0.05
Net Income Before Taxes,71,15,-21,11.04
Provision for Income Taxes,30,11,-4,4.36
Net Income After Taxes,41,4,-17,6.69
Minority Interest,101,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,41,4,-17,6.69
Total Extraordinary Items,-,-,-,-
Net Income,41,4,-17,6.69
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,41,4,-17,6.69
Dilution Adjustment,-,-,-,-
Diluted Net Income,41,4,-17,6.69
Diluted Weighted Average Shares,-,10.47,10.47,10.47
Diluted EPS Excluding Extraordinary Items,3.81,0.382,-1.62,0.64
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-1.39,0.895,1.67,7.99
