Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1319,1407,1619,1489
"Revenue 1319 1407 1619 1489  Other Revenue, Total - - - -","Revenue 1319 1407 1619 1489  Other Revenue, Total - - - -","Revenue 1319 1407 1619 1489  Other Revenue, Total - - - -","Revenue 1319 1407 1619 1489  Other Revenue, Total - - - -","Revenue 1319 1407 1619 1489  Other Revenue, Total - - - -"
Revenue,1319,1407,1619,1489
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",199,177,145,160
Gross Profit,1120,1230,1474,1329
Total Operating Expenses,851,921,576,516
"Selling/General/Admin. Expenses, Total 652 730 430 354  Research & Development - - - -  Depreciation / Amortization 296 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 13 - -  Other Operating Expenses, Total -296 1 1 2","Selling/General/Admin. Expenses, Total 652 730 430 354  Research & Development - - - -  Depreciation / Amortization 296 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 13 - -  Other Operating Expenses, Total -296 1 1 2","Selling/General/Admin. Expenses, Total 652 730 430 354  Research & Development - - - -  Depreciation / Amortization 296 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 13 - -  Other Operating Expenses, Total -296 1 1 2","Selling/General/Admin. Expenses, Total 652 730 430 354  Research & Development - - - -  Depreciation / Amortization 296 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 13 - -  Other Operating Expenses, Total -296 1 1 2","Selling/General/Admin. Expenses, Total 652 730 430 354  Research & Development - - - -  Depreciation / Amortization 296 - - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 13 - -  Other Operating Expenses, Total -296 1 1 2"
"Selling/General/Admin. Expenses, Total",652,730,430,354
Research & Development,-,-,-,-
Depreciation / Amortization,296,-,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,13,-,-
"Other Operating Expenses, Total",-296,1,1,2
Operating Income,468,486,1043,973
"Interest Income (Expense), Net Non-Operating",-,306,185,133
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-310,53,56,57
Net Income Before Taxes,778,845,1284,1163
Provision for Income Taxes,219,126,434,495
Net Income After Taxes,559,719,850,668
Minority Interest,1376,-60,-93,-79
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,501,659,757,589
Total Extraordinary Items,-,-,-,-
Net Income,501,659,757,589
Total Adjustments to Net Income,-,-1,-1,-
Income Available to Common Excluding Extraordinary Items,501,658,756,589
Dilution Adjustment,-,-,-,-
Diluted Net Income,501,658,756,589
Diluted Weighted Average Shares,40.01,40.01,40.01,40.01
Diluted EPS Excluding Extraordinary Items,12.52,16.44,18.89,14.72
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,10.7,17.7,19.87,15.69
