Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,525603,503354,583550,590892
"Revenue 525603 503354 583550 590892  Other Revenue, Total - - - -","Revenue 525603 503354 583550 590892  Other Revenue, Total - - - -","Revenue 525603 503354 583550 590892  Other Revenue, Total - - - -","Revenue 525603 503354 583550 590892  Other Revenue, Total - - - -","Revenue 525603 503354 583550 590892  Other Revenue, Total - - - -"
Revenue,525603,503354,583550,590892
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",407308,381077,393478,401538
Gross Profit,118295,122277,190072,189354
Total Operating Expenses,501663,476961,559972,571067
"Selling/General/Admin. Expenses, Total 94355 92484 156425 159216  Research & Development - - 4779 4779  Depreciation / Amortization 21231 - - -  Interest Expense (Income) - Net Operating -710 - - -  Unusual Expense (Income) - 3399 5289 5534  Other Operating Expenses, Total -20521 1 1 -","Selling/General/Admin. Expenses, Total 94355 92484 156425 159216  Research & Development - - 4779 4779  Depreciation / Amortization 21231 - - -  Interest Expense (Income) - Net Operating -710 - - -  Unusual Expense (Income) - 3399 5289 5534  Other Operating Expenses, Total -20521 1 1 -","Selling/General/Admin. Expenses, Total 94355 92484 156425 159216  Research & Development - - 4779 4779  Depreciation / Amortization 21231 - - -  Interest Expense (Income) - Net Operating -710 - - -  Unusual Expense (Income) - 3399 5289 5534  Other Operating Expenses, Total -20521 1 1 -","Selling/General/Admin. Expenses, Total 94355 92484 156425 159216  Research & Development - - 4779 4779  Depreciation / Amortization 21231 - - -  Interest Expense (Income) - Net Operating -710 - - -  Unusual Expense (Income) - 3399 5289 5534  Other Operating Expenses, Total -20521 1 1 -","Selling/General/Admin. Expenses, Total 94355 92484 156425 159216  Research & Development - - 4779 4779  Depreciation / Amortization 21231 - - -  Interest Expense (Income) - Net Operating -710 - - -  Unusual Expense (Income) - 3399 5289 5534  Other Operating Expenses, Total -20521 1 1 -"
"Selling/General/Admin. Expenses, Total",94355,92484,156425,159216
Research & Development,-,-,4779,4779
Depreciation / Amortization,21231,-,-,-
Interest Expense (Income) - Net Operating,-710,-,-,-
Unusual Expense (Income),-,3399,5289,5534
"Other Operating Expenses, Total",-20521,1,1,-
Operating Income,23940,26393,23578,19825
"Interest Income (Expense), Net Non-Operating",-,553,1155,-139
Gain (Loss) on Sale of Assets,275,20558,533,6047
"Other, Net",-53,792,732,773
Net Income Before Taxes,23718,48296,25998,26506
Provision for Income Taxes,6699,14369,7095,7687
Net Income After Taxes,17019,33927,18903,18819
Minority Interest,4097,-143,-161,-162
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,16875,33784,18742,18657
Total Extraordinary Items,-,-,-,-
Net Income,16875,33784,18742,18657
Total Adjustments to Net Income,-,-2,-1,-1
Income Available to Common Excluding Extraordinary Items,16875,33782,18741,18656
Dilution Adjustment,0.238,-,-,-
Diluted Net Income,16874.76,33782,18741,18656
Diluted Weighted Average Shares,45.29,49.22,49.58,49.57
Diluted EPS Excluding Extraordinary Items,372.61,686.33,378.01,376.36
DPS - Common Stock Primary Issue,90,80,70,60
Diluted Normalized EPS,344.83,444.69,445.78,368.44
