Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,23055,18301,19733.35,27981.35
"Revenue 23055 18301 19733.35 27981.35  Other Revenue, Total - - - -","Revenue 23055 18301 19733.35 27981.35  Other Revenue, Total - - - -","Revenue 23055 18301 19733.35 27981.35  Other Revenue, Total - - - -","Revenue 23055 18301 19733.35 27981.35  Other Revenue, Total - - - -","Revenue 23055 18301 19733.35 27981.35  Other Revenue, Total - - - -"
Revenue,23055,18301,19733.35,27981.35
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7659,5938,6500.99,9042.4
Gross Profit,15396,12363,13232.36,18938.94
Total Operating Expenses,23304,20247,22293.75,29414.08
"Selling/General/Admin. Expenses, Total 15645 13746 14441.27 17972.49  Research & Development - - - -  Depreciation / Amortization 453 481 659.32 787.1  Interest Expense (Income) - Net Operating -39 -33 - -  Unusual Expense (Income) - 277.43 692.17 1612.09  Other Operating Expenses, Total -414 115 - -","Selling/General/Admin. Expenses, Total 15645 13746 14441.27 17972.49  Research & Development - - - -  Depreciation / Amortization 453 481 659.32 787.1  Interest Expense (Income) - Net Operating -39 -33 - -  Unusual Expense (Income) - 277.43 692.17 1612.09  Other Operating Expenses, Total -414 115 - -","Selling/General/Admin. Expenses, Total 15645 13746 14441.27 17972.49  Research & Development - - - -  Depreciation / Amortization 453 481 659.32 787.1  Interest Expense (Income) - Net Operating -39 -33 - -  Unusual Expense (Income) - 277.43 692.17 1612.09  Other Operating Expenses, Total -414 115 - -","Selling/General/Admin. Expenses, Total 15645 13746 14441.27 17972.49  Research & Development - - - -  Depreciation / Amortization 453 481 659.32 787.1  Interest Expense (Income) - Net Operating -39 -33 - -  Unusual Expense (Income) - 277.43 692.17 1612.09  Other Operating Expenses, Total -414 115 - -","Selling/General/Admin. Expenses, Total 15645 13746 14441.27 17972.49  Research & Development - - - -  Depreciation / Amortization 453 481 659.32 787.1  Interest Expense (Income) - Net Operating -39 -33 - -  Unusual Expense (Income) - 277.43 692.17 1612.09  Other Operating Expenses, Total -414 115 - -"
"Selling/General/Admin. Expenses, Total",15645,13746,14441.27,17972.49
Research & Development,-,-,-,-
Depreciation / Amortization,453,481,659.32,787.1
Interest Expense (Income) - Net Operating,-39,-33,-,-
Unusual Expense (Income),-,277.43,692.17,1612.09
"Other Operating Expenses, Total",-414,115,-,-
Operating Income,-249,-1946,-2560.4,-1432.73
"Interest Income (Expense), Net Non-Operating",-,-26.59,-35.49,-38.79
Gain (Loss) on Sale of Assets,544,-2,31.34,17.78
"Other, Net",-1499,-2662,611.07,142.78
Net Income Before Taxes,706,718,-1953.48,-1310.96
Provision for Income Taxes,429,258,61.59,199.44
Net Income After Taxes,277,460,-2015.07,-1510.41
Minority Interest,-,-,-,9.9
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,277,460,-2015.07,-1500.51
Total Extraordinary Items,-,-,-,-
Net Income,277,460,-2015.07,-1500.51
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,277,460,-2015.07,-1500.51
Dilution Adjustment,-0.408,-0.614,-,-
Diluted Net Income,277.41,460.61,-2015.07,-1500.51
Diluted Weighted Average Shares,243.34,243.71,230.45,191.66
Diluted EPS Excluding Extraordinary Items,1.14,1.89,-8.74,-7.83
DPS - Common Stock Primary Issue,0.5,0.5,-,-
Diluted Normalized EPS,1.23,2.56,-6.38,-1.64
