Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,208803,169026,140251,145912
"Revenue 208803 169026 140251 145912  Other Revenue, Total - - - -","Revenue 208803 169026 140251 145912  Other Revenue, Total - - - -","Revenue 208803 169026 140251 145912  Other Revenue, Total - - - -","Revenue 208803 169026 140251 145912  Other Revenue, Total - - - -","Revenue 208803 169026 140251 145912  Other Revenue, Total - - - -"
Revenue,208803,169026,140251,145912
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",96421,85631,71774,71916
Gross Profit,112382,83395,68477,73996
Total Operating Expenses,151819,134673,118994,120555
"Selling/General/Admin. Expenses, Total 40774 34218 31787 33056  Research & Development 11269 11367 12147 13071  Depreciation / Amortization 13508 3492 2790 2465  Interest Expense (Income) - Net Operating -82 - - -  Unusual Expense (Income) - -35 495 46  Other Operating Expenses, Total -10071 - 1 1","Selling/General/Admin. Expenses, Total 40774 34218 31787 33056  Research & Development 11269 11367 12147 13071  Depreciation / Amortization 13508 3492 2790 2465  Interest Expense (Income) - Net Operating -82 - - -  Unusual Expense (Income) - -35 495 46  Other Operating Expenses, Total -10071 - 1 1","Selling/General/Admin. Expenses, Total 40774 34218 31787 33056  Research & Development 11269 11367 12147 13071  Depreciation / Amortization 13508 3492 2790 2465  Interest Expense (Income) - Net Operating -82 - - -  Unusual Expense (Income) - -35 495 46  Other Operating Expenses, Total -10071 - 1 1","Selling/General/Admin. Expenses, Total 40774 34218 31787 33056  Research & Development 11269 11367 12147 13071  Depreciation / Amortization 13508 3492 2790 2465  Interest Expense (Income) - Net Operating -82 - - -  Unusual Expense (Income) - -35 495 46  Other Operating Expenses, Total -10071 - 1 1","Selling/General/Admin. Expenses, Total 40774 34218 31787 33056  Research & Development 11269 11367 12147 13071  Depreciation / Amortization 13508 3492 2790 2465  Interest Expense (Income) - Net Operating -82 - - -  Unusual Expense (Income) - -35 495 46  Other Operating Expenses, Total -10071 - 1 1"
"Selling/General/Admin. Expenses, Total",40774,34218,31787,33056
Research & Development,11269,11367,12147,13071
Depreciation / Amortization,13508,3492,2790,2465
Interest Expense (Income) - Net Operating,-82,-,-,-
Unusual Expense (Income),-,-35,495,46
"Other Operating Expenses, Total",-10071,-,1,1
Operating Income,56984,34353,21257,25357
"Interest Income (Expense), Net Non-Operating",-,-67,323,282
Gain (Loss) on Sale of Assets,8,172,58,-12
"Other, Net",-1691,297,621,593
Net Income Before Taxes,58667,34755,22259,26220
Provision for Income Taxes,17191,9530,5674,6232
Net Income After Taxes,41476,25225,16585,19988
Minority Interest,1340,-171,-60,-69
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,41295,25054,16525,19919
Total Extraordinary Items,-,-,-,-
Net Income,41295,25054,16525,19919
Total Adjustments to Net Income,-,-1,-2,-1
Income Available to Common Excluding Extraordinary Items,41295,25053,16523,19918
Dilution Adjustment,-,-,-,-
Diluted Net Income,41295,25053,16523,19918
Diluted Weighted Average Shares,154.84,154.82,154.81,154.8
Diluted EPS Excluding Extraordinary Items,266.7,161.82,106.73,128.67
DPS - Common Stock Primary Issue,72,48,40,40
Diluted Normalized EPS,236.5,160.85,108.84,128.96
