Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,5050,4489,4023.2,4332.75
"Revenue 5050 4489.24 4023.2 4332.75  Other Revenue, Total - - - -","Revenue 5050 4489.24 4023.2 4332.75  Other Revenue, Total - - - -","Revenue 5050 4489.24 4023.2 4332.75  Other Revenue, Total - - - -","Revenue 5050 4489.24 4023.2 4332.75  Other Revenue, Total - - - -","Revenue 5050 4489.24 4023.2 4332.75  Other Revenue, Total - - - -"
Revenue,5050,4489.24,4023.2,4332.75
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3608,3037.33,2779.32,3122.72
Gross Profit,1442,1451.92,1243.88,1210.03
Total Operating Expenses,4502,3899.72,3577.48,3943.06
"Selling/General/Admin. Expenses, Total 882 813.85 788.25 791.53  Research & Development 24 37.16 - 8.15  Depreciation / Amortization 24 11.38 9.91 4.48  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - 16.18  Other Operating Expenses, Total -32 - - -","Selling/General/Admin. Expenses, Total 882 813.85 788.25 791.53  Research & Development 24 37.16 - 8.15  Depreciation / Amortization 24 11.38 9.91 4.48  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - 16.18  Other Operating Expenses, Total -32 - - -","Selling/General/Admin. Expenses, Total 882 813.85 788.25 791.53  Research & Development 24 37.16 - 8.15  Depreciation / Amortization 24 11.38 9.91 4.48  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - 16.18  Other Operating Expenses, Total -32 - - -","Selling/General/Admin. Expenses, Total 882 813.85 788.25 791.53  Research & Development 24 37.16 - 8.15  Depreciation / Amortization 24 11.38 9.91 4.48  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - 16.18  Other Operating Expenses, Total -32 - - -","Selling/General/Admin. Expenses, Total 882 813.85 788.25 791.53  Research & Development 24 37.16 - 8.15  Depreciation / Amortization 24 11.38 9.91 4.48  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - - - 16.18  Other Operating Expenses, Total -32 - - -"
"Selling/General/Admin. Expenses, Total",882,813.85,788.25,791.53
Research & Development,24,37.16,-,8.15
Depreciation / Amortization,24,11.38,9.91,4.48
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,-,-,16.18
"Other Operating Expenses, Total",-32,-,-,-
Operating Income,548,589.53,445.72,389.69
"Interest Income (Expense), Net Non-Operating",-,-6.26,-7.83,-11.18
Gain (Loss) on Sale of Assets,3,-8.67,1,-
"Other, Net",-49,47.38,50.74,34.59
Net Income Before Taxes,594,621.98,489.63,413.1
Provision for Income Taxes,175,199.44,154.82,142.61
Net Income After Taxes,419,422.55,334.81,270.49
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,419,422.55,334.81,270.49
Total Extraordinary Items,-,-,-,-
Net Income,419,422.55,334.81,270.49
Total Adjustments to Net Income,-,-0,-,-0
Income Available to Common Excluding Extraordinary Items,419,422.55,334.81,270.49
Dilution Adjustment,-,-,-,-
Diluted Net Income,419,422.55,334.81,270.49
Diluted Weighted Average Shares,5.98,5.96,5.96,5.96
Diluted EPS Excluding Extraordinary Items,70.07,70.84,56.18,45.39
DPS - Common Stock Primary Issue,-,20,12,12
Diluted Normalized EPS,61.77,71.83,56.07,47.17
