Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,34074,30085,28437,32511
"Revenue 34074 30085 28437 32511  Other Revenue, Total - - - -","Revenue 34074 30085 28437 32511  Other Revenue, Total - - - -","Revenue 34074 30085 28437 32511  Other Revenue, Total - - - -","Revenue 34074 30085 28437 32511  Other Revenue, Total - - - -","Revenue 34074 30085 28437 32511  Other Revenue, Total - - - -"
Revenue,34074,30085,28437,32511
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",26364,23196,22204,25073
Gross Profit,7710,6889,6233,7438
Total Operating Expenses,32162,28265,27028,30016
"Selling/General/Admin. Expenses, Total 5798 5069 4824 5101  Research & Development - 99 82 62  Depreciation / Amortization 1045 1130 997 -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -1 57 -221  Other Operating Expenses, Total -1044 -1229 -1079 1","Selling/General/Admin. Expenses, Total 5798 5069 4824 5101  Research & Development - 99 82 62  Depreciation / Amortization 1045 1130 997 -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -1 57 -221  Other Operating Expenses, Total -1044 -1229 -1079 1","Selling/General/Admin. Expenses, Total 5798 5069 4824 5101  Research & Development - 99 82 62  Depreciation / Amortization 1045 1130 997 -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -1 57 -221  Other Operating Expenses, Total -1044 -1229 -1079 1","Selling/General/Admin. Expenses, Total 5798 5069 4824 5101  Research & Development - 99 82 62  Depreciation / Amortization 1045 1130 997 -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -1 57 -221  Other Operating Expenses, Total -1044 -1229 -1079 1","Selling/General/Admin. Expenses, Total 5798 5069 4824 5101  Research & Development - 99 82 62  Depreciation / Amortization 1045 1130 997 -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - -1 57 -221  Other Operating Expenses, Total -1044 -1229 -1079 1"
"Selling/General/Admin. Expenses, Total",5798,5069,4824,5101
Research & Development,-,99,82,62
Depreciation / Amortization,1045,1130,997,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,-1,57,-221
"Other Operating Expenses, Total",-1044,-1229,-1079,1
Operating Income,1912,1820,1409,2495
"Interest Income (Expense), Net Non-Operating",-,941,396,293
Gain (Loss) on Sale of Assets,483,488,42,48
"Other, Net",-1409,-1425,-382,4
Net Income Before Taxes,2838,2757,1749,2840
Provision for Income Taxes,786,689,536,757
Net Income After Taxes,2052,2068,1213,2083
Minority Interest,146,137,130,-2
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2040,2058,1212,2081
Total Extraordinary Items,-,-,-,-
Net Income,2040,2058,1212,2081
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,2040,2058,1212,2080
Dilution Adjustment,-,-,-,-
Diluted Net Income,2040,2058,1212,2080
Diluted Weighted Average Shares,28.17,28.13,28.1,28.35
Diluted EPS Excluding Extraordinary Items,72.42,73.16,43.13,73.37
DPS - Common Stock Primary Issue,30,30,30,20
Diluted Normalized EPS,52.6,50.04,39.19,67.19
