Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,17418,12690,9773.86,7446.07
"Revenue 17418 12690.25 9773.86 7446.07  Other Revenue, Total - - - -","Revenue 17418 12690.25 9773.86 7446.07  Other Revenue, Total - - - -","Revenue 17418 12690.25 9773.86 7446.07  Other Revenue, Total - - - -","Revenue 17418 12690.25 9773.86 7446.07  Other Revenue, Total - - - -","Revenue 17418 12690.25 9773.86 7446.07  Other Revenue, Total - - - -"
Revenue,17418,12690.25,9773.86,7446.07
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2674,1600.5,1545.94,1050.91
Gross Profit,14744,11089.75,8227.92,6395.16
Total Operating Expenses,16248,11065.3,7904.32,6143.71
"Selling/General/Admin. Expenses, Total 10966 7958.65 5180.72 4334.44  Research & Development 2545 2015.88 1243.16 758.13  Depreciation / Amortization 521 - - -  Interest Expense (Income) - Net Operating -869 - - -  Unusual Expense (Income) - -595.32 -139.38 -52.47  Other Operating Expenses, Total 411 85.59 73.88 52.71","Selling/General/Admin. Expenses, Total 10966 7958.65 5180.72 4334.44  Research & Development 2545 2015.88 1243.16 758.13  Depreciation / Amortization 521 - - -  Interest Expense (Income) - Net Operating -869 - - -  Unusual Expense (Income) - -595.32 -139.38 -52.47  Other Operating Expenses, Total 411 85.59 73.88 52.71","Selling/General/Admin. Expenses, Total 10966 7958.65 5180.72 4334.44  Research & Development 2545 2015.88 1243.16 758.13  Depreciation / Amortization 521 - - -  Interest Expense (Income) - Net Operating -869 - - -  Unusual Expense (Income) - -595.32 -139.38 -52.47  Other Operating Expenses, Total 411 85.59 73.88 52.71","Selling/General/Admin. Expenses, Total 10966 7958.65 5180.72 4334.44  Research & Development 2545 2015.88 1243.16 758.13  Depreciation / Amortization 521 - - -  Interest Expense (Income) - Net Operating -869 - - -  Unusual Expense (Income) - -595.32 -139.38 -52.47  Other Operating Expenses, Total 411 85.59 73.88 52.71","Selling/General/Admin. Expenses, Total 10966 7958.65 5180.72 4334.44  Research & Development 2545 2015.88 1243.16 758.13  Depreciation / Amortization 521 - - -  Interest Expense (Income) - Net Operating -869 - - -  Unusual Expense (Income) - -595.32 -139.38 -52.47  Other Operating Expenses, Total 411 85.59 73.88 52.71"
"Selling/General/Admin. Expenses, Total",10966,7958.65,5180.72,4334.44
Research & Development,2545,2015.88,1243.16,758.13
Depreciation / Amortization,521,-,-,-
Interest Expense (Income) - Net Operating,-869,-,-,-
Unusual Expense (Income),-,-595.32,-139.38,-52.47
"Other Operating Expenses, Total",411,85.59,73.88,52.71
Operating Income,1170,1624.95,1869.54,1302.36
"Interest Income (Expense), Net Non-Operating",-,-555.02,-63.63,-118.8
Gain (Loss) on Sale of Assets,70,-,-,-
"Other, Net",333,37.09,-,13.94
Net Income Before Taxes,767,1107.01,1805.91,1197.49
Provision for Income Taxes,1636,1051.77,440.01,567.57
Net Income After Taxes,-869,55.24,1365.91,629.92
Minority Interest,-1158,1010.94,-107.78,-448.08
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,388,1066.19,1258.13,181.84
Total Extraordinary Items,-,-,-,-
Net Income,388,1066.19,1258.13,181.84
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,388,1066.18,1258.13,181.84
Dilution Adjustment,-0.721,-,-,-
Diluted Net Income,388.72,1066.18,1258.13,181.84
Diluted Weighted Average Shares,47.93,48.29,44.87,43.59
Diluted EPS Excluding Extraordinary Items,8.11,22.08,28.04,4.17
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,35.31,14.07,25.69,3.54
