Period Ending:,202230/09,202130/09,202030/09,201930/09
Total Revenue,24352,23529,22160,19694
"Revenue 24352 23529 22160 19694  Other Revenue, Total - - - -","Revenue 24352 23529 22160 19694  Other Revenue, Total - - - -","Revenue 24352 23529 22160 19694  Other Revenue, Total - - - -","Revenue 24352 23529 22160 19694  Other Revenue, Total - - - -","Revenue 24352 23529 22160 19694  Other Revenue, Total - - - -"
Revenue,24352,23529,22160,19694
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",21304,20654,19385,17234
Gross Profit,3048,2875,2775,2460
Total Operating Expenses,23643,22952,21852,19599
"Selling/General/Admin. Expenses, Total 1479 1449 2296 2285  Research & Development - - - -  Depreciation / Amortization 840 850 - -  Interest Expense (Income) - Net Operating -19 -23 - -  Unusual Expense (Income) - 332 169 78  Other Operating Expenses, Total 39 22 2 2","Selling/General/Admin. Expenses, Total 1479 1449 2296 2285  Research & Development - - - -  Depreciation / Amortization 840 850 - -  Interest Expense (Income) - Net Operating -19 -23 - -  Unusual Expense (Income) - 332 169 78  Other Operating Expenses, Total 39 22 2 2","Selling/General/Admin. Expenses, Total 1479 1449 2296 2285  Research & Development - - - -  Depreciation / Amortization 840 850 - -  Interest Expense (Income) - Net Operating -19 -23 - -  Unusual Expense (Income) - 332 169 78  Other Operating Expenses, Total 39 22 2 2","Selling/General/Admin. Expenses, Total 1479 1449 2296 2285  Research & Development - - - -  Depreciation / Amortization 840 850 - -  Interest Expense (Income) - Net Operating -19 -23 - -  Unusual Expense (Income) - 332 169 78  Other Operating Expenses, Total 39 22 2 2","Selling/General/Admin. Expenses, Total 1479 1449 2296 2285  Research & Development - - - -  Depreciation / Amortization 840 850 - -  Interest Expense (Income) - Net Operating -19 -23 - -  Unusual Expense (Income) - 332 169 78  Other Operating Expenses, Total 39 22 2 2"
"Selling/General/Admin. Expenses, Total",1479,1449,2296,2285
Research & Development,-,-,-,-
Depreciation / Amortization,840,850,-,-
Interest Expense (Income) - Net Operating,-19,-23,-,-
Unusual Expense (Income),-,332,169,78
"Other Operating Expenses, Total",39,22,2,2
Operating Income,709,577,308,95
"Interest Income (Expense), Net Non-Operating",-,-18,-22,-26
Gain (Loss) on Sale of Assets,-,-59,27,-
"Other, Net",1192,-178,461,1639
Net Income Before Taxes,-483,814,774,1708
Provision for Income Taxes,-169,333,336,591
Net Income After Taxes,-314,481,438,1117
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-314,481,438,1117
Total Extraordinary Items,-,-,-,-
Net Income,-314,481,438,1117
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,-314,481,438,1116
Dilution Adjustment,-,-0.917,-,-
Diluted Net Income,-314,481.92,438,1116
Diluted Weighted Average Shares,9.37,9.37,9.37,9.37
Diluted EPS Excluding Extraordinary Items,-33.51,51.41,46.74,119.13
DPS - Common Stock Primary Issue,25,-,-,-
Diluted Normalized EPS,78.71,76.41,55.31,124.57
