Period Ending:,202230/11,202130/11,202030/11,201930/11
Total Revenue,430304,407039,531103,545723
"Revenue 430304 407039 531103 545723  Other Revenue, Total - - - -","Revenue 430304 407039 531103 545723  Other Revenue, Total - - - -","Revenue 430304 407039 531103 545723  Other Revenue, Total - - - -","Revenue 430304 407039 531103 545723  Other Revenue, Total - - - -","Revenue 430304 407039 531103 545723  Other Revenue, Total - - - -"
Revenue,430304,407039,531103,545723
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",306114,282807,405790,412741
Gross Profit,124190,124232,125313,132982
Total Operating Expenses,404869,380968,506784,515612
"Selling/General/Admin. Expenses, Total 78755 89956 90154 93880  Research & Development 3912 4033 3963 4156  Depreciation / Amortization 16062 2271 2892 2897  Interest Expense (Income) - Net Operating -255 - - -  Unusual Expense (Income) - 1901 3984 1937  Other Operating Expenses, Total -13257 - 1 1","Selling/General/Admin. Expenses, Total 78755 89956 90154 93880  Research & Development 3912 4033 3963 4156  Depreciation / Amortization 16062 2271 2892 2897  Interest Expense (Income) - Net Operating -255 - - -  Unusual Expense (Income) - 1901 3984 1937  Other Operating Expenses, Total -13257 - 1 1","Selling/General/Admin. Expenses, Total 78755 89956 90154 93880  Research & Development 3912 4033 3963 4156  Depreciation / Amortization 16062 2271 2892 2897  Interest Expense (Income) - Net Operating -255 - - -  Unusual Expense (Income) - 1901 3984 1937  Other Operating Expenses, Total -13257 - 1 1","Selling/General/Admin. Expenses, Total 78755 89956 90154 93880  Research & Development 3912 4033 3963 4156  Depreciation / Amortization 16062 2271 2892 2897  Interest Expense (Income) - Net Operating -255 - - -  Unusual Expense (Income) - 1901 3984 1937  Other Operating Expenses, Total -13257 - 1 1","Selling/General/Admin. Expenses, Total 78755 89956 90154 93880  Research & Development 3912 4033 3963 4156  Depreciation / Amortization 16062 2271 2892 2897  Interest Expense (Income) - Net Operating -255 - - -  Unusual Expense (Income) - 1901 3984 1937  Other Operating Expenses, Total -13257 - 1 1"
"Selling/General/Admin. Expenses, Total",78755,89956,90154,93880
Research & Development,3912,4033,3963,4156
Depreciation / Amortization,16062,2271,2892,2897
Interest Expense (Income) - Net Operating,-255,-,-,-
Unusual Expense (Income),-,1901,3984,1937
"Other Operating Expenses, Total",-13257,-,1,1
Operating Income,25435,26071,24319,30111
"Interest Income (Expense), Net Non-Operating",-,1616,420,677
Gain (Loss) on Sale of Assets,1583,737,-1747,780
"Other, Net",-2777,436,304,919
Net Income Before Taxes,26628,28860,23296,32487
Provision for Income Taxes,8263,8590,8824,10572
Net Income After Taxes,18365,20270,14472,21915
Minority Interest,26965,-2255,-2880,-3216
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,16033,18015,11592,18699
Total Extraordinary Items,-,-,-,-
Net Income,16033,18015,11592,18699
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,16033,18014,11591,18698
Dilution Adjustment,-,-,-,-
Diluted Net Income,16033,18014,11591,18698
Diluted Weighted Average Shares,139,140.55,143.04,143.04
Diluted EPS Excluding Extraordinary Items,115.34,128.16,81.03,130.72
DPS - Common Stock Primary Issue,47,47,40,40
Diluted Normalized EPS,105.73,135.39,107.45,137.88
