Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,34391,31301.63,25645.71,28063.66
"Revenue 34391 31301.63 25645.71 28063.66  Other Revenue, Total - - - -","Revenue 34391 31301.63 25645.71 28063.66  Other Revenue, Total - - - -","Revenue 34391 31301.63 25645.71 28063.66  Other Revenue, Total - - - -","Revenue 34391 31301.63 25645.71 28063.66  Other Revenue, Total - - - -","Revenue 34391 31301.63 25645.71 28063.66  Other Revenue, Total - - - -"
Revenue,34391,31301.63,25645.71,28063.66
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",29837,27168.7,20781.09,22995.72
Gross Profit,4554,4132.93,4864.62,5067.94
Total Operating Expenses,33137,30310.77,24012.3,26526.09
"Selling/General/Admin. Expenses, Total 3238 3104.61 3203.26 3495.08  Research & Development - - - -  Depreciation / Amortization 355 34.62 31.38 34.69  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 2.83 -3.42 0.6  Other Operating Expenses, Total -291 - - -","Selling/General/Admin. Expenses, Total 3238 3104.61 3203.26 3495.08  Research & Development - - - -  Depreciation / Amortization 355 34.62 31.38 34.69  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 2.83 -3.42 0.6  Other Operating Expenses, Total -291 - - -","Selling/General/Admin. Expenses, Total 3238 3104.61 3203.26 3495.08  Research & Development - - - -  Depreciation / Amortization 355 34.62 31.38 34.69  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 2.83 -3.42 0.6  Other Operating Expenses, Total -291 - - -","Selling/General/Admin. Expenses, Total 3238 3104.61 3203.26 3495.08  Research & Development - - - -  Depreciation / Amortization 355 34.62 31.38 34.69  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 2.83 -3.42 0.6  Other Operating Expenses, Total -291 - - -","Selling/General/Admin. Expenses, Total 3238 3104.61 3203.26 3495.08  Research & Development - - - -  Depreciation / Amortization 355 34.62 31.38 34.69  Interest Expense (Income) - Net Operating -2 - - -  Unusual Expense (Income) - 2.83 -3.42 0.6  Other Operating Expenses, Total -291 - - -"
"Selling/General/Admin. Expenses, Total",3238,3104.61,3203.26,3495.08
Research & Development,-,-,-,-
Depreciation / Amortization,355,34.62,31.38,34.69
Interest Expense (Income) - Net Operating,-2,-,-,-
Unusual Expense (Income),-,2.83,-3.42,0.6
"Other Operating Expenses, Total",-291,-,-,-
Operating Income,1254,990.86,1633.4,1537.57
"Interest Income (Expense), Net Non-Operating",-,15.49,16.78,43.05
Gain (Loss) on Sale of Assets,2,0.7,-3.24,-1
"Other, Net",-56,24.29,25.5,27.41
Net Income Before Taxes,1308,1031.35,1672.45,1607.03
Provision for Income Taxes,353,337.21,534.09,498.62
Net Income After Taxes,955,694.14,1138.36,1108.41
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,955,694.14,1138.36,1108.41
Total Extraordinary Items,-,-,-,-
Net Income,955,694.14,1138.36,1108.41
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,955,694.14,1138.36,1108.41
Dilution Adjustment,-,-,-,-
Diluted Net Income,955,694.14,1138.36,1108.41
Diluted Weighted Average Shares,4.57,4.58,4.58,4.58
Diluted EPS Excluding Extraordinary Items,208.75,151.72,248.81,242.26
DPS - Common Stock Primary Issue,32,32,32,30
Diluted Normalized EPS,178.42,152.03,248.78,242.5
