Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,68093,56934,61368,87360
"Revenue 68093 56934 61368 87360  Other Revenue, Total - - - -","Revenue 68093 56934 61368 87360  Other Revenue, Total - - - -","Revenue 68093 56934 61368 87360  Other Revenue, Total - - - -","Revenue 68093 56934 61368 87360  Other Revenue, Total - - - -","Revenue 68093 56934 61368 87360  Other Revenue, Total - - - -"
Revenue,68093,56934,61368,87360
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",48674,40757,45776,52851
Gross Profit,19419,16177,15592,34509
Total Operating Expenses,55600,46916,51699,67836
"Selling/General/Admin. Expenses, Total 6926 5617 5452 6787  Research & Development - - - -  Depreciation / Amortization 5339 5644 4797 -  Interest Expense (Income) - Net Operating -2165 -2341 -2338 -  Unusual Expense (Income) - 1094 74 8197  Other Operating Expenses, Total -3174 -2761 -1988 1","Selling/General/Admin. Expenses, Total 6926 5617 5452 6787  Research & Development - - - -  Depreciation / Amortization 5339 5644 4797 -  Interest Expense (Income) - Net Operating -2165 -2341 -2338 -  Unusual Expense (Income) - 1094 74 8197  Other Operating Expenses, Total -3174 -2761 -1988 1","Selling/General/Admin. Expenses, Total 6926 5617 5452 6787  Research & Development - - - -  Depreciation / Amortization 5339 5644 4797 -  Interest Expense (Income) - Net Operating -2165 -2341 -2338 -  Unusual Expense (Income) - 1094 74 8197  Other Operating Expenses, Total -3174 -2761 -1988 1","Selling/General/Admin. Expenses, Total 6926 5617 5452 6787  Research & Development - - - -  Depreciation / Amortization 5339 5644 4797 -  Interest Expense (Income) - Net Operating -2165 -2341 -2338 -  Unusual Expense (Income) - 1094 74 8197  Other Operating Expenses, Total -3174 -2761 -1988 1","Selling/General/Admin. Expenses, Total 6926 5617 5452 6787  Research & Development - - - -  Depreciation / Amortization 5339 5644 4797 -  Interest Expense (Income) - Net Operating -2165 -2341 -2338 -  Unusual Expense (Income) - 1094 74 8197  Other Operating Expenses, Total -3174 -2761 -1988 1"
"Selling/General/Admin. Expenses, Total",6926,5617,5452,6787
Research & Development,-,-,-,-
Depreciation / Amortization,5339,5644,4797,-
Interest Expense (Income) - Net Operating,-2165,-2341,-2338,-
Unusual Expense (Income),-,1094,74,8197
"Other Operating Expenses, Total",-3174,-2761,-1988,1
Operating Income,12493,10018,9669,19524
"Interest Income (Expense), Net Non-Operating",-,-2229,-2260,-2196
Gain (Loss) on Sale of Assets,4155,3220,606,-
"Other, Net",-5895,-2796,1454,-783
Net Income Before Taxes,14233,9594,7609,16545
Provision for Income Taxes,4578,2901,2564,7406
Net Income After Taxes,9655,6693,5045,9139
Minority Interest,10552,10415,10197,-938
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9409,6473,5027,8201
Total Extraordinary Items,-,-,-,-
Net Income,9409,6473,5027,8201
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,9409,6473,5027,8201
Dilution Adjustment,-,-,-,-
Diluted Net Income,9409,6473,5027,8201
Diluted Weighted Average Shares,460.22,468.74,479.89,485.8
Diluted EPS Excluding Extraordinary Items,20.44,13.81,10.48,16.88
DPS - Common Stock Primary Issue,8,7,7,7
Diluted Normalized EPS,13.12,9.43,9.03,26.56
