Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,21738,17248,15214.32,19373.89
"Revenue 21738 17248 15214.32 19373.89  Other Revenue, Total - - - -","Revenue 21738 17248 15214.32 19373.89  Other Revenue, Total - - - -","Revenue 21738 17248 15214.32 19373.89  Other Revenue, Total - - - -","Revenue 21738 17248 15214.32 19373.89  Other Revenue, Total - - - -","Revenue 21738 17248 15214.32 19373.89  Other Revenue, Total - - - -"
Revenue,21738,17248,15214.32,19373.89
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",19146,15134,14302.81,17252.22
Gross Profit,2592,2114,911.51,2121.67
Total Operating Expenses,20924,16725,16027.94,19281.96
"Selling/General/Admin. Expenses, Total 1778 1543 1476.94 1511.18  Research & Development - - - -  Depreciation / Amortization 1425 1304 41.81 48.9  Interest Expense (Income) - Net Operating -29 -27 - -  Unusual Expense (Income) - -15.76 206.38 469.66  Other Operating Expenses, Total -1396 -1229 - -","Selling/General/Admin. Expenses, Total 1778 1543 1476.94 1511.18  Research & Development - - - -  Depreciation / Amortization 1425 1304 41.81 48.9  Interest Expense (Income) - Net Operating -29 -27 - -  Unusual Expense (Income) - -15.76 206.38 469.66  Other Operating Expenses, Total -1396 -1229 - -","Selling/General/Admin. Expenses, Total 1778 1543 1476.94 1511.18  Research & Development - - - -  Depreciation / Amortization 1425 1304 41.81 48.9  Interest Expense (Income) - Net Operating -29 -27 - -  Unusual Expense (Income) - -15.76 206.38 469.66  Other Operating Expenses, Total -1396 -1229 - -","Selling/General/Admin. Expenses, Total 1778 1543 1476.94 1511.18  Research & Development - - - -  Depreciation / Amortization 1425 1304 41.81 48.9  Interest Expense (Income) - Net Operating -29 -27 - -  Unusual Expense (Income) - -15.76 206.38 469.66  Other Operating Expenses, Total -1396 -1229 - -","Selling/General/Admin. Expenses, Total 1778 1543 1476.94 1511.18  Research & Development - - - -  Depreciation / Amortization 1425 1304 41.81 48.9  Interest Expense (Income) - Net Operating -29 -27 - -  Unusual Expense (Income) - -15.76 206.38 469.66  Other Operating Expenses, Total -1396 -1229 - -"
"Selling/General/Admin. Expenses, Total",1778,1543,1476.94,1511.18
Research & Development,-,-,-,-
Depreciation / Amortization,1425,1304,41.81,48.9
Interest Expense (Income) - Net Operating,-29,-27,-,-
Unusual Expense (Income),-,-15.76,206.38,469.66
"Other Operating Expenses, Total",-1396,-1229,-,-
Operating Income,814,523,-813.62,91.93
"Interest Income (Expense), Net Non-Operating",-,112.69,122.03,226.85
Gain (Loss) on Sale of Assets,-44,10,-9.26,-107.06
"Other, Net",-108,-209,230.06,93.12
Net Income Before Taxes,966,722,-470.79,304.84
Provision for Income Taxes,365,287,81.42,574.58
Net Income After Taxes,601,435,-552.2,-269.73
Minority Interest,199,175,4.69,-9.08
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,594,429,-547.52,-278.81
Total Extraordinary Items,-,-,-,-
Net Income,594,429,-547.52,-278.81
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,594,429,-547.52,-278.81
Dilution Adjustment,-,-,-,-
Diluted Net Income,594,429,-547.52,-278.81
Diluted Weighted Average Shares,36.66,36.65,36.65,47.23
Diluted EPS Excluding Extraordinary Items,16.2,11.7,-14.94,-5.9
DPS - Common Stock Primary Issue,10,10,10,10
Diluted Normalized EPS,18,11.64,-11.11,2.03
